time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.13,1547727955,129.54,51.510261,7.469955,152.12,13.93,0.00,58.30,1,-97,-11,-5,2,46,1,13403661,21,0,6.00,17.17,60.00,18.58,2560
19.95,1547727964,212.66,51.510782,7.470971,156.58,3.43,-1.29,42.07,1,-105,-9,6,7,36,4,14345743,399,1,1.00,13.33,55.00,21.19,2560
29.93,1547727974,224.59,51.510846,7.471038,155.61,0.00,0.00,40.17,1,-104,-10,9,11,38,4,14345743,399,2,2.00,16.68,58.00,21.72,2560
39.97,1547727984,257.19,51.511235,7.471460,140.97,12.28,1.72,38.74,1,-99,-7,16,8,40,4,14345743,399,3,5.00,20.34,50.00,18.09,2560
49.95,1547727994,382.76,51.512100,7.472567,134.66,10.98,-0.33,33.28,1,-93,-6,23,15,45,4,14345743,399,4,0.50,9.50,65.00,16.28,2560
59.97,1547728004,421.77,51.512368,7.472715,138.93,0.00,0.00,10.06,1,-86,-6,27,15,51,4,14345743,399,5,10.00,32.59,66.00,12.53,2560
69.95,1547728014,421.77,51.512368,7.472715,139.12,0.00,0.00,10.06,1,-86,-6,28,15,52,4,14345743,399,6,5.00,26.65,56.00,12.53,2560
79.98,1547728024,421.77,51.512368,7.472715,139.44,0.00,0.00,10.06,1,-86,-7,29,15,51,4,14345743,399,7,10.00,29.21,47.00,14.73,2560
89.96,1547728034,430.27,51.512745,7.472731,146.36,8.50,0.00,2.72,1,-83,-7,19,15,55,4,14345743,399,8,4.00,23.07,59.00,11.66,2560
99.97,1547728045,529.88,51.513630,7.472900,153.14,7.57,-0.84,3.56,1,-104,-11,-4,4,40,4,14345743,399,9,5.00,20.68,59.00,20.45,2560
110.00,1547728054,569.21,51.513907,7.472939,156.80,0.00,0.00,3.08,1,-100,-13,9,8,44,5,14345741,400,10,8.00,24.72,55.00,19.78,2560
119.99,1547728064,586.87,51.514376,7.472967,148.85,8.18,-0.51,2.94,1,-96,-7,23,13,43,5,14345741,400,11,6.00,21.40,110.00,17.98,2560
130.01,1547728074,693.20,51.515369,7.472991,141.35,12.94,0.23,356.21,1,-102,-11,16,12,41,5,14345741,400,12,9.00,22.42,78.00,21.23,2560
