time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
9.89,1547729668,107.07,51.510076,7.469524,145.89,14.19,0.78,63.33,1,-107,-14,0,2,27,8,13392653,90,0,2.00,11.81,49.00,2630
19.76,1547729678,252.90,51.510909,7.471160,145.13,15.47,0.18,43.37,1,-111,-13,1,8,19,9,12902921,323,1,0.10,3.59,109.00,1865
29.76,1547729688,406.26,51.511996,7.472494,135.32,14.10,-1.15,37.41,1,-104,-8,5,8,20,7,13175305,66,2,4.00,32.89,59.00,1865
39.75,1547729698,547.32,51.513255,7.472900,137.43,13.51,-0.88,5.09,1,-100,-11,1,11,27,7,13175305,66,3,3.00,30.85,48.00,1865
49.73,1547729708,614.00,51.513768,7.472925,141.29,0.00,-0.44,2.88,1,-95,-11,5,12,33,7,13175305,66,4,1.00,26.67,46.00,1865
59.77,1547729718,632.43,51.514103,7.472921,147.48,8.40,1.26,4.07,1,-89,-8,8,11,35,7,13175305,66,5,4.00,45.26,44.00,1865
69.73,1547729728,698.60,51.514718,7.472930,148.13,0.41,-0.72,8.02,1,-77,-7,21,15,46,7,13175305,66,6,4.00,40.15,75.00,1865
79.75,1547729738,699.01,51.514718,7.472930,148.04,0.00,0.00,8.02,1,-73,-7,23,15,47,7,13175305,66,7,3.00,54.67,91.00,1865
89.75,1547729748,699.01,51.514718,7.472930,147.52,0.00,0.00,8.02,1,-74,-8,15,14,47,7,13175305,66,8,1.00,23.05,45.00,1865
99.73,1547729758,699.01,51.514718,7.472930,147.22,0.00,0.00,8.02,1,-74,-7,10,11,46,7,13175305,66,9,2.00,55.17,47.00,1865
109.73,1547729768,699.01,51.514718,7.472930,146.97,0.00,0.00,8.02,1,-74,-7,10,12,46,7,13175305,66,10,9.00,46.42,45.00,1865
119.73,1547729778,699.01,51.514718,7.472930,146.74,0.00,0.00,8.02,1,-74,-7,14,12,46,7,13175305,66,11,0.50,17.78,42.00,1865
129.75,1547729788,731.49,51.515311,7.472927,145.12,11.72,0.38,355.97,1,-65,-5,7,15,57,7,13175305,66,12,6.00,42.52,47.00,1865
139.76,1547729798,884.01,51.516452,7.471688,136.09,16.95,0.22,297.12,1,-81,-6,19,14,42,3,13175306,68,13,0.10,25.00,60.00,1865
149.77,1547729808,1046.81,51.517011,7.469489,137.73,15.55,-0.20,291.24,1,-90,-8,19,15,35,3,13175306,68,14,10.00,37.88,45.00,1865
160.88,1547729819,1177.84,51.517397,7.467779,141.76,6.70,-1.11,294.87,1,-89,-5,2,10,33,3,13175306,68,15,6.00,36.87,49.00,1865
169.75,1547729828,1276.73,51.517775,7.466395,136.18,16.45,0.68,288.00,1,-92,-13,2,11,41,3,13530894,347,16,8.00,51.45,57.00,2630
179.74,1547729838,1403.40,51.517855,7.464609,134.22,11.37,0.07,267.33,1,-81,-7,10,10,46,3,13530894,345,17,9.00,65.40,40.00,2630
189.73,1547729848,1489.68,51.517553,7.463551,137.82,7.48,-0.15,249.09,1,-86,-7,12,11,39,3,13530894,345,18,5.00,37.21,44.00,2630
199.77,1547729858,1568.09,51.517258,7.462588,157.41,8.56,0.22,251.21,1,-84,-7,6,10,42,3,13530894,345,19,2.00,16.44,42.00,2630
209.71,1547729868,1639.72,51.517030,7.461562,142.55,8.87,3.70,244.50,1,-91,-11,-1,7,42,3,13530894,345,20,3.00,7.35,45.00,2630
220.87,1547729879,1789.11,51.516673,7.459231,129.09,13.98,-0.25,257.08,1,-78,-8,13,10,49,5,13406209,460,21,7.00,34.53,49.00,860
229.73,1547729888,1888.76,51.516501,7.457872,130.31,4.94,-1.64,257.23,1,-80,-10,13,15,50,4,13406209,460,22,7.00,31.87,59.00,860
239.75,1547729898,1910.33,51.516457,7.457512,131.31,0.00,0.00,255.53,1,-78,-10,16,11,53,4,13406209,460,23,10.00,25.16,52.00,860
249.74,1547729908,1917.05,51.516436,7.457255,133.82,2.98,-0.50,253.28,1,-79,-9,10,11,50,4,13406209,460,24,5.00,24.33,69.00,860
259.74,1547729918,1962.57,51.516247,7.456569,136.44,3.51,0.00,245.56,1,-71,-7,13,15,58,4,13406209,460,25,8.00,37.60,49.00,860
269.73,1547729928,2045.64,51.515676,7.455451,132.54,10.58,-1.24,219.11,1,-77,-9,19,11,53,4,13406209,460,26,0.50,11.05,48.00,860
279.77,1547729938,2155.26,51.514697,7.455216,143.49,13.59,1.08,175.29,1,-86,-9,7,7,43,4,13406209,460,27,9.00,23.68,52.00,860
289.75,1547729948,2230.50,51.514133,7.455406,142.05,0.00,0.00,173.83,1,-86,-10,16,10,44,4,13406209,460,28,0.50,17.70,47.00,860
299.75,1547729958,2230.50,51.514133,7.455406,142.53,0.00,0.00,173.83,1,-86,-8,18,9,43,4,13406209,460,29,3.00,34.43,56.00,860
309.79,1547729968,2230.50,51.514133,7.455406,143.08,0.00,0.00,173.83,1,-84,-8,18,9,43,4,13406209,460,30,2.00,31.13,48.00,860
319.76,1547729978,2230.50,51.514133,7.455406,143.48,0.00,0.00,173.83,1,-85,-7,15,12,43,4,13406209,460,31,0.10,13.56,62.00,860
329.77,1547729988,2230.50,51.514133,7.455406,143.62,0.00,0.00,173.83,1,-85,-9,16,9,43,4,13406209,460,32,2.00,38.84,50.00,860
339.76,1547729998,2230.50,51.514133,7.455406,143.84,0.00,0.00,173.83,1,-85,-8,15,10,43,4,13406209,460,33,9.00,33.95,64.00,860
349.77,1547730008,2230.50,51.513977,7.455378,150.31,0.00,0.00,179.41,1,-86,-10,16,9,44,4,13406209,460,34,9.00,36.18,49.00,860
