time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.43,1547802118,126.06,51.510073,7.469475,147.74,14.20,-0.26,60.24,1,-96,-13,5,2,45,7,26379013,199,0,0.50,5.73,38.00,18.45,2530
20.35,1547802127,267.97,51.510886,7.471046,143.91,14.64,0.53,44.00,1,-89,-6,23,12,47,4,27256325,372,1,0.50,9.26,47.00,15.47,2530
30.43,1547802137,416.05,51.511930,7.472357,139.89,14.44,-0.39,38.91,1,-85,-6,13,15,51,4,27256325,372,2,10.00,35.68,47.00,11.77,2530
40.54,1547802148,550.64,51.513065,7.472863,139.07,13.85,0.15,5.06,1,-91,-6,16,10,44,4,27256325,372,3,5.00,15.28,39.00,17.27,2530
50.42,1547802158,681.58,51.514243,7.472895,138.18,12.55,0.26,2.72,1,-91,-6,22,15,45,10,29398276,358,4,1.00,10.74,40.00,16.91,2530
60.34,1547802167,804.42,51.515342,7.472947,138.88,12.10,0.18,356.80,1,-92,-6,17,12,44,10,29398276,358,5,0.50,10.55,46.00,17.50,2530
70.43,1547802178,936.38,51.516379,7.471998,133.43,13.66,0.70,304.25,1,-95,-7,12,10,42,10,29398276,358,6,7.00,21.26,39.00,17.53,2530
80.39,1547802187,1074.62,51.516892,7.470169,128.48,12.36,-0.51,291.86,1,-91,-6,12,11,45,10,29398276,358,7,4.00,21.28,51.00,18.83,2530
90.39,1547802197,1139.04,51.517032,7.469335,128.88,0.00,0.00,293.04,1,-93,-5,14,11,42,12,27256325,372,8,6.00,20.03,43.00,13.05,2530
100.36,1547802207,1139.04,51.517032,7.469335,128.58,0.00,0.00,293.04,1,-94,-6,6,11,43,12,27256325,372,9,4.00,20.49,40.00,15.80,2530
110.37,1547802218,1139.04,51.517032,7.469335,128.36,0.00,0.00,293.04,1,-94,-5,10,10,42,12,27256325,372,10,2.00,18.33,41.00,14.14,2530
120.34,1547802227,1139.04,51.517032,7.469335,128.25,0.00,0.00,293.04,1,-93,-5,16,11,43,12,27256325,372,11,0.50,7.84,37.00,15.03,2530
130.36,1547802238,1139.04,51.517032,7.469335,128.18,0.00,0.00,293.04,1,-94,-6,14,8,42,12,27256325,372,12,2.00,16.99,36.00,15.81,2530
140.38,1547802247,1139.04,51.517032,7.469335,128.26,0.00,0.00,293.04,1,-94,-6,15,9,42,12,27256325,372,13,8.00,20.22,42.00,19.09,2530
150.39,1547802257,1215.53,51.517325,7.467928,129.17,15.22,-0.20,292.29,1,-92,-6,23,10,45,9,29398276,358,14,7.00,22.15,38.00,16.73,2530
160.36,1547802268,1368.90,51.517833,7.465962,127.02,12.84,-1.76,282.56,1,-92,-7,4,6,45,11,26376708,470,15,5.00,22.14,37.00,18.95,2530
170.36,1547802277,1416.08,51.517867,7.465367,127.65,0.00,0.00,274.99,1,-95,-8,14,6,43,11,26376708,470,16,0.10,3.43,40.00,19.81,2530
180.34,1547802288,1416.08,51.517867,7.465367,128.52,0.00,0.00,270.76,1,-95,-9,22,7,43,11,26376708,470,17,1.00,10.84,37.00,19.59,2530
190.36,1547802298,1484.57,51.517758,7.464161,128.32,9.93,0.38,256.01,1,-90,-8,10,7,49,13,26796291,24,18,7.00,30.22,40.00,16.80,2530
200.36,1547802308,1588.77,51.517448,7.462731,130.44,11.07,0.00,248.55,1,-84,-7,2,6,54,7,26378754,443,19,1.00,12.20,51.00,-4.12,2530
210.48,1547802318,1709.35,51.517088,7.461092,130.90,11.65,-0.41,252.10,1,-87,-6,17,10,49,7,26378754,443,20,0.50,6.79,82.00,14.16,2530
220.39,1547802328,1833.41,51.516746,7.459324,128.22,13.34,-0.05,256.62,1,-78,-6,21,15,58,7,26378754,443,21,6.00,28.45,66.00,6.14,2530
