time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci
0.05,1547729658,0.01,51.509826,7.468014,149.48,11.62,0.00,95.06,0,-90,-13,0,0,44,0,0,223
0.05,1547729658,0.02,51.509826,7.468014,149.48,11.62,0.00,95.06,0,-92,-14,0,0,44,0,0,224
1.05,1547729659,11.63,51.509815,7.468168,148.51,11.11,0.00,93.39,0,-90,-13,0,0,44,0,0,223
1.05,1547729659,11.64,51.509815,7.468168,148.51,11.11,0.00,93.39,0,-92,-14,0,0,44,0,0,224
2.05,1547729660,22.74,51.509809,7.468335,148.10,11.44,0.00,91.27,0,-90,-13,0,0,44,0,0,223
2.05,1547729660,22.76,51.509809,7.468335,148.10,11.44,0.00,91.27,0,-92,-14,0,0,44,0,0,224
3.05,1547729661,34.17,51.509811,7.468491,147.69,10.84,0.00,89.14,0,-89,-12,0,0,43,0,0,223
3.05,1547729661,34.18,51.509811,7.468491,147.69,10.84,0.00,89.14,0,-91,-14,0,0,44,0,0,224
4.05,1547729662,45.02,51.509838,7.468652,147.34,11.20,0.00,75.00,0,-89,-12,0,0,43,0,0,223
4.05,1547729662,45.03,51.509838,7.468652,147.34,11.20,0.00,75.00,0,-91,-14,0,0,44,0,0,224
5.05,1547729663,56.23,51.509871,7.468824,146.93,12.16,0.00,74.05,0,-97,-14,0,0,38,0,0,224
5.05,1547729663,56.24,51.509871,7.468824,146.93,12.16,0.00,74.05,0,-98,-15,0,0,38,0,0,223
6.05,1547729664,68.37,51.509907,7.469001,146.66,12.47,0.00,72.30,0,-97,-14,0,0,38,0,0,224
6.05,1547729664,68.38,51.509907,7.469001,146.66,12.47,0.00,72.30,0,-98,-15,0,0,38,0,0,223
7.05,1547729665,80.86,51.509953,7.469180,146.43,12.84,0.00,69.23,0,-97,-15,0,0,38,0,0,223
7.05,1547729665,80.87,51.509953,7.469180,146.43,12.84,0.00,69.23,0,-98,-15,0,0,38,0,0,224
8.05,1547729666,93.70,51.510011,7.469349,146.06,13.41,0.00,65.51,0,-97,-15,0,0,38,0,0,223
