time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.04,1547802113,126.92,51.510073,7.469461,145.82,14.45,-0.16,59.51,1,-86,-9,-4,2,56,2,13403661,21,0,4.00,21.43,72.00,15.61,2560
19.82,1547802123,255.13,51.510766,7.470921,144.05,14.31,0.26,46.09,1,-101,-11,6,7,42,5,14345743,399,1,4.00,27.28,40.00,20.49,2560
29.82,1547802133,403.00,51.511841,7.472236,139.35,15.22,0.35,38.27,1,-93,-6,17,10,45,5,14345743,399,2,5.00,26.49,50.00,17.73,2560
39.85,1547802143,538.63,51.512934,7.472842,138.36,13.22,-0.36,5.70,1,-93,-7,11,13,46,5,14345743,399,3,7.00,22.78,51.00,17.50,2560
49.78,1547802153,669.10,51.514117,7.472906,139.62,12.01,0.25,1.66,1,-96,-12,9,13,48,6,14345741,400,4,1.00,15.78,47.00,18.55,2560
59.83,1547802163,792.20,51.515236,7.472982,135.64,11.77,-0.30,359.29,1,-100,-8,3,7,40,6,14345741,400,5,7.00,23.34,76.00,18.75,2560
69.80,1547802173,924.42,51.516318,7.472140,130.98,13.64,0.34,317.22,1,-104,-8,10,13,35,6,14345741,400,6,1.00,16.00,47.00,20.42,2560
79.94,1547802183,1063.80,51.516851,7.470343,131.59,12.84,-0.18,293.96,1,-107,-10,10,6,35,6,14345741,400,7,7.00,15.79,47.00,19.91,2560
89.81,1547802192,1140.65,51.517036,7.469332,131.94,0.00,0.00,280.99,1,-111,-9,2,6,30,6,14345741,400,8,6.00,16.13,51.00,21.22,2560
99.98,1547802203,1140.65,51.517036,7.469332,131.60,0.00,0.00,280.99,1,-110,-9,2,6,31,6,14345741,400,9,7.00,15.76,43.00,21.36,2560
109.81,1547802212,1140.65,51.517036,7.469332,131.26,0.00,0.00,280.99,1,-110,-9,4,8,31,6,14345741,400,10,6.00,15.71,56.00,21.39,2560
119.84,1547802223,1140.65,51.517036,7.469332,131.15,0.00,0.00,280.99,1,-110,-12,3,7,35,6,14345741,400,11,10.00,16.19,41.00,21.28,2560
129.85,1547802233,1140.65,51.517036,7.469332,131.03,0.00,0.00,280.99,1,-110,-13,2,7,35,6,14345741,400,12,6.00,17.60,49.00,21.19,2560
139.84,1547802242,1140.65,51.517036,7.469332,130.91,0.00,0.00,280.99,1,-112,-10,3,9,31,6,14345741,400,13,7.00,10.97,49.00,21.50,2560
149.82,1547802253,1202.45,51.517265,7.468197,122.34,15.56,0.74,292.40,1,-87,-14,-1,7,52,5,14343451,128,14,0.10,2.87,54.00,10.84,1750
160.84,1547802264,1371.81,51.517829,7.465924,126.77,12.67,-1.64,283.44,1,-77,-11,13,6,60,5,14343451,128,15,1.00,2.43,1142.00,0.03,1750
