time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.63,1547802920,132.71,51.510014,7.469260,147.15,14.94,0.00,58.01,1,-94,-7,7,5,41,9,26379013,199,0,9.00,18.33,46.00,16.31,2530
20.61,1547802930,268.28,51.510723,7.470827,143.95,8.63,-1.18,47.49,1,-91,-6,17,10,45,5,27256325,372,1,6.00,26.06,37.00,16.38,2530
30.60,1547802940,296.35,51.510892,7.471020,144.11,0.00,0.00,43.66,1,-90,-6,24,13,47,5,27256325,372,2,6.00,29.57,45.00,17.72,2530
40.62,1547802950,296.35,51.510970,7.471079,145.12,4.99,0.00,37.36,1,-86,-6,33,13,50,5,27256325,372,3,7.00,31.28,49.00,10.89,2530
50.61,1547802960,341.15,51.511308,7.471495,143.46,9.89,1.37,40.02,1,-86,-6,23,11,49,5,27256325,372,4,6.00,25.16,46.00,12.59,2530
60.61,1547802969,444.47,51.512031,7.472462,139.81,10.53,-0.08,38.59,1,-86,-6,22,15,51,5,27256325,372,5,4.00,25.93,40.00,10.69,2530
70.54,1547802979,556.73,51.512992,7.472855,137.94,11.85,-0.19,5.24,1,-92,-6,11,10,44,5,27256325,372,6,0.10,4.02,34.00,17.84,2530
80.59,1547802990,659.15,51.513864,7.472885,135.42,4.55,-1.88,3.27,1,-90,-6,7,6,46,9,29398276,358,7,0.50,6.13,42.00,13.61,2530
90.57,1547802999,670.65,51.513959,7.472886,135.49,0.00,0.00,3.52,1,-89,-6,19,15,49,9,29398276,358,8,0.10,4.94,40.00,16.19,2530
100.68,1547803009,670.65,51.513959,7.472886,135.44,0.00,0.00,3.52,1,-89,-7,22,15,49,9,29398276,358,9,3.00,18.17,38.00,20.14,2530
110.69,1547803020,670.65,51.513959,7.472886,135.08,0.00,0.00,3.52,1,-88,-6,35,12,47,9,29398276,358,10,2.00,19.32,37.00,11.16,2530
120.58,1547803029,727.14,51.514606,7.472929,137.95,8.73,-1.58,5.13,1,-90,-6,12,10,46,9,29398276,358,11,3.00,20.22,39.00,18.62,2530
130.63,1547803039,755.93,51.514825,7.472945,136.76,0.00,0.00,3.48,1,-93,-7,30,11,44,9,29398276,358,12,3.00,18.02,37.00,14.27,2530
140.58,1547803049,824.97,51.515652,7.472856,135.66,12.66,-0.23,346.34,1,-91,-6,14,15,45,9,29398276,358,13,5.00,17.36,41.00,16.94,2530
150.63,1547803059,962.83,51.516568,7.471453,131.93,14.97,0.54,298.29,1,-94,-7,9,15,42,9,29398276,358,14,9.00,21.74,44.00,17.38,2530
160.62,1547803070,1105.14,51.517035,7.469545,129.88,13.94,0.32,290.01,1,-91,-6,22,11,46,9,29398276,358,15,8.00,23.14,40.00,17.31,2530
170.58,1547803080,1230.31,51.517427,7.467872,127.54,11.93,0.54,295.56,1,-93,-6,11,15,42,9,29398276,358,16,2.00,18.54,37.00,17.78,2530
180.77,1547803090,1352.52,51.517842,7.466236,132.98,11.40,-0.93,285.70,1,-97,-8,5,6,41,9,29398276,358,17,4.00,25.83,270.00,19.41,2530
190.60,1547803100,1468.91,51.517869,7.464526,132.79,12.07,-0.24,265.15,1,-97,-12,4,6,43,11,26376708,470,18,10.00,27.41,35.00,18.20,2530
200.58,1547803109,1582.12,51.517565,7.462945,128.99,11.10,0.11,249.43,1,-89,-8,2,6,48,13,26796291,24,19,1.00,8.23,53.00,17.27,2530
210.57,1547803119,1694.33,51.517194,7.461374,129.04,11.12,0.36,252.91,1,-87,-7,18,11,51,7,26378754,443,20,0.10,4.21,68.00,14.75,2530
220.61,1547803129,1791.08,51.516909,7.460117,128.74,8.23,0.14,252.55,1,-82,-7,13,15,55,7,26378754,443,21,8.00,26.28,39.00,14.42,2530
230.56,1547803140,1871.35,51.516727,7.458982,130.86,7.13,0.39,257.08,1,-85,-7,21,13,53,7,26378754,443,22,1.00,11.48,52.00,9.38,2530
240.64,1547803149,1944.68,51.516590,7.457917,136.31,5.49,-0.42,258.33,1,-88,-7,13,9,50,7,26378754,443,23,8.00,27.87,65.00,20.66,2530
250.57,1547803160,1971.60,51.516544,7.457597,136.68,0.00,0.00,254.43,1,-85,-8,16,7,52,10,27029251,331,24,3.00,28.27,37.00,16.55,2530
260.62,1547803170,1979.96,51.516496,7.457286,140.62,5.88,1.50,253.17,1,-87,-7,5,7,51,10,27029251,331,25,9.00,25.30,60.00,16.39,2530
270.57,1547803179,2063.16,51.516231,7.456206,138.33,9.16,0.05,239.40,1,-89,-7,5,6,47,10,27029251,331,26,0.50,8.46,50.00,17.41,2530
280.57,1547803190,2173.05,51.515492,7.455054,135.79,12.26,0.72,202.08,1,-85,-7,3,6,52,2,26796291,24,27,2.00,20.33,45.00,-4.30,2530
290.56,1547803199,2302.75,51.514313,7.455271,138.47,10.07,-3.53,171.38,1,-73,-8,22,8,63,2,26796291,24,28,0.10,4.30,53.00,1.81,2530
300.62,1547803209,2324.86,51.514179,7.455310,138.61,0.00,0.00,171.66,1,-70,-7,10,10,63,2,26796291,24,29,9.00,32.36,41.00,-1.64,2530
310.60,1547803219,2324.86,51.514179,7.455310,138.75,0.00,0.00,171.66,1,-70,-7,10,8,63,2,26796291,24,30,8.00,30.17,40.00,-1.64,2530
320.60,1547803229,2324.86,51.514179,7.455310,139.07,0.00,0.00,171.66,1,-70,-7,16,10,63,2,26796291,24,31,9.00,23.65,45.00,-5.08,2530
330.56,1547803239,2324.86,51.514179,7.455310,139.45,0.00,0.00,171.66,1,-70,-7,12,8,63,2,26796291,24,32,4.00,26.78,40.00,0.16,2530
340.59,1547803249,2324.86,51.514179,7.455310,139.81,0.00,0.00,171.66,1,-71,-7,9,11,63,2,26796291,24,33,5.00,19.54,47.00,-4.86,2530
350.58,1547803259,2324.86,51.514179,7.455310,140.09,0.00,0.00,171.66,1,-70,-7,15,7,63,2,26796291,24,34,4.00,26.51,44.00,-0.05,2530
360.55,1547803269,2346.87,51.513760,7.455426,144.45,12.13,0.86,167.76,1,-78,-6,8,6,57,1,26796290,25,35,1.00,13.86,37.00,5.06,2530
370.60,1547803280,2461.81,51.512891,7.456464,149.58,14.03,2.98,130.16,1,-88,-7,10,10,50,1,26378755,441,36,1.00,11.75,45.00,14.75,2530
380.58,1547803289,2576.27,51.512278,7.457746,148.50,9.59,0.62,125.14,1,-90,-7,26,11,47,1,26378755,441,37,2.00,15.62,46.00,14.92,2530
390.61,1547803299,2669.60,51.511746,7.458972,143.45,12.90,0.39,128.91,1,-91,-7,11,8,46,1,26378755,441,38,6.00,24.48,46.00,17.20,2530
400.61,1547803309,2808.08,51.510963,7.460538,152.38,12.00,-1.98,130.80,1,-89,-7,10,10,49,1,26378755,441,39,6.00,23.05,38.00,17.27,2530
410.60,1547803320,2897.73,51.510407,7.461475,160.45,1.94,-1.35,134.63,1,-87,-7,10,9,51,1,26378755,441,40,5.00,24.20,46.00,19.80,2530
420.60,1547803330,2900.87,51.510266,7.461644,158.30,5.50,0.00,138.64,1,-89,-7,7,7,49,1,26378755,441,41,5.00,21.37,48.00,17.83,2530
