time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.57,1547802919,132.71,51.510014,7.469260,147.15,14.94,0.00,58.01,1,-94,-7,7,5,41,9,26379013,199,0,4.00,7.13,46.00,2650
20.56,1547802929,268.28,51.510723,7.470827,143.95,8.63,-1.18,47.49,1,-91,-6,17,10,45,5,27256325,372,1,6.00,22.91,36.00,2650
30.56,1547802939,296.35,51.510892,7.471020,144.11,0.00,0.00,43.66,1,-90,-6,24,13,47,5,27256325,372,2,6.00,19.24,37.00,2650
40.58,1547802950,296.35,51.510970,7.471079,145.12,4.99,0.00,37.36,1,-86,-6,33,13,50,5,27256325,372,3,1.00,9.77,46.00,2650
50.57,1547802959,341.15,51.511308,7.471495,143.46,9.89,1.37,40.02,1,-86,-6,23,11,49,5,27256325,372,4,4.00,24.67,36.00,2650
60.55,1547802970,444.47,51.512031,7.472462,139.81,10.53,-0.08,38.59,1,-86,-6,22,15,51,5,27256325,372,5,7.00,21.29,38.00,2650
70.53,1547802980,556.73,51.512992,7.472855,137.94,11.85,-0.19,5.24,1,-92,-6,11,10,44,5,27256325,372,6,3.00,9.10,39.00,2650
80.57,1547802990,659.15,51.513864,7.472885,135.42,4.55,-1.88,3.27,1,-90,-6,7,6,46,9,29398276,358,7,3.00,13.26,46.00,2650
90.53,1547802999,670.65,51.513959,7.472886,135.49,0.00,0.00,3.52,1,-89,-6,19,15,49,9,29398276,358,8,6.00,14.84,37.00,2650
100.57,1547803009,670.65,51.513959,7.472886,135.44,0.00,0.00,3.52,1,-89,-7,22,15,49,9,29398276,358,9,3.00,7.46,69.00,2650
110.57,1547803019,670.65,51.513959,7.472886,135.08,0.00,0.00,3.52,1,-88,-6,35,12,47,9,29398276,358,10,6.00,11.42,37.00,2650
120.55,1547803030,727.14,51.514606,7.472929,137.95,8.73,-1.58,5.13,1,-90,-6,12,10,46,9,29398276,358,11,0.50,6.35,37.00,2650
130.53,1547803040,755.93,51.514825,7.472945,136.76,0.00,0.00,3.48,1,-93,-7,30,11,44,9,29398276,358,12,2.00,8.66,35.00,2650
140.54,1547803049,824.97,51.515652,7.472856,135.66,12.66,-0.23,346.34,1,-91,-6,14,15,45,9,29398276,358,13,2.00,7.33,44.00,2650
150.57,1547803059,962.83,51.516568,7.471453,131.93,14.97,0.54,298.29,1,-94,-7,9,15,42,9,29398276,358,14,2.00,7.46,109.00,2650
160.57,1547803069,1105.14,51.517035,7.469545,129.88,13.94,0.32,290.01,1,-91,-6,22,11,46,9,29398276,358,15,2.00,11.01,39.00,2650
170.54,1547803079,1230.31,51.517427,7.467872,127.54,11.93,0.54,295.56,1,-93,-6,11,15,42,9,29398276,358,16,9.00,20.77,37.00,2650
180.81,1547803089,1352.52,51.517842,7.466236,132.98,11.40,-0.93,285.70,1,-97,-8,5,6,41,9,29398276,358,17,9.00,16.64,58.00,2650
190.54,1547803099,1468.91,51.517869,7.464526,132.79,12.07,-0.24,265.15,1,-97,-12,4,6,43,11,26376708,470,18,10.00,15.10,94.00,2650
200.57,1547803109,1582.12,51.517565,7.462945,128.99,11.10,0.11,249.43,1,-89,-8,2,6,48,13,26796291,24,19,7.00,16.88,54.00,2650
210.58,1547803119,1694.33,51.517194,7.461374,129.04,11.12,0.36,252.91,1,-87,-7,18,11,51,7,26378754,443,20,0.50,7.94,68.00,2650
220.54,1547803130,1791.08,51.516909,7.460117,128.74,8.23,0.14,252.55,1,-82,-7,13,15,55,7,26378754,443,21,6.00,13.22,96.00,2650
230.54,1547803139,1871.35,51.516727,7.458982,130.86,7.13,0.39,257.08,1,-85,-7,21,13,53,7,26378754,443,22,8.00,18.62,59.00,2650
240.66,1547803150,1944.68,51.516590,7.457917,136.31,5.49,-0.42,258.33,1,-88,-7,13,9,50,7,26378754,443,23,8.00,18.13,133.00,2650
250.53,1547803160,1971.60,51.516544,7.457597,136.68,0.00,0.00,254.43,1,-85,-8,16,7,52,10,27029251,331,24,3.00,14.92,74.00,2650
260.54,1547803170,1979.96,51.516496,7.457286,140.62,5.88,1.50,253.17,1,-87,-7,5,7,51,10,27029251,331,25,2.00,9.79,61.00,2650
270.56,1547803179,2063.16,51.516231,7.456206,138.33,9.16,0.05,239.40,1,-89,-7,5,6,47,10,27029251,331,26,10.00,19.32,41.00,2650
280.54,1547803190,2173.05,51.515492,7.455054,135.79,12.26,0.72,202.08,1,-85,-7,3,6,52,2,26796291,24,27,1.00,9.20,36.00,2650
290.57,1547803199,2302.75,51.514313,7.455271,138.47,10.07,-3.53,171.38,1,-73,-8,22,8,63,2,26796291,24,28,0.10,4.60,53.00,2650
300.57,1547803209,2324.86,51.514179,7.455310,138.61,0.00,0.00,171.66,1,-70,-7,10,10,63,2,26796291,24,29,4.00,13.68,37.00,2650
310.56,1547803219,2324.86,51.514179,7.455310,138.75,0.00,0.00,171.66,1,-70,-7,10,8,63,2,26796291,24,30,0.50,14.71,37.00,2650
320.63,1547803230,2324.86,51.514179,7.455310,139.07,0.00,0.00,171.66,1,-70,-7,16,10,63,2,26796291,24,31,2.00,9.00,53.00,2650
330.54,1547803239,2324.86,51.514179,7.455310,139.45,0.00,0.00,171.66,1,-70,-7,12,8,63,2,26796291,24,32,1.00,7.37,38.00,2650
340.55,1547803249,2324.86,51.514179,7.455310,139.81,0.00,0.00,171.66,1,-71,-7,9,11,63,2,26796291,24,33,3.00,15.24,45.00,2650
350.54,1547803260,2324.86,51.514179,7.455310,140.09,0.00,0.00,171.66,1,-70,-7,15,7,63,2,26796291,24,34,1.00,8.80,38.00,2650
360.52,1547803270,2346.87,51.513760,7.455426,144.45,12.13,0.86,167.76,1,-78,-6,8,6,57,1,26796290,25,35,1.00,9.63,36.00,2650
370.54,1547803280,2461.81,51.512891,7.456464,149.58,14.03,2.98,130.16,1,-88,-7,10,10,50,1,26378755,441,36,1.00,10.46,41.00,2650
380.55,1547803290,2576.27,51.512278,7.457746,148.50,9.59,0.62,125.14,1,-90,-7,26,11,47,1,26378755,441,37,1.00,8.58,37.00,2650
390.56,1547803299,2669.60,51.511746,7.458972,143.45,12.90,0.39,128.91,1,-91,-7,11,8,46,1,26378755,441,38,10.00,19.92,39.00,2650
400.62,1547803310,2808.08,51.510963,7.460538,152.38,12.00,-1.98,130.80,1,-89,-7,10,10,49,1,26378755,441,39,0.50,4.73,39.00,2650
410.55,1547803319,2897.73,51.510407,7.461475,160.45,1.94,-1.35,134.63,1,-87,-7,10,9,51,1,26378755,441,40,3.00,11.04,37.00,2650
420.61,1547803330,2900.87,51.510266,7.461644,158.30,5.50,0.00,138.64,1,-89,-7,7,7,49,1,26378755,441,41,0.50,4.62,48.00,2650
430.57,1547803339,2976.24,51.509889,7.462624,159.44,8.36,-0.31,113.09,1,-85,-7,10,8,53,5,27299332,326,42,10.00,19.88,35.00,2650
440.61,1547803350,3039.34,51.509800,7.463519,151.56,4.05,-0.08,96.51,1,-82,-5,20,10,55,5,27299332,326,43,0.50,5.87,43.00,2650
450.54,1547803359,3114.32,51.509770,7.464661,150.43,9.20,-0.23,94.90,1,-90,-7,10,6,46,5,27299332,326,44,5.00,15.73,69.00,2650
