time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.12,1547727620,107.99,51.510282,7.470003,147.81,14.35,-0.14,58.17,1,-98,-10,9,4,44,6,14345743,399,0,4.00,9.41,139.00,2680
20.23,1547727630,250.12,51.511240,7.471555,156.73,14.10,-0.17,40.34,1,-98,-12,17,9,45,6,14345743,399,1,9.00,13.46,47.00,2680
30.13,1547727640,375.26,51.512123,7.472590,145.85,9.22,-0.74,36.30,1,-92,-8,25,13,48,6,14345743,399,2,5.00,19.92,41.00,2680
40.14,1547727650,408.54,51.512374,7.472726,145.12,0.00,0.00,10.96,1,-82,-6,30,15,57,6,14345743,399,3,7.00,26.12,46.00,2680
50.20,1547727660,408.54,51.512374,7.472726,145.69,0.00,0.00,10.96,1,-83,-6,24,15,55,6,14345743,399,4,3.00,9.62,47.00,2680
60.14,1547727670,457.05,51.512960,7.472845,149.77,9.06,-0.74,3.86,1,-90,-7,19,12,48,6,14345743,399,5,0.50,5.65,54.00,2680
70.18,1547727680,564.54,51.513886,7.472989,157.41,11.48,-0.21,2.44,1,-103,-12,13,10,43,4,14345741,399,6,4.00,8.29,58.00,2680
80.15,1547727690,660.21,51.514684,7.473008,144.87,3.99,-1.10,5.79,1,-99,-11,20,11,44,4,14345741,400,7,6.00,7.25,58.00,2680
90.14,1547727700,669.75,51.514749,7.473012,145.07,0.00,0.00,7.05,1,-102,-9,24,12,39,4,14345741,400,8,0.10,5.03,53.00,2680
100.16,1547727710,669.75,51.514749,7.473012,155.72,0.00,0.00,4.77,1,-101,-10,24,11,40,4,14345741,400,9,6.00,6.49,112.00,2680
110.12,1547727720,756.06,51.515694,7.472883,148.11,11.86,0.05,345.27,1,-102,-10,12,8,40,4,14345741,400,10,2.00,5.25,53.00,2680
120.14,1547727730,877.50,51.516470,7.471643,135.56,12.32,0.22,300.46,1,-105,-8,22,10,35,4,14345741,400,11,8.00,11.54,66.00,2680
130.16,1547727740,1006.19,51.516930,7.469923,128.90,14.65,0.51,292.05,1,-109,-9,16,7,32,4,14345741,400,12,1.00,0.70,54.00,2680
142.24,1547727752,1157.01,51.517392,7.467919,130.58,7.31,-0.14,293.40,1,-93,-15,-2,5,46,13,12903169,15,13,9.00,3.45,606.00,850
280.15,1547727890,2672.49,51.511375,7.459824,152.14,14.70,0.52,130.40,1,-72,-7,6,2,62,4,13404429,334,27,4.00,10.17,119.00,2680
