time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.01,1547728853,123.80,51.509989,7.469158,151.60,12.49,0.19,60.37,1,-92,-7,12,2,46,2,13403661,21,0,10.00,6.66,66.00,2680
19.96,1547728863,232.16,51.510527,7.470537,151.31,12.35,1.46,52.78,1,-101,-10,4,7,40,6,14345743,399,1,8.00,13.45,72.00,2680
29.89,1547728873,371.05,51.511488,7.471908,142.44,14.45,-0.06,40.50,1,-101,-7,12,10,39,6,14345743,399,2,5.00,14.84,48.00,2680
39.90,1547728883,509.33,51.512559,7.472797,138.78,13.59,-0.30,6.37,1,-86,-5,23,13,51,6,14345743,399,3,8.00,16.36,46.00,2680
49.88,1547728893,659.62,51.513958,7.472935,142.10,15.61,-0.25,1.68,1,-98,-8,1,6,42,6,14345741,400,4,0.50,6.02,93.00,2680
59.87,1547728903,809.71,51.515289,7.473001,139.88,14.47,-0.05,358.96,1,-102,-9,11,8,38,6,14345741,400,5,5.00,14.75,38.00,2680
69.89,1547728913,957.00,51.516375,7.471922,134.97,14.89,-0.50,308.44,1,-104,-11,9,7,38,6,14345741,400,6,4.00,10.02,53.00,2680
79.91,1547728923,1114.29,51.516967,7.469819,132.92,15.46,0.01,292.27,1,-108,-8,4,7,32,6,14345741,400,7,7.00,2.13,38.00,2680
93.60,1547728936,1336.55,51.517687,7.466748,133.31,14.20,0.03,291.19,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,0.10,0.85,11120.00,850
160.59,1547729004,2035.17,51.516358,7.456838,135.77,7.48,-0.14,252.44,1,-80,-7,11,14,56,4,12899854,16,15,3.00,9.56,50.00,2680
170.58,1547729013,2136.13,51.515847,7.455540,131.14,8.75,-2.32,227.94,1,-77,-6,30,12,62,3,13404431,488,16,9.00,17.05,46.00,2680
180.61,1547729023,2215.55,51.515171,7.455124,131.26,9.32,0.60,181.60,1,-80,-9,32,15,61,3,13404431,488,17,10.00,24.64,45.00,2680
190.60,1547729033,2340.37,51.514045,7.455372,146.68,12.62,-0.35,171.36,1,-80,-6,21,11,57,3,13404431,488,18,2.00,3.17,69.00,2680
200.57,1547729044,2449.19,51.513106,7.456055,153.96,10.51,0.93,133.28,1,-83,-12,14,12,61,3,13404431,488,19,0.50,2.16,46.00,2680
210.58,1547729053,2560.94,51.512492,7.457402,153.53,14.16,1.28,128.15,1,-83,-6,25,15,55,2,13404429,486,20,5.00,13.59,86.00,2680
220.58,1547729064,2687.08,51.511855,7.458901,153.14,7.88,-1.43,128.81,1,-87,-7,13,11,52,2,13404429,486,21,2.00,8.58,60.00,2680
230.58,1547729073,2710.82,51.511754,7.459133,152.20,0.00,0.00,112.11,1,-88,-9,13,9,54,2,13404429,486,22,10.00,19.87,67.00,2680
240.56,1547729083,2710.82,51.511754,7.459133,152.19,0.00,0.00,112.11,1,-91,-8,1,8,50,2,13404429,486,23,3.00,11.17,49.00,2680
250.56,1547729094,2710.82,51.511754,7.459133,152.46,0.00,0.00,112.11,1,-87,-8,14,9,55,2,13404429,486,24,1.00,5.37,66.00,2680
260.57,1547729104,2710.82,51.511754,7.459133,153.09,0.00,0.00,112.11,1,-89,-9,14,9,52,2,13404429,486,25,7.00,16.55,48.00,2680
270.57,1547729114,2774.26,51.511177,7.460292,153.27,14.16,0.05,133.63,1,-88,-10,-1,7,55,2,13404429,486,26,0.50,6.02,48.00,2680
280.59,1547729124,2904.15,51.510338,7.461648,152.79,8.87,-1.21,133.96,1,-85,-8,8,10,56,2,13403661,21,27,2.00,1.91,46.00,2680
290.61,1547729134,2932.09,51.510202,7.461954,153.38,0.00,0.00,136.51,1,-88,-10,10,10,54,2,13403661,21,28,2.00,0.85,112.00,2680
300.59,1547729143,2932.09,51.510202,7.461954,153.63,0.00,0.00,136.51,1,-88,-9,10,8,53,2,13403661,21,29,3.00,0.82,59.00,2680
320.54,1547729164,2937.07,51.510092,7.462181,154.33,3.31,0.00,128.67,1,-88,-9,11,10,53,2,13403661,21,31,4.00,1.29,79.00,2680
