time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.62,1547802921,132.71,51.510052,7.469244,151.90,14.39,-0.46,58.81,1,-97,-11,-1,7,35,6,13392641,223,0,0.10,3.39,29.00,18.86,890
20.51,1547802931,268.05,51.511003,7.471044,148.84,8.64,-1.05,47.38,1,-98,-10,0,8,29,6,13175809,68,1,3.00,9.62,27.00,19.53,890
30.54,1547802941,296.16,51.510877,7.470985,145.91,0.00,0.00,41.73,1,-95,-8,7,8,32,8,13175298,60,2,6.00,8.41,34.00,18.98,890
40.55,1547802951,296.16,51.510927,7.471054,142.80,4.79,0.00,38.77,1,-96,-8,8,11,31,8,13175298,60,3,7.00,9.05,47.00,20.20,890
50.55,1547802961,341.52,51.511282,7.471485,138.17,9.84,1.76,40.77,1,-94,-9,2,7,34,8,13175298,60,4,9.00,9.42,32.00,17.89,890
60.51,1547802971,444.25,51.512251,7.472384,135.46,10.60,0.04,38.89,1,-94,-10,2,7,36,8,13175298,60,5,3.00,5.57,65.00,20.28,890
70.52,1547802981,552.46,51.512999,7.472873,132.97,11.53,-0.35,4.84,1,-89,-8,5,8,39,8,13175298,60,6,2.00,8.75,34.00,16.77,890
80.52,1547802991,652.94,51.513876,7.472916,133.32,4.59,-1.85,0.71,1,-84,-8,4,8,45,8,13175298,60,7,3.00,10.03,35.00,13.33,890
90.51,1547803001,664.27,51.513981,7.472895,133.45,0.00,0.00,2.57,1,-82,-8,10,11,48,8,13175298,60,8,2.00,9.26,36.00,12.17,890
100.56,1547803011,664.27,51.513981,7.472895,133.27,0.00,0.00,2.57,1,-82,-8,11,9,46,8,13175298,60,9,5.00,7.72,30.00,8.58,890
110.55,1547803021,664.27,51.513981,7.472895,132.90,0.00,0.00,2.57,1,-81,-7,13,13,45,8,13175298,60,10,9.00,7.27,52.00,17.20,890
120.57,1547803031,719.67,51.514624,7.472945,129.32,8.64,-1.51,5.31,1,-75,-8,9,15,54,8,13175298,60,11,0.10,5.13,42.00,0.98,890
130.51,1547803041,748.07,51.514839,7.472979,128.73,0.00,0.00,3.20,1,-63,-7,8,11,63,8,13175298,60,12,2.00,10.86,35.00,-9.78,890
140.54,1547803051,816.69,51.515669,7.472864,129.32,13.17,-0.29,346.54,1,-75,-10,6,12,54,8,13175298,60,13,7.00,8.93,36.00,-8.20,890
150.52,1547803061,954.99,51.516591,7.471407,139.96,15.04,0.40,295.79,1,-77,-7,-8,8,31,4,13175306,68,14,1.00,21.33,28.00,5.23,1770
160.56,1547803071,1096.38,51.517040,7.469532,136.92,13.75,-0.05,289.63,1,-91,-6,11,9,32,4,13175306,68,15,0.10,4.30,34.00,17.77,1770
171.68,1547803082,1233.50,51.517449,7.467683,137.01,12.13,0.33,296.69,1,-85,-12,19,15,40,4,13175306,68,16,9.00,31.52,33.00,16.41,1770
182.25,1547803093,1366.85,51.517858,7.465928,135.26,10.26,-0.27,282.31,1,-78,-6,15,11,47,3,13530894,345,17,0.50,5.66,36.00,4.64,2510
190.55,1547803101,1461.31,51.517863,7.464514,133.48,12.03,-0.08,265.08,1,-84,-8,10,11,45,5,13530894,345,18,7.00,16.65,31.00,13.25,2510
210.57,1547803121,1691.50,51.517218,7.461373,128.89,11.15,-0.11,253.06,1,-85,-8,32,15,42,5,13530894,345,20,7.00,11.82,37.00,14.97,2510
220.49,1547803131,1788.82,51.516905,7.460130,129.00,8.26,0.06,252.68,1,-86,-7,8,9,39,5,13530894,345,21,0.10,0.23,33.00,7.98,2510
233.56,1547803144,1890.82,51.516695,7.458709,132.94,8.33,0.80,257.34,1,-84,-7,-4,4,40,5,13406216,217,22,6.00,10.93,283.00,13.12,1770
240.63,1547803151,1941.88,51.516608,7.457971,135.21,5.62,-0.43,257.81,1,-78,-8,10,7,49,4,13406209,460,23,0.10,3.62,41.00,6.34,890
250.56,1547803161,1969.51,51.516566,7.457617,136.61,0.00,0.00,257.03,1,-80,-10,8,9,49,4,13406209,460,24,5.00,9.63,42.00,5.75,890
260.84,1547803171,1978.02,51.516523,7.457371,137.32,5.83,1.49,257.15,1,-78,-9,10,8,50,4,13406209,460,25,0.50,3.50,42.00,9.73,890
270.57,1547803181,2062.29,51.516239,7.456166,136.21,9.31,0.28,239.87,1,-72,-8,18,12,56,4,13406209,460,26,8.00,13.13,44.00,-10.56,890
280.90,1547803191,2169.95,51.515516,7.455017,139.07,11.89,-0.07,195.87,1,-72,-6,15,11,53,4,13406209,460,27,0.50,1.91,42.00,1.06,890
290.59,1547803201,2298.38,51.514316,7.455267,139.60,11.05,-2.23,171.99,1,-80,-9,16,10,47,4,13406209,460,28,0.10,4.02,46.00,1.80,890
300.80,1547803211,2321.04,51.514197,7.455302,138.98,0.00,0.00,171.52,1,-85,-8,12,11,42,4,13406209,460,29,0.50,4.03,31.00,6.45,890
310.60,1547803221,2321.04,51.514197,7.455302,138.65,0.00,0.00,171.52,1,-85,-9,10,9,45,4,13406209,460,30,0.10,3.88,47.00,6.89,890
320.51,1547803231,2321.04,51.514197,7.455302,138.49,0.00,0.00,171.52,1,-86,-9,15,11,42,4,13406209,460,31,0.50,3.54,45.00,2.92,890
