time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.65,1547729663,118.82,51.509951,7.469178,148.09,13.04,0.33,66.41,1,-89,-8,-1,5,54,2,13403661,21,0,1.00,11.13,50.00,16.25,2560
20.46,1547729673,261.55,51.510691,7.470895,141.62,14.79,0.20,48.19,1,-103,-9,21,6,37,6,14345743,399,1,10.00,22.94,51.00,16.88,2560
30.47,1547729683,415.72,51.511796,7.472257,138.91,15.15,0.15,39.81,1,-98,-6,18,15,40,6,14345743,399,2,10.00,28.84,71.00,17.89,2560
40.44,1547729692,559.13,51.513031,7.472897,140.30,15.37,-0.14,5.92,1,-95,-6,16,15,43,6,14345743,399,3,5.00,20.31,54.00,17.45,2560
50.44,1547729703,653.78,51.513832,7.472925,145.95,1.19,-1.46,359.12,1,-99,-9,21,9,42,4,14345741,400,4,5.00,22.60,58.00,20.02,2560
60.47,1547729713,654.98,51.514028,7.472907,146.24,7.15,0.00,1.86,1,-99,-7,25,10,40,4,14345741,400,5,7.00,21.84,54.00,18.22,2560
70.42,1547729723,730.43,51.514699,7.472981,143.69,3.40,-1.05,3.97,1,-100,-8,19,7,40,4,14345741,400,6,0.50,9.13,53.00,20.12,2560
80.41,1547729733,735.77,51.514725,7.472991,143.71,0.00,0.00,4.73,1,-102,-9,29,12,39,4,14345741,400,7,1.00,11.27,57.00,16.86,2560
90.43,1547729743,735.77,51.514725,7.472991,143.54,0.00,0.00,4.73,1,-101,-10,28,10,40,4,14345741,400,8,4.00,20.97,53.00,14.92,2560
100.42,1547729752,735.77,51.514725,7.472991,143.33,0.00,0.00,4.73,1,-102,-11,26,11,41,4,14345741,400,9,2.00,16.19,57.00,16.84,2560
110.43,1547729763,735.77,51.514725,7.472991,143.37,0.00,0.00,4.73,1,-101,-9,24,5,39,4,14345741,400,10,4.00,20.96,66.00,16.91,2560
120.39,1547729772,735.77,51.514725,7.472991,143.49,0.00,0.00,4.73,1,-101,-10,20,11,41,4,14345741,400,11,0.10,3.43,54.00,17.14,2560
130.43,1547729783,762.87,51.515149,7.473018,143.52,11.11,1.04,1.07,1,-103,-9,16,10,38,4,14345741,400,12,5.00,17.55,58.00,21.08,2560
140.43,1547729793,905.95,51.516276,7.472148,134.55,16.15,-1.21,308.06,1,-105,-8,22,5,35,4,14345741,400,13,6.00,18.92,63.00,17.09,2560
150.43,1547729802,1070.40,51.516913,7.469977,129.71,15.08,-0.47,290.91,1,-108,-10,20,8,34,4,14345741,400,14,5.00,9.59,56.00,16.75,2560
