time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.41,1547729215,117.43,51.509904,7.469031,147.99,12.07,0.16,65.92,1,-94,-7,10,7,42,7,26379013,199,0,4.00,8.67,38.00,2650
20.43,1547729224,243.34,51.510518,7.470581,143.50,10.96,-0.45,53.58,1,-88,-6,13,9,49,6,27256325,372,1,3.00,15.30,41.00,2650
30.41,1547729234,303.17,51.510881,7.471064,141.00,0.00,0.00,41.20,1,-89,-7,14,1,48,6,27256325,372,2,10.00,34.14,40.00,2650
40.38,1547729244,303.17,51.510881,7.471064,140.98,0.00,0.00,41.20,1,-91,-6,21,9,45,6,27256325,372,3,2.00,13.11,66.00,2650
50.42,1547729254,360.07,51.511438,7.471767,136.96,14.66,0.21,38.57,1,-87,-6,21,1,49,6,27256325,372,4,5.00,18.40,61.00,2650
60.39,1547729264,492.04,51.512401,7.472755,136.70,10.00,0.10,12.38,1,-89,-5,19,12,48,6,27256325,372,5,5.00,17.26,35.00,2650
70.39,1547729274,633.49,51.513731,7.472951,148.38,14.92,-0.28,3.80,1,-92,-6,6,6,45,9,29398276,358,6,5.00,12.66,37.00,2650
80.38,1547729285,749.91,51.514743,7.473013,141.73,4.68,-1.99,3.89,1,-93,-6,14,9,44,9,29398276,358,7,0.50,5.77,35.00,2650
90.42,1547729294,756.80,51.514770,7.473018,141.53,0.00,0.00,3.08,1,-90,-6,21,11,48,9,29398276,358,8,5.00,18.82,61.00,2650
100.44,1547729305,756.80,51.514770,7.473018,141.71,0.00,0.00,3.08,1,-90,-6,21,11,48,9,29398276,358,9,10.00,27.88,42.00,2650
110.41,1547729315,756.80,51.514770,7.473018,141.66,0.00,0.00,3.08,1,-90,-6,33,10,48,9,29398276,358,10,8.00,24.02,44.00,2650
120.42,1547729324,756.80,51.514770,7.473018,141.30,0.00,0.00,3.08,1,-91,-6,21,11,47,9,29398276,358,11,0.10,7.02,35.00,2650
130.45,1547729334,778.31,51.515255,7.473006,133.49,10.72,-0.15,358.74,1,-95,-6,23,11,42,9,29398276,358,12,0.10,9.88,38.00,2650
140.40,1547729344,914.89,51.516323,7.472058,134.00,13.51,-0.30,313.55,1,-97,-7,4,11,41,9,29398276,358,13,5.00,11.06,38.00,2650
150.44,1547729354,1047.60,51.516835,7.470340,133.54,7.94,-1.26,293.26,1,-87,-6,22,15,48,9,29398276,358,14,0.10,6.84,52.00,2650
160.41,1547729364,1133.82,51.517092,7.469078,142.66,10.08,-0.11,287.75,1,-94,-6,8,11,43,9,29398276,358,15,9.00,17.84,37.00,2650
170.47,1547729374,1250.82,51.517480,7.467479,136.16,10.66,-0.95,295.94,1,-95,-6,10,12,43,9,29398276,358,16,0.50,9.66,46.00,2650
180.38,1547729384,1356.57,51.517833,7.466075,133.50,10.84,-0.63,283.76,1,-100,-9,2,3,40,9,29398276,358,17,8.00,12.41,101.00,2650
190.42,1547729394,1455.07,51.517791,7.464528,133.22,10.14,-0.25,264.40,1,-90,-7,7,9,48,13,26796291,24,18,10.00,15.39,37.00,2650
200.45,1547729405,1558.45,51.517479,7.463248,137.46,9.99,-0.33,248.02,1,-88,-8,5,12,52,13,26796291,24,19,8.00,24.56,52.00,2650
210.43,1547729415,1661.21,51.517156,7.461805,133.15,12.23,0.51,250.49,1,-86,-8,13,10,53,7,26378754,443,20,8.00,16.77,73.00,2650
220.46,1547729425,1793.77,51.516792,7.459971,126.96,11.89,-0.38,253.53,1,-79,-6,22,12,59,7,26378754,443,21,2.00,8.97,58.00,2650
230.40,1547729434,1896.33,51.516589,7.458519,128.40,8.54,0.13,257.87,1,-88,-12,-1,4,55,7,26378754,443,22,6.00,13.63,102.00,2650
240.42,1547729444,1961.13,51.516448,7.457503,133.83,3.38,-0.60,257.23,1,-85,-6,12,12,53,10,27029251,331,23,4.00,13.24,38.00,2650
250.41,1547729455,1966.81,51.516438,7.457450,134.00,0.00,0.00,249.69,1,-87,-6,14,8,50,10,27029251,331,24,9.00,15.26,38.00,2650
260.42,1547729465,2031.29,51.516158,7.456292,131.52,8.86,-0.38,241.36,1,-94,-8,5,5,45,10,27029251,331,25,4.00,17.34,45.00,2650
270.43,1547729474,2127.24,51.515512,7.455157,130.96,11.29,0.31,205.20,1,-88,-8,10,8,51,4,26796291,24,26,1.00,6.57,98.00,2650
280.44,1547729484,2255.77,51.514307,7.455389,138.39,14.80,-0.55,171.46,1,-70,-6,12,9,63,4,26796291,24,27,2.00,13.03,82.00,2650
290.41,1547729494,2385.21,51.513211,7.455924,148.47,8.28,-2.79,143.26,1,-79,-9,2,4,61,1,26796290,25,28,0.10,3.32,41.00,2650
300.44,1547729504,2462.48,51.512724,7.456888,154.04,9.67,0.66,126.62,1,-80,-7,22,8,59,1,26378755,441,29,9.00,20.28,57.00,2650
310.49,1547729514,2592.58,51.512013,7.458542,159.70,13.46,-0.86,126.59,1,-90,-6,27,9,48,1,26378755,441,30,5.00,12.03,64.00,2650
320.44,1547729525,2647.69,51.511762,7.459072,158.17,0.00,0.00,131.09,1,-88,-7,27,10,51,1,26378755,441,31,0.50,5.94,66.00,2650
330.44,1547729534,2647.69,51.511762,7.459072,159.06,0.00,0.00,131.09,1,-89,-6,13,10,49,1,26378755,441,32,3.00,11.02,77.00,2650
340.46,1547729545,2647.69,51.511762,7.459072,159.87,0.00,0.00,131.09,1,-88,-7,12,8,50,1,26378755,441,33,0.50,6.50,48.00,2650
350.41,1547729555,2647.69,51.511762,7.459072,160.23,0.00,0.00,131.09,1,-90,-7,28,9,49,1,26378755,441,34,6.00,13.36,101.00,2650
360.45,1547729564,2667.90,51.511468,7.459613,162.88,8.19,0.16,130.26,1,-89,-6,24,8,49,1,26378755,441,35,10.00,20.24,61.00,2650
370.45,1547729574,2761.55,51.510793,7.460736,167.72,10.52,-0.13,138.60,1,-89,-7,22,10,51,1,26378755,441,36,0.10,2.62,90.00,2650
380.44,1547729584,2844.98,51.510207,7.461761,165.94,5.89,-0.70,141.31,1,-91,-8,9,7,49,1,26378755,441,37,8.00,18.74,50.00,2650
390.40,1547729594,2864.66,51.510138,7.462018,166.23,0.00,0.00,123.33,1,-87,-9,21,7,53,1,26378755,441,38,2.00,10.32,55.00,2650
400.42,1547729605,2864.66,51.510138,7.462018,166.49,0.00,0.00,123.33,1,-88,-10,21,7,53,1,26378755,441,39,6.00,16.61,52.00,2650
410.43,1547729615,2864.66,51.510062,7.462278,166.59,8.72,0.00,114.00,1,-81,-6,1,6,56,5,27299332,326,40,0.50,6.18,37.00,2650
420.42,1547729624,2969.38,51.509867,7.463906,157.92,6.38,-1.10,90.49,1,-83,-6,18,11,54,5,27299332,326,41,5.00,9.63,87.00,2650
