time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.06,1547727958,125.65,51.510374,7.470068,151.87,12.24,-1.47,57.73,1,-105,-10,8,8,21,10,12902921,323,0,3.00,8.73,55.00,21.19,1770
20.05,1547727968,211.58,51.510858,7.470976,148.05,3.41,-0.55,39.69,1,-109,-10,3,7,17,10,12902921,323,1,5.00,4.42,49.00,21.23,1770
30.08,1547727978,220.14,51.510891,7.471015,147.89,0.00,0.00,38.22,1,-113,-14,0,6,18,10,12902921,323,2,7.00,5.47,69.00,20.38,1770
40.44,1547727989,263.12,51.511357,7.471640,144.69,13.37,1.17,40.12,1,-107,-8,2,10,17,6,13175305,66,3,3.00,9.56,55.00,20.77,1770
50.08,1547727998,387.01,51.512234,7.472659,143.87,9.46,-1.21,20.64,1,-103,-10,-2,11,22,6,13175305,66,4,5.00,11.32,53.00,19.75,1770
60.06,1547728008,413.16,51.512405,7.472731,146.55,0.00,0.00,357.81,1,-106,-15,-4,5,25,6,13175305,66,5,8.00,10.04,55.00,20.80,1770
70.03,1547728018,413.16,51.512405,7.472731,146.52,0.00,0.00,357.81,1,-104,-10,-1,5,22,6,13175305,66,6,3.00,8.59,43.00,21.50,1770
80.04,1547728028,413.16,51.512405,7.472731,146.61,0.00,0.00,357.81,1,-105,-11,1,8,23,6,13175305,66,7,7.00,12.45,57.00,21.05,1770
110.03,1547728058,563.56,51.513916,7.472824,158.27,0.00,0.00,20.89,1,-94,-10,5,12,34,6,13175305,66,10,3.00,28.99,43.00,18.84,1770
150.06,1547728098,967.16,51.516920,7.470084,134.24,13.24,-0.41,292.63,1,-87,-10,13,10,40,3,13175306,68,14,7.00,17.18,51.00,12.44,1770
162.79,1547728111,1120.08,51.517351,7.467940,135.98,12.98,-0.64,293.03,1,-90,-7,-10,6,46,3,13530893,347,15,9.00,37.58,243.00,17.23,1770
200.16,1547728148,1494.85,51.517336,7.462797,165.92,10.55,-0.21,248.05,1,-81,-7,17,15,45,4,13530894,345,19,1.00,6.76,51.00,-3.74,2510
227.22,1547728175,1825.96,51.516537,7.458058,148.96,9.69,-0.63,258.81,1,-85,-6,-1,6,51,5,13406216,217,21,0.50,8.28,54.00,8.23,1770
250.21,1547728198,1902.38,51.516332,7.456809,150.76,6.56,-0.03,249.55,1,-84,-9,15,11,43,5,13406216,217,24,0.50,4.09,52.00,5.48,1770
260.08,1547728208,1991.37,51.515944,7.455679,143.24,9.16,0.48,229.92,1,-79,-8,17,11,44,5,13406216,217,25,5.00,14.47,52.00,6.72,1770
270.09,1547728218,2064.88,51.515314,7.455123,140.99,9.12,1.85,180.50,1,-78,-7,8,12,45,4,13406218,216,26,1.00,12.76,56.00,7.76,1770
280.05,1547728229,2142.89,51.514525,7.455349,136.37,9.84,1.47,172.20,1,-74,-9,32,15,56,4,13406218,216,27,2.00,18.22,52.00,-3.35,1770
290.08,1547728238,2187.30,51.514138,7.455369,141.70,0.00,0.00,171.95,1,-68,-11,19,15,63,4,13406218,216,28,1.00,13.11,53.00,-2.12,1770
300.05,1547728249,2187.30,51.514138,7.455369,142.06,0.00,0.00,171.95,1,-69,-10,22,15,61,4,13406218,216,29,2.00,18.82,55.00,1.27,1770
340.10,1547728288,2187.30,51.514138,7.455369,142.54,0.00,0.00,171.95,1,-70,-7,35,15,54,4,13406218,216,33,0.10,5.44,55.00,-10.53,1770
350.07,1547728298,2187.30,51.514138,7.455369,142.99,0.00,0.00,172.92,1,-71,-6,22,15,54,4,13406218,216,34,4.00,21.83,51.00,-0.52,1770
