time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.35,1544519333,137.15,51.490374,7.412796,165.29,14.71,-0.03,78.40,1,-113,-11,5,7,14,71,13067274,289,0,5.00,0.91,68.00,21.53,1770
31.06,1544519354,418.36,51.490617,7.416749,157.95,9.98,-0.62,99.05,1,-110,-15,-7,4,26,23,13532675,385,2,6.00,1.50,631.00,20.73,890
42.52,1544519365,520.31,51.491245,7.417071,155.51,12.15,0.26,350.40,1,-107,-15,-5,5,27,23,13532675,385,3,4.00,2.22,1412.00,21.56,890
60.74,1544519383,736.35,51.493036,7.416012,158.38,11.18,-0.13,347.61,1,-111,-9,7,10,16,14,12806666,385,5,8.00,9.75,328.00,21.14,1770
80.31,1544519402,949.67,51.494470,7.414752,157.26,11.63,0.76,256.76,1,-100,-7,11,9,24,14,12806666,385,7,3.00,7.12,51.00,19.80,1770
90.31,1544519413,1080.42,51.494192,7.412895,160.18,13.85,0.38,258.40,1,-100,-7,8,10,25,14,12806666,385,8,2.00,9.34,52.00,20.67,1770
100.35,1544519422,1207.31,51.493963,7.411112,161.62,11.37,-0.30,258.03,1,-103,-7,12,15,24,14,12806666,385,9,8.00,12.12,63.00,20.61,1770
110.31,1544519433,1299.34,51.493797,7.409793,163.03,12.48,0.51,257.34,1,-105,-10,12,1,23,14,12806666,385,10,2.00,8.48,57.00,20.41,1770
120.34,1544519442,1436.09,51.493528,7.407834,162.10,14.84,0.13,258.43,1,-102,-8,13,11,24,14,12806666,385,11,0.10,4.94,58.00,20.31,1770
130.32,1544519452,1579.22,51.493263,7.405818,164.47,14.83,0.33,257.97,1,-103,-8,11,15,25,14,12806666,385,12,0.10,4.10,64.00,20.33,1770
140.30,1544519463,1724.47,51.493006,7.403791,162.42,13.49,-0.22,260.19,1,-109,-8,-1,15,20,14,12806666,385,13,2.00,6.28,53.00,20.47,1770
150.33,1544519472,1841.37,51.492980,7.402176,160.23,5.23,-1.97,269.21,1,-106,-8,16,15,21,14,12806666,385,14,0.10,3.79,56.00,20.61,1770
160.32,1544519483,1851.51,51.492987,7.402092,160.09,0.00,0.00,269.89,1,-107,-9,8,15,27,14,12806666,385,15,4.00,8.41,66.00,21.98,1770
170.31,1544519492,1851.51,51.492987,7.402092,159.89,0.00,0.00,269.89,1,-107,-8,9,14,19,14,12806666,385,16,0.10,4.30,49.00,21.72,1770
180.35,1544519503,1851.51,51.492987,7.402092,159.71,0.00,0.00,269.89,1,-106,-7,10,10,19,14,12806666,385,17,7.00,8.22,55.00,19.55,1770
190.86,1544519513,1873.20,51.492740,7.401784,159.81,9.15,0.76,187.38,1,-110,-9,5,9,16,14,12806666,385,18,2.00,3.94,70.00,20.36,1770
200.32,1544519523,1992.63,51.491649,7.401769,161.82,13.75,0.23,181.40,1,-111,-10,-3,11,18,14,12806666,385,19,4.00,6.86,66.00,21.30,1770
210.33,1544519533,2133.45,51.490374,7.401737,168.58,14.53,0.10,180.29,1,-111,-12,8,12,21,14,12806666,385,20,4.00,7.11,60.00,20.95,1770
220.32,1544519543,2227.18,51.489620,7.401745,170.81,0.00,-0.72,180.60,1,-111,-9,13,12,17,14,12806666,385,21,8.00,8.32,58.00,20.75,1770
230.63,1544519553,2227.18,51.489620,7.401745,170.77,0.00,0.00,180.60,1,-109,-10,4,12,17,14,12806666,385,22,0.50,3.05,82.00,21.70,1770
240.47,1544519562,2231.56,51.489469,7.401743,170.22,4.73,0.36,179.81,1,-108,-9,6,11,18,14,12806666,385,23,9.00,4.79,56.00,21.16,1770
251.49,1544519574,2339.56,51.489360,7.403329,170.30,13.41,-0.18,90.03,1,-112,-10,4,6,16,14,12806666,385,24,8.00,4.40,860.00,21.55,1770
261.82,1544519584,2473.01,51.489359,7.405247,172.06,12.23,-0.14,89.04,1,-112,-14,-1,6,20,71,13067274,289,25,4.00,5.09,633.00,20.77,1770
270.31,1544519592,2585.48,51.489540,7.406835,174.98,12.02,-0.08,78.03,1,-98,-10,6,9,31,71,13067274,289,26,3.00,5.83,72.00,19.44,1770
280.33,1544519602,2694.44,51.489761,7.408398,175.82,12.55,1.11,79.15,1,-102,-12,3,10,30,71,13067274,289,27,9.00,6.36,54.00,20.78,1770
