time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
9.79,1544518161,111.06,51.490372,7.412713,163.67,13.83,0.33,78.66,1,-113,-13,7,7,20,71,13067274,289,0,10.00,2.88,72.00,1865
25.27,1544518176,326.73,51.490722,7.415747,158.31,12.62,-0.13,86.16,1,-111,-16,-7,4,26,20,13532675,385,1,1.00,0.98,1997.00,2630
31.99,1544518183,392.62,51.490641,7.416660,155.84,6.55,-1.97,99.78,1,-114,-14,-7,6,20,21,13392904,347,2,2.00,3.64,710.00,1865
39.92,1544518191,411.69,51.490604,7.416836,156.25,0.00,0.00,101.29,1,-109,-13,1,9,24,21,13392904,347,3,7.00,13.86,304.00,1865
49.64,1544518201,411.69,51.490604,7.416836,156.08,0.00,0.00,101.29,1,-108,-12,-6,5,26,21,13392904,347,4,5.00,14.86,57.00,1865
59.65,1544518210,411.69,51.490604,7.416836,156.14,0.00,0.00,101.29,1,-109,-8,6,6,17,21,13392904,347,5,8.00,5.82,50.00,1865
71.93,1544518223,466.05,51.490963,7.417153,158.13,9.28,0.35,351.65,1,-114,-14,-6,6,21,17,12806666,385,6,6.00,5.68,1254.00,1865
80.16,1544518231,546.68,51.491664,7.416870,156.29,8.64,-0.05,345.21,1,-111,-16,-7,6,27,17,12806666,385,7,3.00,5.94,263.00,1865
89.65,1544518240,623.85,51.492331,7.416378,157.02,9.17,-0.00,333.48,1,-104,-11,-4,5,30,17,12806666,385,8,0.10,14.29,53.00,1865
99.62,1544518251,710.27,51.493095,7.415989,156.47,9.38,0.09,347.05,1,-107,-9,8,7,22,17,12806666,385,9,10.00,28.64,58.00,1865
109.63,1544518260,798.69,51.493886,7.415712,158.60,8.98,0.53,347.42,1,-102,-11,30,10,30,17,12806666,385,10,1.00,32.39,57.00,1865
119.63,1544518271,883.72,51.494522,7.415222,159.19,7.91,1.05,264.31,1,-94,-7,31,12,35,17,12806666,385,11,8.00,22.54,54.00,1865
129.65,1544518281,1000.31,51.494299,7.413500,157.98,12.53,-0.41,258.06,1,-105,-10,-2,10,25,17,12806666,385,12,6.00,25.26,53.00,1865
139.63,1544518290,1132.20,51.494049,7.411582,159.55,13.13,0.14,257.29,1,-106,-11,-3,14,27,17,12806666,385,13,0.10,12.12,52.00,1865
149.62,1544518301,1266.16,51.493794,7.409658,165.74,13.68,0.15,257.56,1,-107,-8,11,15,20,17,12806666,385,14,7.00,16.34,54.00,1865
159.62,1544518311,1412.12,51.493519,7.407604,166.89,15.13,-0.29,258.31,1,-103,-7,14,1,22,17,12806666,385,15,2.00,23.95,53.00,1865
169.60,1544518320,1555.26,51.493244,7.405638,164.17,13.84,0.09,257.60,1,-100,-8,23,1,25,17,12806666,385,16,0.50,21.51,53.00,1865
179.61,1544518331,1699.40,51.492980,7.403600,162.18,14.18,-0.14,261.88,1,-108,-7,25,12,17,17,12806666,385,17,2.00,17.66,53.00,1865
189.63,1544518340,1804.02,51.492964,7.402129,161.88,5.63,-0.41,271.29,1,-108,-9,29,15,20,17,12806666,385,18,3.00,19.45,57.00,1865
199.60,1544518350,1878.08,51.492478,7.401743,160.83,12.26,0.90,181.82,1,-112,-12,23,11,13,17,12806666,385,19,4.00,13.85,56.00,1865
209.64,1544518360,2011.77,51.491271,7.401741,166.17,13.94,-0.35,181.23,1,-111,-8,24,9,18,17,12806666,385,20,5.00,17.08,50.00,1865
219.62,1544518371,2142.33,51.490055,7.401727,174.64,11.65,-0.48,178.66,1,-109,-11,-8,7,24,17,12806666,385,21,9.00,21.12,55.00,1865
229.61,1544518380,2197.18,51.489643,7.401752,179.31,0.00,0.00,180.78,1,-107,-8,14,15,21,17,12806666,385,22,4.00,23.95,56.00,1865
239.63,1544518390,2197.18,51.489643,7.401752,179.48,0.00,0.00,180.78,1,-105,-7,29,15,22,17,12806666,385,23,6.00,34.88,55.00,1865
249.60,1544518401,2197.18,51.489643,7.401752,179.54,0.00,0.00,180.78,1,-105,-7,26,15,22,17,12806666,385,24,2.00,30.13,49.00,1865
259.60,1544518410,2197.18,51.489643,7.401752,179.59,0.00,0.00,180.78,1,-105,-8,14,8,25,17,12806666,385,25,0.10,8.00,56.00,1865
269.60,1544518420,2197.18,51.489643,7.401752,179.78,0.00,0.00,183.11,1,-108,-7,20,7,18,17,12806666,385,26,0.10,6.90,57.00,1865
279.61,1544518431,2202.60,51.489567,7.401776,179.15,0.00,0.00,183.29,1,-108,-7,24,7,17,17,12806666,385,27,1.00,15.21,54.00,1865
289.64,1544518441,2277.72,51.489375,7.402956,176.04,14.71,0.87,91.44,1,-111,-9,4,7,16,17,12806666,385,28,6.00,10.56,64.00,1865
300.70,1544518451,2444.67,51.489365,7.405384,178.56,14.29,-0.20,88.33,1,-106,-11,-1,10,25,71,13067274,289,29,3.00,10.10,663.00,1865
309.62,1544518461,2570.40,51.489588,7.407129,175.23,14.08,0.11,78.70,1,-100,-8,8,15,26,71,13067274,289,30,5.00,25.54,50.00,1865
