time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.49,1544432937,100.93,51.490521,7.413815,161.41,11.80,0.13,79.23,1,-99,-9,-1,8,36,9,13828122,452,0,1.00,4.66,47.00,20.56,1750
21.71,1544432948,233.54,51.490699,7.415705,156.16,11.49,-0.26,85.64,1,-97,-12,-2,9,42,7,13416987,62,1,6.00,3.97,1493.00,21.12,1750
30.83,1544432957,316.60,51.490581,7.416909,156.66,7.93,0.23,102.61,1,-96,-12,5,5,42,7,13416987,62,2,5.00,6.52,146.00,21.38,1750
42.03,1544432968,413.04,51.491307,7.417024,156.02,10.44,0.06,349.23,1,-82,-11,11,15,53,7,13416987,62,3,7.00,1.37,1348.00,18.78,1750
52.86,1544432979,515.22,51.492175,7.416533,155.88,10.92,0.56,333.63,1,-101,-14,-3,6,39,7,13416987,62,4,5.00,0.80,5621.00,18.64,1750
65.00,1544432991,674.17,51.493550,7.415897,152.90,12.02,0.09,348.79,1,-106,-13,-3,6,33,7,13416987,62,5,8.00,1.04,679.00,21.14,1750
71.84,1544432998,745.71,51.494171,7.415653,150.71,10.28,-1.25,344.37,1,-112,-18,-6,3,31,7,13416987,62,6,9.00,2.34,152.00,19.69,1750
82.83,1544433009,780.33,51.494387,7.415546,152.07,0.00,0.00,347.22,1,-99,-15,-4,4,41,12,13542402,34,7,7.00,4.09,444.00,13.72,880
93.88,1544433020,780.33,51.494387,7.415546,152.37,0.00,0.00,347.22,1,-98,-15,-6,7,40,13,13880067,38,8,10.00,2.18,1387.00,19.12,880
104.86,1544433031,780.33,51.494434,7.415530,153.14,0.00,0.00,348.09,1,-97,-14,-4,4,44,13,13880067,38,9,2.00,0.63,1452.00,15.27,880
114.34,1544433041,792.38,51.494509,7.415481,154.36,0.00,0.00,353.53,1,-98,-16,-6,4,43,13,13880067,38,10,9.00,1.08,1160.00,16.88,880
124.53,1544433050,805.26,51.494510,7.415027,157.94,6.09,1.07,268.00,1,-99,-16,-3,5,42,13,13880066,37,11,4.00,1.35,2428.00,20.05,880
135.30,1544433062,927.00,51.494239,7.413134,159.63,12.36,0.22,257.57,1,-95,-14,-2,6,45,11,13542402,34,12,3.00,1.49,1520.00,19.34,880
143.98,1544433070,1029.44,51.494060,7.411695,160.28,13.28,-0.13,257.83,1,-93,-15,-6,5,47,13,13880067,38,13,3.00,1.61,600.00,19.92,880
152.90,1544433079,1151.60,51.493820,7.409939,164.21,13.85,0.15,257.87,1,-99,-19,-8,1,46,13,13880067,38,14,9.00,1.56,1038.00,14.55,880
163.87,1544433090,1303.32,51.493538,7.407812,166.79,14.13,-0.22,258.10,1,-97,-16,-4,4,45,8,13542402,34,15,9.00,1.99,1910.00,14.00,880
171.97,1544433099,1412.35,51.493332,7.406275,166.36,13.62,-0.16,257.91,1,-93,-14,-1,6,46,8,13542402,34,16,2.00,0.68,528.00,17.91,880
183.08,1544433109,1583.27,51.493024,7.403862,165.53,14.01,-0.19,259.41,1,-104,-17,-4,4,39,8,13542402,34,17,4.00,2.87,1320.00,18.69,880
193.25,1544433119,1698.78,51.492989,7.402268,163.89,6.65,-1.24,271.01,1,-89,-11,1,7,49,10,13542403,35,18,5.00,3.40,560.00,14.73,880
202.22,1544433129,1714.49,51.492998,7.402092,163.01,0.00,0.00,271.85,1,-91,-11,6,6,48,10,13542403,35,19,0.50,0.46,1024.00,16.41,880
212.38,1544433139,1714.49,51.492998,7.402092,162.58,0.00,0.00,271.85,1,-92,-11,7,7,47,10,13542403,35,20,7.00,2.70,1132.00,14.91,880
