time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.50,1544517564,102.40,51.490526,7.413848,162.07,11.45,-0.24,78.96,1,-98,-13,-2,5,38,7,13828122,452,0,4.00,1.36,46.00,1845
23.70,1544517577,182.96,51.490653,7.414986,163.66,5.61,0.31,80.12,1,-99,-15,-5,5,39,7,13828122,452,1,6.00,2.07,56.00,1845
32.30,1544517585,222.12,51.490678,7.415562,162.34,7.27,1.65,87.19,1,-101,-13,-8,5,36,7,13828122,452,2,2.00,1.56,798.00,1845
42.13,1544517595,307.77,51.490598,7.416787,157.36,4.00,-0.47,100.73,1,-94,-10,5,7,41,7,13416987,62,3,8.00,5.42,512.00,1845
51.48,1544517604,314.34,51.490581,7.416841,157.15,0.00,0.00,98.90,1,-91,-11,8,9,46,7,13416987,62,4,4.00,3.02,465.00,1845
61.20,1544517614,318.43,51.490550,7.417048,156.38,4.44,0.34,97.22,1,-99,-13,3,10,39,7,13416987,62,5,10.00,3.37,476.00,1845
72.11,1544517625,408.20,51.491309,7.417030,153.53,9.14,-0.66,349.57,1,-93,-12,10,7,44,7,13416987,62,6,10.00,0.65,591.00,1845
82.49,1544517635,514.16,51.492240,7.416478,154.63,11.94,0.08,333.76,1,-101,-16,-5,4,40,7,13416987,62,7,5.00,0.76,1385.00,1845
92.58,1544517645,636.22,51.493281,7.415895,152.99,13.15,0.67,347.25,1,-103,-12,-2,6,34,7,13416987,62,8,0.50,0.05,1516.00,1845
105.01,1544517658,787.28,51.494557,7.415349,152.41,7.41,0.67,296.66,1,-100,-15,-6,4,40,12,13542402,34,9,3.00,0.32,1067.00,1845
114.43,1544517667,878.48,51.494368,7.413916,152.27,13.99,0.63,258.62,1,-99,-13,1,5,40,12,13542402,34,10,1.00,0.14,1970.00,850
123.93,1544517677,998.03,51.494150,7.412220,158.11,13.74,-0.10,257.73,1,-99,-16,-3,4,42,15,13880067,38,11,5.00,0.70,3690.00,850
133.63,1544517687,1135.80,51.493878,7.410261,165.74,13.53,-0.05,258.64,1,-99,-15,-1,4,41,9,13542402,34,12,4.00,0.53,1660.00,850
144.66,1544517698,1288.96,51.493592,7.408108,165.97,13.44,0.14,258.09,1,-100,-15,-2,5,40,9,13542402,34,13,10.00,1.51,7632.00,850
152.20,1544517706,1399.60,51.493381,7.406544,167.21,14.15,0.14,258.11,1,-98,-15,-3,4,42,9,13542402,34,14,2.00,0.52,1467.00,850
162.66,1544517715,1537.65,51.493135,7.404615,167.27,12.90,-0.14,257.80,1,-103,-14,-4,4,36,9,13542402,34,15,0.50,0.42,11527.00,850
171.38,1544517725,1653.65,51.492979,7.402974,165.54,12.64,-0.50,266.69,1,-104,-18,-8,1,39,9,13542402,34,16,10.00,2.46,383.00,850
182.67,1544517736,1723.17,51.492998,7.402112,161.79,0.00,0.00,273.89,1,-94,-13,3,9,45,10,13542403,35,17,7.00,0.99,1094.00,850
194.00,1544517748,1723.17,51.492998,7.402112,161.69,0.00,0.00,273.89,1,-93,-13,6,7,46,10,13542403,35,18,8.00,0.93,961.00,850
202.59,1544517756,1723.17,51.492998,7.402112,161.60,0.00,0.00,273.89,1,-92,-13,7,8,46,10,13542403,35,19,2.00,0.70,993.00,850
213.16,1544517766,1737.11,51.492624,7.401760,160.18,11.30,2.17,182.90,1,-98,-14,3,4,41,10,13542403,35,20,0.50,0.13,1667.00,850
223.70,1544517777,1864.58,51.491554,7.401743,164.68,13.47,0.11,180.63,1,-105,-15,-4,5,34,10,13542403,35,21,5.00,1.08,1588.00,850
234.89,1544517788,2011.80,51.490201,7.401713,174.65,11.75,0.00,180.21,1,-109,-16,-8,3,33,10,13542403,35,22,10.00,2.01,1601.00,850
