time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.54,1544433276,126.36,51.490534,7.413869,160.59,13.13,-0.10,78.54,1,-91,-6,7,15,46,1,26385408,95,0,3.00,20.96,34.00,18.55,1720
20.62,1544433287,255.36,51.490702,7.415746,155.97,12.13,-0.21,85.86,1,-85,-6,3,6,51,4,29391105,167,1,10.00,23.32,60.00,10.95,1720
30.54,1544433296,334.54,51.490596,7.416780,155.70,1.90,-0.96,104.41,1,-88,-6,14,11,49,4,29391105,167,2,0.10,4.40,47.00,18.53,1720
40.56,1544433306,338.43,51.490589,7.416816,155.49,0.00,0.00,103.29,1,-81,-5,22,14,55,4,29391105,167,3,3.00,24.07,66.00,2.66,1720
50.58,1544433316,338.43,51.490589,7.416816,155.60,0.00,0.00,103.29,1,-81,-7,23,14,57,4,29391105,167,4,4.00,26.56,62.00,15.52,1720
60.56,1544433326,355.23,51.490581,7.417209,157.57,4.63,0.13,47.64,1,-86,-7,20,11,52,4,29391105,167,5,0.10,4.15,59.00,9.59,1720
70.56,1544433337,432.05,51.491319,7.417028,159.89,9.90,0.65,348.03,1,-92,-6,11,15,46,4,29391105,167,6,6.00,16.23,38.00,15.47,1720
80.56,1544433346,533.74,51.492156,7.416508,159.15,12.06,1.39,332.87,1,-86,-5,27,10,50,4,29391105,167,7,2.00,16.28,59.00,11.53,1720
90.71,1544433356,658.96,51.493257,7.416049,152.13,12.65,-0.12,350.99,1,-96,-9,4,13,41,4,29391105,167,8,3.00,11.86,47.00,20.19,1720
100.58,1544433366,770.86,51.494212,7.415626,153.02,7.24,-1.09,346.30,1,-89,-7,12,15,48,4,29391105,167,9,2.00,12.88,48.00,16.89,1720
110.61,1544433376,793.86,51.494353,7.415551,153.90,0.00,0.00,348.41,1,-93,-8,7,15,46,4,29391105,167,10,8.00,15.88,59.00,18.14,1720
120.56,1544433387,793.86,51.494353,7.415551,153.49,0.00,0.00,348.41,1,-96,-8,11,11,43,4,29391105,167,11,3.00,14.87,50.00,18.52,1720
130.62,1544433396,799.05,51.494468,7.415569,150.76,0.00,0.00,348.42,1,-95,-10,4,6,47,4,29391105,167,12,8.00,15.74,47.00,19.39,1720
140.58,1544433407,862.70,51.494415,7.414437,153.46,12.39,0.76,258.01,1,-92,-8,5,6,46,3,29391104,165,13,7.00,30.24,40.00,15.81,1720
150.58,1544433417,988.74,51.494176,7.412636,162.05,13.07,0.03,258.19,1,-86,-6,17,9,51,3,29391104,165,14,8.00,32.60,35.00,11.86,1720
160.55,1544433426,1123.07,51.493930,7.410738,166.88,13.38,-0.08,258.36,1,-82,-7,24,12,56,3,29391104,165,15,4.00,27.75,37.00,12.05,1720
170.57,1544433437,1259.06,51.493682,7.408821,166.94,13.35,-0.04,257.52,1,-81,-8,13,10,58,3,29391104,165,16,0.50,6.90,60.00,0.38,1720
180.54,1544433446,1401.46,51.493414,7.406812,168.06,14.26,-0.28,257.99,1,-83,-7,19,10,55,3,29391106,166,17,0.10,3.69,57.00,5.50,1720
190.61,1544433456,1549.39,51.493131,7.404710,168.22,14.57,-0.32,258.13,1,-91,-7,8,10,47,3,29391106,166,18,9.00,22.30,53.00,16.48,1720
200.59,1544433466,1685.72,51.492991,7.402782,167.25,11.32,-1.12,267.89,1,-96,-13,0,6,47,3,29391106,166,19,4.00,15.62,66.00,19.80,1720
210.66,1544433477,1741.61,51.493007,7.402081,162.64,0.00,0.00,269.97,1,-91,-6,25,8,47,6,26385410,94,20,8.00,21.99,54.00,15.12,1720
220.59,1544433486,1767.34,51.492797,7.401738,162.61,8.21,1.19,190.51,1,-89,-7,27,10,50,6,26385410,94,21,2.00,15.53,54.00,13.39,1720
230.62,1544433497,1878.69,51.491786,7.401748,167.01,12.52,0.07,180.69,1,-86,-8,30,11,54,6,26385410,94,22,8.00,26.47,54.00,13.91,1720
240.56,1544433507,2005.70,51.490649,7.401711,169.19,12.65,0.09,180.59,1,-83,-6,17,15,54,6,26385410,94,23,1.00,16.70,66.00,10.16,1720
250.55,1544433517,2117.45,51.489681,7.401749,171.80,6.84,-1.50,180.16,1,-76,-6,32,11,59,6,26385410,94,24,2.00,23.29,48.00,-4.14,1720
260.55,1544433526,2129.56,51.489615,7.401752,172.04,0.00,0.00,183.21,1,-66,-7,40,13,63,6,26385410,94,25,0.10,3.32,47.00,-6.21,1720
270.60,1544433536,2129.56,51.489499,7.401754,173.33,2.95,0.00,181.67,1,-69,-6,16,14,63,6,26385410,94,26,8.00,28.71,58.00,-5.02,1720
280.55,1544433547,2144.63,51.489386,7.401985,175.61,6.72,1.88,94.79,1,-69,-5,37,12,63,6,26385410,94,27,0.50,8.55,56.00,-9.28,1720
290.58,1544433556,2250.04,51.489386,7.403546,181.68,11.76,-0.04,90.89,1,-72,-6,15,12,63,6,26385410,94,28,2.00,15.09,58.00,1.06,1720
300.57,1544433566,2374.73,51.489404,7.405353,185.26,12.04,-0.11,89.30,1,-76,-7,18,12,62,2,26385408,95,29,4.00,25.48,39.00,-2.00,1720
310.58,1544433577,2499.35,51.489602,7.407121,183.66,13.10,-0.11,77.77,1,-73,-6,12,9,63,2,26385408,95,30,5.00,26.68,52.00,-0.42,1720
320.58,1544433586,2631.15,51.489840,7.408966,180.96,13.57,-0.00,77.99,1,-80,-6,13,11,55,2,26385408,95,31,4.00,25.50,55.00,7.19,1720
