time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.32,1544519025,127.36,51.490419,7.413094,165.26,13.98,-0.08,78.24,1,-113,-10,0,7,14,71,13067274,289,0,0.10,2.29,67.00,1865
36.72,1544519052,366.86,51.490652,7.416382,155.83,0.00,0.00,99.54,1,-115,-10,1,8,13,17,12806666,385,2,5.00,11.30,67.00,1865
41.48,1544519057,366.86,51.490652,7.416382,155.71,0.00,0.00,99.54,1,-116,-15,-4,5,17,22,13392904,347,3,8.00,1.91,415.00,1865
51.89,1544519067,401.38,51.490554,7.417150,154.05,5.85,-0.14,71.16,1,-109,-10,1,10,14,16,12806666,385,4,0.10,0.29,845.00,1865
62.24,1544519078,492.27,51.491389,7.416988,154.94,9.28,0.19,348.28,1,-110,-12,0,7,20,16,12806666,385,5,8.00,5.98,1101.00,1865
72.01,1544519088,585.69,51.492152,7.416501,156.16,9.09,0.78,330.77,1,-104,-13,3,7,29,16,12806666,385,6,0.50,2.22,1041.00,1865
80.36,1544519096,659.46,51.492795,7.416089,157.75,9.87,0.21,346.42,1,-107,-13,6,10,23,16,12806666,385,7,6.00,17.98,55.00,1865
90.30,1544519106,757.32,51.493656,7.415800,159.12,10.19,-0.39,348.22,1,-101,-12,-7,5,28,16,12806666,385,8,6.00,30.75,59.00,1865
100.32,1544519116,842.93,51.494367,7.415546,157.16,0.00,-2.87,347.51,1,-92,-6,19,12,32,16,12806666,385,9,3.00,39.60,60.00,1865
110.32,1544519125,842.93,51.494367,7.415546,157.22,0.00,0.00,347.51,1,-94,-9,11,11,30,16,12806666,385,10,1.00,34.19,67.00,1865
120.34,1544519136,842.93,51.494367,7.415546,157.22,0.00,0.00,347.51,1,-94,-11,13,1,33,16,12806666,385,11,8.00,26.44,53.00,1865
130.32,1544519145,842.93,51.494411,7.415536,157.29,0.00,0.00,349.69,1,-91,-6,14,1,31,16,12806666,385,12,0.50,27.21,52.00,1865
140.31,1544519156,895.36,51.494489,7.414707,156.12,11.23,0.33,259.88,1,-99,-7,14,15,26,16,12806666,385,13,3.00,29.48,53.00,1865
150.33,1544519165,1021.54,51.494222,7.412906,156.18,13.42,0.64,257.59,1,-101,-9,11,11,26,16,12806666,385,14,3.00,25.13,95.00,1865
160.33,1544519175,1163.55,51.493955,7.410864,162.04,14.31,-0.13,257.82,1,-104,-8,15,10,23,16,12806666,385,15,0.50,18.52,51.00,1865
170.32,1544519186,1311.05,51.493663,7.408784,165.81,14.94,0.06,258.14,1,-105,-8,12,10,22,16,12806666,385,16,9.00,37.58,51.00,1865
180.31,1544519195,1462.34,51.493386,7.406649,165.22,14.86,0.01,258.19,1,-100,-8,16,12,26,16,12806666,385,17,10.00,38.04,53.00,1865
190.32,1544519206,1607.34,51.493121,7.404652,162.75,14.93,-0.05,258.15,1,-106,-10,10,11,20,16,12806666,385,18,2.00,19.32,53.00,1865
200.35,1544519216,1735.22,51.492996,7.402865,160.29,9.13,-0.40,269.66,1,-107,-9,7,8,20,16,12806666,385,19,10.00,22.48,75.00,1865
210.33,1544519226,1798.45,51.493001,7.401978,161.63,3.77,0.46,271.29,1,-106,-8,10,15,21,16,12806666,385,20,8.00,18.75,48.00,1865
220.34,1544519235,1854.94,51.492536,7.401767,162.61,6.09,0.04,181.97,1,-109,-9,4,11,13,16,12806666,385,21,8.00,12.96,69.00,1865
230.85,1544519246,1934.20,51.491812,7.401777,164.87,9.79,-0.50,180.18,1,-110,-9,1,6,14,16,12806666,385,22,4.00,15.45,128.00,1865
241.33,1544519257,2049.04,51.490778,7.401748,166.53,11.38,0.07,180.12,1,-108,-9,6,11,18,16,12806666,385,23,8.00,21.01,523.00,1865
250.35,1544519265,2141.32,51.489944,7.401755,169.10,9.23,-0.05,178.90,1,-109,-9,5,12,18,16,12806666,385,24,0.10,13.11,62.00,1865
260.34,1544519275,2225.45,51.489391,7.402202,173.17,11.29,1.31,94.03,1,-111,-11,3,8,21,16,12806666,385,25,0.10,10.53,54.00,1865
271.20,1544519287,2369.52,51.489370,7.404277,174.98,12.74,-0.46,91.32,1,-115,-11,2,7,14,16,12806666,385,26,8.00,10.33,461.00,1865
280.71,1544519296,2482.72,51.489420,7.405938,177.81,11.90,-0.68,82.16,1,-98,-8,12,11,30,71,13067274,289,27,0.50,6.06,241.00,1865
290.32,1544519306,2605.82,51.489681,7.407740,178.15,12.60,0.11,78.70,1,-100,-9,13,11,26,71,13067274,289,28,10.00,13.64,62.00,1865
