time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
30.76,1544519644,365.12,51.490622,7.416613,156.41,0.44,-0.22,114.01,1,-90,-11,6,2,48,7,13416962,275,2,8.00,13.93,44.00,17.80,880
40.73,1544519654,365.56,51.490622,7.416613,156.31,0.00,0.00,108.14,1,-90,-11,7,7,48,7,13416962,275,3,7.00,12.48,51.00,18.67,880
50.66,1544519664,419.72,51.490845,7.417156,156.66,10.30,1.25,349.25,1,-85,-11,13,9,50,7,13416962,275,4,0.10,3.83,59.00,8.38,880
60.71,1544519674,517.72,51.491705,7.416869,159.69,11.21,0.63,344.96,1,-92,-10,-1,4,43,7,13416962,275,5,2.00,4.78,45.00,17.95,880
72.88,1544519686,672.84,51.493014,7.415929,157.80,12.74,-1.34,326.26,1,-103,-16,-4,5,38,7,13416962,275,6,6.00,2.77,1438.00,18.58,880
83.38,1544519697,820.82,51.494312,7.415525,152.70,12.22,-0.37,346.91,1,-102,-13,-1,5,37,12,13542402,34,7,0.50,0.25,1235.00,19.56,880
91.66,1544519704,877.55,51.494504,7.415030,156.01,10.85,2.25,259.37,1,-97,-14,-5,5,42,12,13542402,34,8,4.00,4.15,359.00,20.94,880
101.35,1544519714,986.37,51.494307,7.413562,154.69,5.32,-1.94,257.73,1,-104,-15,-3,4,37,12,13542402,34,9,6.00,3.32,554.00,20.52,880
114.30,1544519728,1017.83,51.494226,7.412836,157.16,11.16,0.91,258.55,1,-101,-15,-4,4,39,12,13542402,34,10,7.00,4.54,1275.00,20.61,880
121.94,1544519735,1112.42,51.494056,7.411479,157.81,14.93,0.09,258.11,1,-100,-16,-3,4,41,13,13880067,38,11,2.00,1.90,629.00,20.33,880
131.09,1544519744,1261.33,51.493782,7.409400,160.19,14.47,-0.02,258.16,1,-96,-14,-2,7,43,8,13542402,34,12,0.50,2.95,43.00,19.91,880
141.37,1544519754,1410.13,51.493504,7.407311,162.61,14.62,-0.07,257.67,1,-103,-16,-3,5,38,8,13542402,34,13,3.00,2.43,1204.00,20.02,880
152.95,1544519766,1573.36,51.493181,7.404981,164.74,15.30,-0.35,258.19,1,-106,-16,-1,3,35,8,13542402,34,14,10.00,3.36,986.00,16.41,880
162.64,1544519775,1718.86,51.492981,7.402905,164.97,14.72,0.08,266.92,1,-105,-17,-5,4,36,8,13542402,34,15,9.00,1.96,289.00,16.95,880
194.24,1544519808,2114.97,51.490080,7.401751,167.62,14.54,-0.93,178.88,1,-110,-18,-7,3,33,14,13542403,35,18,5.00,2.11,1875.00,20.78,880
214.48,1544519828,2176.63,51.489596,7.401770,173.57,0.00,0.00,180.38,1,-104,-15,-1,6,36,24,13880067,38,20,0.50,0.18,1493.00,19.09,880
