time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
9.78,1544517875,115.27,51.490424,7.413107,162.70,13.14,0.08,78.17,1,-87,-6,18,12,48,1,26385408,95,0,8.00,21.07,70.00,1815
19.78,1544517885,247.50,51.490654,7.415028,158.70,12.68,-0.18,80.30,1,-85,-6,12,15,51,1,26385408,95,1,2.00,6.92,100.00,1815
29.82,1544517895,359.65,51.490638,7.416581,150.35,6.44,-1.31,98.33,1,-83,-6,27,12,55,4,29391105,167,2,0.10,4.32,100.00,1815
39.79,1544517905,378.77,51.490600,7.416774,150.53,0.00,0.00,103.40,1,-82,-6,34,12,55,4,29391105,167,3,1.00,6.62,114.00,1815
49.85,1544517916,414.98,51.490786,7.417195,155.64,10.15,1.48,355.12,1,-87,-6,30,11,49,4,29391105,167,4,8.00,16.71,99.00,1815
59.78,1544517926,536.05,51.491848,7.416774,155.20,11.35,0.13,341.36,1,-94,-9,16,8,46,4,29391105,167,5,5.00,14.06,98.00,1815
69.82,1544517935,647.10,51.492781,7.416111,159.03,11.17,0.83,0.52,1,-96,-7,22,6,42,4,29391105,167,6,0.10,3.92,107.00,1815
79.80,1544517946,772.95,51.493948,7.415718,159.67,12.93,-0.14,347.03,1,-91,-9,23,9,48,4,29391105,167,7,1.00,12.88,115.00,1815
89.80,1544517955,866.31,51.494543,7.415117,156.77,6.64,-1.01,258.55,1,-92,-10,19,8,50,4,29391105,167,8,7.00,12.59,108.00,1815
99.79,1544517966,968.88,51.494305,7.413585,159.34,13.05,0.18,258.69,1,-90,-7,19,11,47,4,29391104,165,9,6.00,16.47,37.00,1815
109.76,1544517976,1105.38,51.494047,7.411674,165.91,13.57,-0.48,257.89,1,-78,-5,27,12,58,4,29391104,165,10,4.00,12.00,104.00,1815
119.76,1544517985,1240.95,51.493791,7.409744,167.12,14.94,0.20,257.98,1,-83,-7,28,15,56,4,29391104,165,11,6.00,13.64,87.00,1815
129.80,1544517995,1388.80,51.493509,7.407662,168.25,14.70,0.07,258.18,1,-79,-7,15,12,60,3,29391106,166,12,2.00,13.45,58.00,1815
139.80,1544518006,1534.85,51.493237,7.405605,168.94,14.72,0.21,258.01,1,-88,-7,14,15,50,3,29391106,166,13,2.00,9.59,105.00,1815
149.79,1544518016,1685.12,51.492978,7.403491,167.43,14.30,-0.14,262.24,1,-92,-8,9,8,48,3,29391106,166,14,0.50,6.20,54.00,1815
159.78,1544518026,1790.54,51.492978,7.402066,165.34,1.19,-3.09,270.04,1,-91,-8,15,12,50,7,26385410,94,15,3.00,14.52,64.00,1815
169.80,1544518035,1791.74,51.492962,7.401878,163.23,5.85,0.00,249.81,1,-92,-7,14,7,46,7,26385410,94,16,0.50,4.09,113.00,1815
179.83,1544518046,1893.56,51.492038,7.401714,167.32,14.10,0.27,180.94,1,-88,-7,21,11,50,7,26385410,94,17,3.00,12.85,92.00,1815
189.77,1544518056,2038.11,51.490719,7.401697,171.31,14.42,0.01,180.57,1,-82,-5,26,15,55,7,26385410,94,18,7.00,19.77,47.00,1815
199.78,1544518066,2157.82,51.489662,7.401694,181.29,3.73,-2.20,181.27,1,-74,-6,19,15,62,7,26385410,94,19,3.00,13.63,65.00,1815
209.80,1544518076,2169.99,51.489493,7.401703,180.68,7.63,2.31,180.12,1,-68,-7,31,15,63,7,26385410,94,20,5.00,22.16,61.00,1815
219.80,1544518086,2240.30,51.489382,7.402697,179.96,5.55,0.20,91.38,1,-72,-8,29,15,63,7,26385410,94,21,1.00,8.30,34.00,1815
229.83,1544518095,2311.86,51.489386,7.403759,178.71,9.02,0.87,90.40,1,-73,-6,21,12,63,7,26385410,94,22,0.50,9.73,120.00,1815
239.78,1544518105,2406.74,51.489382,7.405152,179.23,9.93,0.24,89.95,1,-74,-7,21,10,63,1,26385408,95,23,10.00,34.72,35.00,1815
249.78,1544518115,2508.42,51.489532,7.406595,181.51,10.64,0.02,76.70,1,-73,-5,20,11,63,1,26385408,95,24,0.50,9.24,36.00,1815
259.77,1544518126,2611.08,51.489733,7.408038,177.89,10.21,0.23,79.54,1,-75,-5,21,10,60,1,26385408,95,25,7.00,19.13,56.00,1815
