time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci
0.05,1544517870,0.00,51.490158,7.411314,164.07,12.72,0.00,77.91,1,-108,-12,9,9,24,71,13067274,289
1.05,1544517871,12.76,51.490182,7.411486,163.45,12.30,-0.43,77.80,1,-112,-12,9,11,19,71,13067274,289
2.05,1544517872,25.07,51.490206,7.411665,162.65,12.22,-0.07,78.51,1,-112,-12,9,11,19,71,13067274,289
3.05,1544517873,37.28,51.490231,7.411851,161.87,12.32,0.10,78.40,1,-113,-12,8,8,19,71,13067274,289
4.05,1544517874,49.57,51.490252,7.412025,161.37,12.85,0.53,78.56,1,-113,-12,8,8,19,71,13067274,289
5.05,1544517875,62.42,51.490274,7.412197,160.94,12.98,0.13,78.15,1,-115,-11,4,6,14,71,13067274,289
6.05,1544517876,75.40,51.490297,7.412380,160.48,13.24,0.26,77.68,1,-115,-11,4,6,14,71,13067274,289
7.05,1544517877,88.67,51.490321,7.412573,160.25,13.09,-0.15,77.93,1,-115,-12,-1,7,16,71,13067274,289
8.05,1544517878,101.78,51.490346,7.412763,160.04,13.49,0.39,78.74,1,-115,-12,-1,7,16,71,13067274,289
9.05,1544517879,115.21,51.490370,7.412947,159.94,12.99,-0.50,78.15,1,-115,-11,-1,7,17,71,13067274,289
10.05,1544517880,128.23,51.490395,7.413133,159.88,13.11,0.12,78.18,1,-115,-11,-1,7,17,71,13067274,289
11.05,1544517881,141.37,51.490422,7.413326,160.32,13.23,0.12,78.34,1,-119,-12,2,7,12,71,13067274,289
12.05,1544517882,154.60,51.490452,7.413535,160.48,13.02,-0.20,78.57,1,-119,-12,2,7,12,71,13067274,289
13.05,1544517883,167.58,51.490477,7.413709,160.46,12.96,-0.06,78.35,1,-118,-14,-1,5,17,71,13067274,289
14.06,1544517884,180.62,51.490500,7.413881,160.37,13.27,0.31,78.34,1,-118,-14,-1,5,17,71,13067274,289
15.06,1544517885,193.97,51.490524,7.414063,160.06,13.53,0.26,78.33,nan,nan,nan,nan,nan,nan,nan,nan,nan
16.05,1544517886,207.36,51.490549,7.414249,159.54,13.62,0.09,78.26,nan,nan,nan,nan,nan,nan,nan,nan,nan
17.05,1544517887,220.97,51.490578,7.414454,158.87,13.43,-0.19,78.88,nan,nan,nan,nan,nan,nan,nan,nan,nan
18.05,1544517888,234.43,51.490601,7.414651,158.88,13.19,-0.24,79.34,nan,nan,nan,nan,nan,nan,nan,nan,nan
19.05,1544517889,247.56,51.490621,7.414831,158.45,12.70,-0.49,79.17,nan,nan,nan,nan,nan,nan,nan,nan,nan
20.05,1544517890,260.30,51.490639,7.415015,158.07,12.91,0.21,80.64,nan,nan,nan,nan,nan,nan,nan,nan,nan
21.05,1544517891,273.21,51.490658,7.415176,157.69,12.75,-0.16,81.44,nan,nan,nan,nan,nan,nan,nan,nan,nan
22.05,1544517892,285.96,51.490673,7.415361,157.13,12.99,0.24,82.45,nan,nan,nan,nan,nan,nan,nan,nan,nan
23.05,1544517893,298.92,51.490684,7.415544,156.32,12.75,-0.24,83.75,nan,nan,nan,nan,nan,nan,nan,nan,nan
24.05,1544517894,311.70,51.490692,7.415728,155.73,12.17,-0.58,85.75,nan,nan,nan,nan,nan,nan,nan,nan,nan
25.05,1544517895,323.84,51.490693,7.415897,155.40,11.19,-0.99,87.95,nan,nan,nan,nan,nan,nan,nan,nan,nan
26.05,1544517896,335.08,51.490690,7.416052,155.23,10.50,-0.68,90.03,nan,nan,nan,nan,nan,nan,nan,nan,nan
27.05,1544517897,345.54,51.490682,7.416206,155.21,10.08,-0.42,92.35,nan,nan,nan,nan,nan,nan,nan,nan,nan
28.05,1544517898,355.67,51.490672,7.416328,155.24,9.41,-0.67,95.44,nan,nan,nan,nan,nan,nan,nan,nan,nan
