time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
9.78,1544517875,115.27,51.490424,7.413107,162.70,13.14,0.08,78.17,1,-87,-6,18,12,48,1,26385408,95,0,0.50,8.00,61.00,14.53,1720
19.83,1544517885,247.50,51.490654,7.415028,158.70,12.68,-0.18,80.30,1,-85,-6,12,15,51,1,26385408,95,1,9.00,27.97,34.00,12.25,1720
29.85,1544517895,359.65,51.490638,7.416581,150.35,6.44,-1.31,98.33,1,-83,-6,27,12,55,4,29391105,167,2,6.00,31.43,60.00,14.72,1720
39.83,1544517905,378.77,51.490600,7.416774,150.53,0.00,0.00,103.40,1,-82,-6,34,12,55,4,29391105,167,3,9.00,33.90,53.00,9.64,1720
49.85,1544517915,414.98,51.490786,7.417195,155.64,10.15,1.48,355.12,1,-87,-6,30,11,49,4,29391105,167,4,1.00,7.01,83.00,10.25,1720
59.82,1544517926,536.05,51.491848,7.416774,155.20,11.35,0.13,341.36,1,-94,-9,16,8,46,4,29391105,167,5,5.00,24.63,53.00,17.14,1720
69.85,1544517935,647.10,51.492781,7.416111,159.03,11.17,0.83,0.52,1,-96,-7,22,6,42,4,29391105,167,6,5.00,16.84,67.00,17.66,1720
79.87,1544517945,772.95,51.493948,7.415718,159.67,12.93,-0.14,347.03,1,-91,-9,23,9,48,4,29391105,167,7,5.00,27.30,67.00,16.39,1720
89.86,1544517955,866.31,51.494543,7.415117,156.77,6.64,-1.01,258.55,1,-92,-10,19,8,50,4,29391105,167,8,8.00,20.21,54.00,15.05,1720
99.92,1544517966,968.88,51.494305,7.413585,159.34,13.05,0.18,258.69,1,-90,-7,19,11,47,4,29391104,165,9,6.00,26.67,38.00,17.58,1720
109.83,1544517975,1105.38,51.494047,7.411674,165.91,13.57,-0.48,257.89,1,-78,-5,27,12,58,4,29391104,165,10,9.00,33.03,36.00,2.50,1720
119.81,1544517985,1240.95,51.493791,7.409744,167.12,14.94,0.20,257.98,1,-83,-7,28,15,56,4,29391104,165,11,7.00,26.23,35.00,11.05,1720
129.82,1544517995,1388.80,51.493509,7.407662,168.25,14.70,0.07,258.18,1,-79,-7,15,12,60,3,29391106,166,12,0.50,6.98,66.00,-0.55,1720
139.84,1544518006,1534.85,51.493237,7.405605,168.94,14.72,0.21,258.01,1,-88,-7,14,15,50,3,29391106,166,13,5.00,24.14,66.00,17.16,1720
149.91,1544518016,1685.12,51.492978,7.403491,167.43,14.30,-0.14,262.24,1,-92,-8,9,8,48,3,29391106,166,14,0.50,7.74,54.00,18.08,1720
159.78,1544518025,1790.54,51.492978,7.402066,165.34,1.19,-3.09,270.04,1,-91,-8,15,12,50,7,26385410,94,15,0.10,4.62,61.00,16.86,1720
169.83,1544518035,1791.74,51.492962,7.401878,163.23,5.85,0.00,249.81,1,-92,-7,14,7,46,7,26385410,94,16,8.00,25.73,60.00,20.27,1720
179.84,1544518045,1893.56,51.492038,7.401714,167.32,14.10,0.27,180.94,1,-88,-7,21,11,50,7,26385410,94,17,3.00,24.97,63.00,19.03,1720
189.83,1544518056,2038.11,51.490719,7.401697,171.31,14.42,0.01,180.57,1,-82,-5,26,15,55,7,26385410,94,18,6.00,25.05,46.00,10.88,1720
199.80,1544518065,2157.82,51.489662,7.401694,181.29,3.73,-2.20,181.27,1,-74,-6,19,15,62,7,26385410,94,19,1.00,13.05,50.00,4.31,1720
209.81,1544518075,2169.99,51.489493,7.401703,180.68,7.63,2.31,180.12,1,-68,-7,31,15,63,7,26385410,94,20,0.10,4.79,57.00,-9.63,1720
219.83,1544518085,2240.30,51.489382,7.402697,179.96,5.55,0.20,91.38,1,-72,-8,29,15,63,7,26385410,94,21,5.00,27.42,42.00,2.11,1720
229.87,1544518095,2311.86,51.489386,7.403759,178.71,9.02,0.87,90.40,1,-73,-6,21,12,63,7,26385410,94,22,8.00,29.32,63.00,11.31,1720
239.80,1544518105,2406.74,51.489382,7.405152,179.23,9.93,0.24,89.95,1,-74,-7,21,10,63,1,26385408,95,23,1.00,16.36,39.00,-2.17,1720
249.81,1544518115,2508.42,51.489532,7.406595,181.51,10.64,0.02,76.70,1,-73,-5,20,11,63,1,26385408,95,24,6.00,30.38,39.00,6.92,1720
259.79,1544518125,2611.08,51.489733,7.408038,177.89,10.21,0.23,79.54,1,-75,-5,21,10,60,1,26385408,95,25,0.50,8.57,37.00,-3.12,1720
