time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.47,1544518683,113.89,51.490538,7.414092,160.99,13.05,0.20,77.51,1,-90,-6,11,2,47,7,26385408,95,0,10.00,27.22,40.00,16.94,1720
20.38,1544518692,244.04,51.490707,7.415942,157.44,12.50,-0.17,88.73,1,-78,-6,21,10,57,4,29391105,167,1,4.00,26.34,50.00,5.09,1720
30.39,1544518702,321.45,51.490590,7.416964,154.02,0.00,0.00,99.73,1,-77,-5,30,13,61,4,29391105,167,2,10.00,24.32,52.00,0.89,1720
40.34,1544518712,321.45,51.490590,7.416964,153.88,0.00,0.00,99.73,1,-74,-4,31,15,62,4,29391105,167,3,1.00,12.90,48.00,-4.52,1720
50.36,1544518723,321.45,51.490590,7.416964,153.83,0.00,0.00,99.73,1,-75,-5,30,14,62,4,29391105,167,4,1.00,12.31,46.00,-4.52,1720
60.41,1544518732,321.45,51.490590,7.416964,153.82,0.00,0.00,99.73,1,-74,-5,30,13,62,4,29391105,167,5,8.00,30.64,54.00,-5.20,1720
70.40,1544518742,321.45,51.490590,7.416964,153.77,0.00,0.00,99.73,1,-74,-5,25,13,63,4,29391105,167,6,10.00,25.99,55.00,-1.09,1720
80.42,1544518752,321.45,51.490604,7.417160,153.82,6.26,0.00,54.59,1,-78,-5,28,13,58,4,29391105,167,7,10.00,23.03,49.00,2.50,1720
90.38,1544518763,421.18,51.491465,7.416964,157.21,12.24,0.38,348.78,1,-97,-6,13,7,40,4,29391105,167,8,5.00,22.03,59.00,17.39,1720
100.39,1544518772,544.90,51.492504,7.416204,164.11,11.41,-1.51,336.04,1,-91,-6,14,11,45,4,29391105,167,9,4.00,13.07,58.00,19.62,1720
110.40,1544518782,666.34,51.493596,7.415831,158.97,13.27,0.28,348.55,1,-101,-8,11,9,38,4,29391105,167,10,6.00,21.78,74.00,19.91,1720
120.40,1544518793,778.14,51.494547,7.415351,160.17,6.41,1.00,298.80,1,-91,-9,15,9,49,4,29391105,167,11,1.00,13.84,80.00,16.09,1720
130.35,1544518803,878.97,51.494348,7.413919,159.06,9.42,-0.79,258.28,1,-89,-7,30,12,49,4,29391104,165,12,3.00,26.49,37.00,13.48,1720
140.35,1544518812,911.88,51.494295,7.413539,159.69,0.00,0.00,256.52,1,-85,-7,22,12,53,4,29391104,165,13,4.00,25.93,47.00,15.38,1720
150.34,1544518823,943.34,51.494215,7.412930,158.87,7.59,0.44,257.28,1,-81,-6,36,11,57,4,29391104,165,14,2.00,22.44,55.00,-0.10,1720
160.38,1544518832,1045.78,51.494027,7.411456,162.51,11.53,0.45,258.51,1,-78,-5,33,15,59,4,29391104,165,15,5.00,27.53,40.00,2.19,1720
170.35,1544518843,1135.35,51.493857,7.410171,166.44,10.83,1.67,257.36,1,-82,-7,33,12,55,4,29391104,165,16,3.00,26.49,37.00,11.62,1720
180.41,1544518852,1250.08,51.493642,7.408572,165.85,11.62,0.27,258.48,1,-83,-9,16,15,58,4,29391104,165,17,5.00,18.69,38.00,10.38,1720
190.40,1544518862,1381.23,51.493383,7.406706,168.83,12.86,-0.40,258.76,1,-82,-6,14,10,56,3,29391106,166,18,10.00,24.03,60.00,9.45,1720
200.38,1544518872,1516.09,51.493137,7.404829,168.74,13.85,-0.13,258.08,1,-90,-7,9,12,48,3,29391106,166,19,10.00,22.88,70.00,17.14,1720
210.39,1544518882,1647.49,51.492987,7.402948,166.08,11.80,-0.40,268.82,1,-95,-9,5,7,44,3,29391106,166,20,4.00,14.55,59.00,20.31,1720
220.34,1544518893,1705.98,51.492996,7.402147,165.73,2.14,0.88,266.18,1,-90,-7,26,7,50,7,26385410,94,21,2.00,19.73,60.00,15.00,1720
230.42,1544518903,1753.96,51.492714,7.401722,166.11,9.62,1.05,185.37,1,-89,-8,19,10,50,7,26385410,94,22,9.00,27.65,58.00,17.34,1720
240.40,1544518912,1856.34,51.491790,7.401748,169.78,10.42,0.29,180.98,1,-87,-7,24,10,52,7,26385410,94,23,9.00,29.20,51.00,16.80,1720
250.33,1544518922,1945.76,51.490992,7.401752,169.76,9.02,-0.54,181.27,1,-83,-7,30,11,55,7,26385410,94,24,0.10,3.32,67.00,9.92,1720
260.37,1544518932,2038.49,51.490141,7.401773,172.54,10.56,0.83,178.52,1,-82,-6,36,15,55,7,26385410,94,25,6.00,24.13,50.00,10.77,1720
270.40,1544518942,2105.75,51.489600,7.401783,171.00,0.00,0.00,178.40,1,-68,-6,38,15,63,7,26385410,94,26,9.00,28.74,49.00,-7.34,1720
280.37,1544518953,2105.75,51.489600,7.401783,171.27,0.00,0.00,178.40,1,-68,-6,40,15,63,7,26385410,94,27,6.00,26.48,50.00,-7.34,1720
290.35,1544518962,2156.94,51.489348,7.402540,174.84,12.41,1.30,92.69,1,-70,-6,36,12,63,7,26385410,94,28,0.50,10.18,59.00,-8.50,1720
300.38,1544518972,2297.22,51.489356,7.404588,175.90,14.96,0.39,91.25,1,-80,-9,21,11,60,7,26385410,94,29,8.00,32.34,51.00,12.03,1720
310.36,1544518982,2430.16,51.489482,7.406472,179.47,11.92,-0.19,79.88,1,-75,-6,14,10,62,1,26385408,95,30,0.50,8.57,42.00,3.27,1720
320.36,1544518992,2557.23,51.489767,7.408234,177.79,13.15,-0.80,77.24,1,-80,-6,24,12,55,1,26385408,95,31,9.00,32.29,36.00,10.05,1720
