time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.14,1545197191,108.21,51.449054,7.488453,255.37,13.95,0.57,181.49,1,-98,-9,7,11,39,7,28371201,66,0,4.00,8.80,276.00,1815
20.10,1545197201,254.69,51.447764,7.487958,255.61,14.24,-0.17,192.49,1,-103,-8,7,7,36,9,27771909,271,1,5.00,13.71,35.00,1815
30.11,1545197211,399.46,51.446461,7.488162,259.27,14.85,0.13,162.67,1,-106,-10,7,9,35,9,27771909,271,2,8.00,14.70,67.00,1815
40.12,1545197221,551.83,51.445427,7.489648,264.34,15.80,0.22,131.15,1,-102,-9,2,6,37,13,28371201,66,3,0.10,4.00,131.00,1815
50.89,1545197231,697.09,51.444693,7.491365,268.92,9.31,-2.48,127.65,1,-107,-8,2,6,31,6,27771907,272,4,9.00,5.74,515.00,1815
61.17,1545197242,723.23,51.444599,7.491616,269.84,0.00,0.00,127.34,1,-109,-10,3,5,32,6,27771907,272,5,10.00,6.42,505.00,1815
71.08,1545197252,723.23,51.444599,7.491616,269.98,0.00,0.00,127.34,1,-109,-9,5,4,32,6,27771907,272,6,9.00,6.06,561.00,1815
80.96,1545197262,723.23,51.444599,7.491616,270.22,0.00,0.00,127.34,1,-108,-9,4,5,32,6,27771907,272,7,1.00,2.61,465.00,1815
90.12,1545197270,749.37,51.444256,7.491525,276.15,9.20,0.34,216.77,1,-93,-5,17,11,45,6,27771907,272,8,4.00,16.54,72.00,1815
100.13,1545197281,880.04,51.443273,7.490378,272.70,15.30,0.23,216.60,1,-78,-4,17,12,58,6,27771907,272,9,0.10,5.59,174.00,1815
110.13,1545197291,1034.09,51.442153,7.489032,274.20,15.14,-0.02,218.17,1,-76,-5,29,15,60,6,27771907,272,10,4.00,21.33,46.00,1815
120.12,1545197301,1175.05,51.441280,7.487538,279.18,14.30,0.17,231.56,1,-73,-5,30,15,62,6,27771907,272,11,6.00,22.36,38.00,1815
130.11,1545197311,1323.08,51.440482,7.485761,282.44,15.14,0.61,233.03,1,-78,-6,19,12,61,1,27771908,270,12,8.00,38.39,36.00,1815
140.10,1545197321,1474.42,51.439623,7.483944,284.09,15.39,-0.26,233.91,1,-69,-5,32,15,63,1,27771908,270,13,10.00,32.48,38.00,1815
150.12,1545197331,1624.64,51.438873,7.481941,289.23,15.07,-0.65,241.70,1,-90,-5,22,11,46,1,27771908,270,14,4.00,7.92,105.00,1815
160.09,1545197341,1788.85,51.438133,7.479780,291.40,15.93,-0.63,242.33,1,-100,-6,12,10,35,1,27771908,270,15,9.00,13.97,73.00,1815
170.13,1545197351,1945.11,51.437461,7.477764,290.77,15.71,-0.07,243.21,1,-107,-8,6,10,31,1,27771908,270,16,5.00,7.28,101.00,1815
180.09,1545197361,2068.40,51.437322,7.476116,290.56,7.75,-0.29,331.78,1,-99,-5,18,10,38,1,27771908,270,17,0.10,5.16,91.00,1815
190.11,1545197371,2178.51,51.438064,7.477316,289.72,16.28,1.23,54.94,1,-81,-4,30,12,56,1,27771908,270,18,2.00,10.14,121.00,1815
200.11,1545197381,2365.27,51.439012,7.479598,282.25,20.03,0.12,56.80,1,-88,-5,28,12,47,1,27771908,270,19,0.10,5.59,70.00,1815
210.12,1545197391,2581.21,51.440235,7.482073,276.74,23.50,0.39,44.67,1,-84,-5,22,14,51,1,27771908,270,20,4.00,19.34,37.00,1815
220.86,1545197402,2819.05,51.441904,7.484143,276.52,23.58,0.17,29.44,1,-87,-7,12,10,51,1,27771908,270,21,8.00,24.36,58.00,1815
230.10,1545197411,3047.15,51.443691,7.485498,272.94,19.33,-1.67,22.54,1,-73,-5,31,15,63,1,27771909,271,22,5.00,18.26,76.00,1815
240.10,1545197421,3199.93,51.444708,7.486750,264.64,12.97,-0.01,87.14,1,-80,-5,24,13,56,1,27771909,271,23,7.00,22.90,72.00,1815
250.09,1545197431,3330.53,51.443861,7.487214,262.26,13.91,-0.06,232.07,1,-72,-5,31,14,63,1,27771909,271,24,9.00,27.97,52.00,1815
260.11,1545197441,3495.46,51.443690,7.484847,262.54,19.36,0.48,267.83,1,-90,-6,22,12,47,1,27771909,271,25,4.00,19.06,35.00,1815
270.10,1545197451,3701.55,51.443652,7.481838,261.31,20.98,0.21,266.51,1,-85,-5,25,15,51,1,27771909,271,26,1.00,10.36,59.00,1815
280.11,1545197461,3927.53,51.443455,7.478593,259.05,23.26,0.23,263.12,1,-87,-6,22,13,49,1,27771909,271,27,3.00,14.41,35.00,1815
290.10,1545197471,4164.70,51.443150,7.475218,253.84,23.97,0.15,260.07,1,-87,-7,18,14,52,1,27771909,271,28,9.00,16.75,63.00,1815
300.13,1545197481,4404.19,51.442720,7.471823,249.98,24.33,0.15,258.62,1,-102,-7,11,9,32,10,30422273,155,29,8.00,8.45,85.00,1815
310.10,1545197491,4647.06,51.442287,7.468353,241.74,24.87,-0.06,258.36,1,-106,-8,5,9,32,10,30422273,155,30,5.00,5.96,127.00,1815
320.11,1545197500,4895.14,51.441870,7.464825,236.65,25.80,0.66,259.99,1,-100,-6,12,8,35,27,31281409,195,31,1.00,7.75,34.00,1815
330.10,1545197511,5181.46,51.441595,7.460701,230.03,29.65,-0.02,265.85,1,-99,-7,11,6,37,27,31281409,195,32,0.50,6.72,34.00,1815
340.14,1545197521,5482.61,51.441530,7.456362,227.04,30.05,-0.31,270.24,1,-102,-7,3,6,35,25,27771908,270,33,1.00,5.07,38.00,1815
350.11,1545197531,5776.12,51.441680,7.452113,227.68,30.24,0.59,275.76,1,-81,-4,24,10,53,16,33527552,376,34,0.10,4.76,36.00,1815
360.10,1545197541,6084.94,51.442091,7.447715,225.25,30.83,0.21,280.55,1,-79,-5,24,15,57,16,33527552,376,35,2.00,13.31,64.00,1815
370.11,1545197551,6396.28,51.442729,7.443325,221.97,31.58,-0.10,285.33,1,-73,-6,29,15,63,16,33527552,376,36,2.00,9.55,107.00,1815
380.11,1545197561,6704.36,51.443537,7.439088,215.25,30.49,0.04,289.38,1,-80,-6,23,15,55,16,33527552,376,37,0.50,7.09,84.00,1815
390.14,1545197571,7009.86,51.444547,7.435004,211.20,30.17,-0.32,294.35,1,-85,-6,9,9,51,1,33527554,375,38,6.00,18.99,36.00,1815
400.10,1545197581,7306.00,51.445846,7.431323,202.72,29.06,-0.37,304.80,1,-84,-5,11,9,53,1,33527554,375,39,0.50,8.60,70.00,1815
410.10,1545197591,7584.12,51.447469,7.428339,192.70,26.74,0.06,316.21,1,-82,-6,18,12,49,1,33527554,375,40,5.00,22.79,35.00,1815
420.10,1545197601,7852.74,51.449362,7.426002,181.87,28.06,0.75,327.68,1,-93,-7,9,9,43,1,33527554,375,41,6.00,7.50,95.00,1815
430.12,1545197611,8157.58,51.451871,7.424109,170.09,32.66,0.32,340.32,1,-97,-8,0,6,41,31,28368642,26,42,3.00,0.33,97.00,1815
