time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.71,1547702767,98.58,51.449201,7.488460,251.24,12.07,0.28,180.04,1,-113,-8,10,2,13,72,13067273,288,0,7.00,2.07,66.00,21.16,1770
23.99,1547702781,269.70,51.447628,7.487920,256.34,13.60,-0.34,190.85,1,-110,-15,-1,6,23,9,13415170,315,1,5.00,1.54,1338.00,21.16,890
33.82,1547702791,408.94,51.446402,7.488234,257.97,14.42,0.20,159.61,1,-112,-17,-5,4,24,22,13415426,265,2,6.00,1.36,1285.00,20.62,890
44.62,1547702802,576.03,51.445288,7.489958,264.96,14.91,-0.80,128.53,1,-106,-13,4,9,27,13,13415170,315,3,5.00,1.25,1795.00,21.02,890
55.21,1547702813,709.41,51.444644,7.491509,272.93,5.25,-1.14,126.54,1,-109,-15,-3,5,21,24,13417219,440,4,10.00,1.33,3771.00,21.44,890
64.24,1547702821,719.91,51.444611,7.491593,273.07,0.00,0.00,128.54,1,-109,-16,-2,5,24,24,13417219,440,5,1.00,0.74,3345.00,19.05,890
73.68,1547702831,754.94,51.444230,7.491513,277.48,10.08,0.98,215.15,1,-107,-13,-1,4,26,24,13417219,440,6,8.00,1.68,1403.00,20.97,890
84.22,1547702841,909.97,51.443056,7.490150,276.11,17.07,0.01,216.28,1,-108,-16,0,5,27,24,13417219,440,7,6.00,1.63,2818.00,21.67,890
91.86,1547702849,1021.77,51.442252,7.489182,277.43,15.87,0.79,217.66,1,-99,-13,4,8,34,24,13417219,440,8,9.00,2.08,1736.00,21.66,890
101.65,1547702858,1178.39,51.441310,7.487583,277.38,14.62,0.06,231.32,1,-96,-14,6,12,37,24,13417219,440,9,2.00,1.34,1403.00,18.75,890
112.29,1547702869,1339.60,51.440435,7.485672,281.60,15.43,0.15,232.63,1,-94,-14,6,9,38,24,13417219,440,10,3.00,2.49,988.00,20.28,890
130.47,1547702887,1612.03,51.438950,7.482268,285.60,16.48,-0.01,239.90,1,-95,-12,7,12,37,24,13417219,440,12,10.00,11.27,65.00,17.84,890
140.49,1547702897,1774.80,51.438200,7.480113,288.76,16.36,-0.04,239.67,1,-96,-6,6,9,32,24,13417219,440,13,10.00,10.83,69.00,16.28,890
150.48,1547702908,1922.49,51.437555,7.478104,289.71,13.93,-0.07,243.35,1,-89,-8,6,9,38,24,13417219,440,14,9.00,12.62,61.00,16.00,890
160.48,1547702917,2048.00,51.437166,7.476285,291.08,9.36,-1.61,286.17,1,-88,-7,8,12,40,19,13523715,6,15,4.00,10.50,59.00,18.36,890
181.44,1547702938,2377.45,51.439087,7.479764,284.77,23.07,-0.22,55.33,1,-105,-10,1,7,24,19,13523715,6,17,4.00,4.33,64.00,20.53,890
191.55,1547702948,2607.48,51.440377,7.482320,279.61,22.21,-0.18,43.01,1,-105,-15,2,7,28,22,13417219,440,18,5.00,3.84,870.00,21.61,890
213.75,1547702971,3070.56,51.443863,7.485647,274.26,18.21,-0.95,20.95,1,-108,-16,-5,4,26,22,13415426,265,20,7.00,1.12,2067.00,21.39,890
