time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.80,1544593321,113.66,51.449031,7.488411,257.98,13.16,-0.02,182.11,1,-99,-7,11,9,25,7,13415170,315,0,6.00,1.74,54.00,17.80,890
26.90,1544593337,330.38,51.447071,7.487906,261.92,13.36,0.70,175.77,1,-112,-16,-6,4,22,7,13415170,315,1,2.00,0.99,3144.00,19.36,890
32.98,1544593344,410.22,51.446402,7.488274,264.64,13.69,-0.05,158.51,1,-106,-13,-2,6,25,7,13415170,315,2,0.50,0.66,850.00,19.14,890
42.47,1544593352,554.16,51.445438,7.489725,273.33,15.19,0.14,129.92,1,-103,-13,3,6,28,7,13415170,315,3,7.00,1.29,3651.00,20.58,890
53.29,1544593364,700.76,51.444692,7.491453,279.72,6.33,-1.45,127.19,1,-110,-16,-4,4,21,24,13417219,440,4,0.10,0.11,2696.00,21.08,890
65.70,1544593376,716.01,51.444630,7.491592,280.03,0.00,0.00,126.58,1,-112,-12,0,7,18,24,13417219,440,5,2.00,0.70,1750.00,20.20,890
77.16,1544593388,716.01,51.444630,7.491592,279.65,0.00,0.00,126.58,1,-111,-12,0,6,20,24,13417219,440,6,1.00,0.67,2763.00,20.19,890
84.88,1544593395,716.01,51.444568,7.491684,273.26,0.00,0.00,155.17,1,-111,-14,-2,5,20,24,13417219,440,7,8.00,1.94,1768.00,20.22,890
92.30,1544593402,774.70,51.443952,7.491126,273.88,12.94,0.05,214.29,1,-106,-14,-1,5,26,24,13417219,440,8,8.00,2.19,1103.00,20.66,890
102.92,1544593414,922.03,51.442882,7.489854,275.63,15.27,-0.14,216.56,1,-112,-15,-1,5,23,24,13417219,440,9,0.50,0.36,1802.00,19.00,890
114.01,1544593424,1101.47,51.441621,7.488179,278.97,15.52,0.36,227.23,1,-96,-15,0,8,34,24,13417219,440,10,8.00,4.76,1887.00,18.39,890
122.18,1544593432,1226.81,51.440937,7.486715,281.72,15.19,-0.36,232.73,1,-96,-10,8,11,33,24,13417219,440,11,1.00,2.25,705.00,20.47,890
