time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.30,1545110773,94.40,51.449218,7.488436,253.88,12.74,0.16,178.66,1,-95,-5,10,14,28,7,13415170,315,0,0.50,7.38,55.00,860
20.47,1545110783,230.78,51.447969,7.488051,255.43,13.55,-0.01,193.83,1,-111,-11,-1,8,19,7,13415170,315,1,3.00,1.85,99.00,860
32.49,1545110796,394.28,51.446539,7.488119,261.17,14.43,0.27,163.61,1,-113,-17,-5,4,22,12,13415170,265,2,0.10,0.86,675.00,860
40.35,1545110803,512.64,51.445647,7.489206,265.39,15.08,0.38,136.46,1,-101,-6,11,7,24,12,13415170,315,3,2.00,6.61,62.00,860
50.35,1545110813,661.22,51.444871,7.490970,271.47,14.03,-0.55,126.20,1,-106,-8,-1,8,22,12,13415170,315,4,9.00,2.97,58.00,860
61.88,1545110825,721.23,51.444625,7.491587,272.58,0.00,0.00,129.35,1,-111,-15,-1,6,22,24,13417219,440,5,0.10,0.41,806.00,860
72.13,1545110836,721.23,51.444625,7.491587,272.64,0.00,0.00,129.35,1,-109,-14,0,6,25,24,13417219,440,6,7.00,3.27,830.00,860
81.75,1545110845,721.23,51.444625,7.491587,272.57,0.00,0.00,131.80,1,-109,-14,0,6,25,24,13417219,440,7,0.10,0.35,1079.00,860
90.34,1545110853,767.62,51.444104,7.491344,272.78,12.15,0.88,215.44,1,-110,-16,-2,5,24,24,13417219,440,8,8.00,6.14,82.00,860
100.91,1545110864,912.85,51.443028,7.490089,274.54,15.16,-0.02,217.00,1,-120,-16,-4,3,17,22,13417219,142,9,1.00,3.59,122.00,860
114.14,1545110877,1109.54,51.441637,7.488284,280.77,13.39,0.17,226.51,1,-110,-9,-12,5,13,85,13067273,288,10,2.00,1.24,2205.00,860
121.24,1545110885,1210.68,51.441065,7.487078,278.66,15.19,0.09,232.90,1,-118,-10,3,6,11,85,13067273,288,11,0.50,0.65,1630.00,1865
130.70,1545110893,1349.72,51.440297,7.485425,281.40,15.72,-0.15,232.95,1,-119,-10,4,5,9,85,13067273,288,12,3.00,8.43,268.00,1865
140.36,1545110904,1503.96,51.439442,7.483604,287.85,15.61,0.14,234.87,1,-99,-8,5,7,28,20,13417219,440,13,1.00,10.74,50.00,860
150.35,1545110914,1658.66,51.438708,7.481513,291.67,16.55,0.73,242.47,1,-100,-7,10,10,26,20,13417219,440,14,10.00,13.75,59.00,860
160.35,1545110924,1833.41,51.437937,7.479281,291.67,17.09,-0.73,241.79,1,-97,-8,5,12,30,20,13417219,440,15,5.00,14.67,57.00,860
