time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
9.88,1545025375,93.26,51.449237,7.488424,247.30,13.59,0.55,178.22,1,-103,-7,18,7,30,13,12918809,429,0,0.10,15.09,40.00,1845
19.83,1545025385,233.13,51.447976,7.488018,248.99,14.53,0.07,193.25,1,-101,-7,13,10,32,13,12918809,429,1,9.00,10.64,140.00,1845
29.83,1545025395,372.68,51.446766,7.487996,251.60,13.76,0.02,168.57,1,-98,-11,14,9,40,13,12918809,429,2,1.00,6.00,35.00,1845
39.90,1545025406,515.47,51.445674,7.489179,259.04,15.03,0.15,136.47,1,-96,-5,20,11,36,13,12918809,429,3,3.00,12.45,38.00,1845
49.85,1545025415,658.97,51.444917,7.490891,268.65,12.41,-0.25,125.57,1,-99,-7,8,15,34,13,12918809,429,4,0.50,3.40,35.00,1845
59.92,1545025425,725.29,51.444617,7.491588,272.47,0.00,0.00,127.70,1,-104,-6,13,15,29,13,12918809,429,5,6.00,15.90,40.00,1845
69.88,1545025435,725.29,51.444617,7.491588,272.37,0.00,0.00,127.70,1,-104,-8,13,10,30,13,12918809,429,6,10.00,8.13,37.00,1845
79.81,1545025445,725.29,51.444617,7.491588,272.26,0.00,0.00,127.70,1,-103,-11,12,12,36,13,12918809,429,7,2.00,2.77,99.00,1845
89.82,1545025455,736.57,51.444402,7.491682,271.34,6.21,1.06,209.43,1,-95,-6,12,12,37,13,12918809,429,8,2.00,14.13,44.00,1845
99.81,1545025465,855.38,51.443469,7.490610,271.72,16.46,0.49,216.69,1,-75,-4,19,15,58,13,12918809,429,9,4.00,20.86,39.00,1845
109.81,1545025475,1017.90,51.442296,7.489201,275.42,15.91,0.15,216.62,1,-86,-7,21,13,48,13,12918809,429,10,0.50,8.16,42.00,1845
119.86,1545025485,1178.14,51.441286,7.487538,276.30,15.97,-0.01,231.37,1,-79,-6,22,13,52,1,12918810,431,11,2.00,4.81,37.00,1845
129.82,1545025495,1340.85,51.440409,7.485616,280.04,16.73,0.23,232.43,1,-76,-8,11,12,58,1,12918810,431,12,5.00,8.43,93.00,1845
139.83,1545025505,1505.29,51.439507,7.483720,281.18,16.44,-0.22,233.64,1,-76,-6,27,15,56,4,12918811,430,13,3.00,11.61,36.00,1845
149.83,1545025515,1656.60,51.438819,7.481791,282.01,13.38,-0.91,240.36,1,-99,-6,11,8,33,4,12918811,430,14,0.10,4.97,35.00,1845
159.85,1545025526,1801.30,51.438187,7.479943,284.07,15.34,0.55,241.35,1,-105,-8,-4,7,31,4,12918811,430,15,1.00,1.35,38.00,1845
169.85,1545025535,1948.52,51.437551,7.477968,281.05,14.28,0.26,242.03,1,-112,-12,-7,7,26,4,12918811,430,16,1.00,0.97,99.00,1845
180.95,1545025546,2089.08,51.437332,7.476213,281.81,8.62,-0.58,334.73,1,-109,-9,0,6,26,4,12918811,430,17,5.00,11.13,695.00,1845
189.87,1545025556,2189.04,51.438000,7.477131,282.05,16.50,1.34,53.58,1,-89,-5,21,15,43,4,12918811,430,18,10.00,16.16,34.00,1845
199.84,1545025565,2368.32,51.438895,7.479300,281.95,17.30,-0.23,55.73,1,-94,-5,22,12,37,4,12918811,430,19,9.00,16.01,45.00,1845
209.84,1545025575,2536.03,51.439748,7.481274,284.43,17.94,0.88,52.40,1,-92,-5,29,13,39,4,12918811,430,20,9.00,26.39,60.00,1845
