time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
9.73,1545110775,93.46,51.449198,7.488450,251.34,13.14,0.01,177.46,1,-101,-9,11,9,39,7,28371201,66,0,4.00,6.38,46.00,20.11,1720
19.67,1545110785,229.15,51.447985,7.488016,251.08,13.53,-0.25,193.56,1,-106,-11,-4,6,34,9,27771909,271,1,3.00,12.20,39.00,21.36,1720
29.69,1545110795,362.65,51.446788,7.488009,253.95,14.14,0.13,167.50,1,-107,-10,4,10,35,9,27771909,271,2,4.00,11.54,39.00,21.53,1720
39.67,1545110805,509.19,51.445664,7.489176,261.39,14.75,0.15,136.52,1,-106,-11,1,8,36,9,27771909,271,3,3.00,5.42,40.00,21.11,1720
49.79,1545110816,657.76,51.444867,7.490947,268.53,14.03,-0.62,126.36,1,-108,-11,2,9,32,6,27771907,272,4,8.00,8.12,54.00,21.17,1720
59.68,1545110825,717.75,51.444598,7.491583,271.61,0.00,0.00,126.24,1,-111,-11,-5,5,37,6,27771907,272,5,3.00,10.42,38.00,21.30,1720
69.77,1545110835,717.75,51.444598,7.491583,271.42,0.00,0.00,126.24,1,-110,-10,1,6,32,6,27771907,272,6,9.00,10.56,38.00,21.20,1720
79.66,1545110845,717.75,51.444598,7.491583,271.25,0.00,0.00,126.24,1,-110,-12,-3,7,34,6,27771907,272,7,0.50,6.57,37.00,21.27,1720
89.74,1545110855,762.76,51.444117,7.491316,271.76,12.05,1.28,216.09,1,-91,-6,22,11,48,6,27771907,272,8,6.00,34.78,42.00,17.31,1720
99.72,1545110865,909.89,51.443030,7.490066,271.07,15.13,-0.03,216.77,1,-90,-6,28,11,47,6,27771907,272,9,6.00,33.17,38.00,10.27,1720
109.72,1545110875,1053.53,51.442004,7.488823,275.86,13.78,0.06,219.36,1,-65,-5,34,15,63,6,27771907,272,10,9.00,33.99,34.00,-7.95,1720
119.74,1545110885,1196.93,51.441161,7.487243,280.33,15.26,-0.17,231.66,1,-78,-6,17,14,59,6,27771907,272,11,8.00,15.32,51.00,4.75,1720
129.67,1545110895,1353.10,51.440317,7.485400,280.82,15.64,-0.30,232.57,1,-79,-8,22,15,60,1,27771908,270,12,2.00,26.62,37.00,-0.41,1720
139.67,1545110905,1510.19,51.439480,7.483562,280.50,14.85,-0.47,235.68,1,-74,-5,29,15,62,1,27771908,270,13,0.10,5.26,49.00,-3.78,1720
149.72,1545110915,1662.08,51.438750,7.481475,283.68,16.62,0.83,240.78,1,-92,-7,24,11,43,1,27771908,270,14,5.00,16.94,35.00,16.66,1720
159.72,1545110925,1834.50,51.437986,7.479265,287.74,16.93,-0.75,241.33,1,-105,-7,10,12,33,1,27771908,270,15,0.10,4.30,55.00,20.25,1720
169.79,1545110935,1989.30,51.437329,7.477256,289.88,14.44,-0.70,243.01,1,-106,-8,7,8,33,1,27771908,270,16,10.00,15.51,53.00,20.83,1720
179.70,1545110945,2094.85,51.437624,7.476342,290.12,10.91,1.58,44.08,1,-83,-5,31,15,54,1,27771908,270,17,4.00,28.70,42.00,12.98,1720
189.75,1545110955,2245.58,51.438453,7.478251,291.71,19.68,-0.00,58.41,1,-78,-4,25,15,58,1,27771908,270,18,7.00,34.25,35.00,2.55,1720
199.69,1545110965,2468.81,51.439610,7.481056,285.11,23.59,-0.27,52.71,1,-88,-5,27,12,50,1,27771908,270,19,0.50,10.08,48.00,10.00,1720
209.71,1545110975,2705.35,51.441159,7.483441,279.16,23.89,-0.02,36.99,1,-84,-5,20,12,52,1,27771908,270,20,6.00,32.17,43.00,11.97,1720
219.72,1545110985,2943.48,51.443030,7.485068,273.09,23.48,-0.13,24.00,1,-80,-6,19,12,58,1,27771909,271,21,8.00,26.98,38.00,9.20,1720
229.67,1545110995,3139.95,51.444596,7.486228,270.44,14.63,0.08,43.91,1,-71,-5,28,12,63,1,27771909,271,22,2.00,22.70,36.00,-4.55,1720
239.76,1545111005,3274.67,51.444147,7.487501,263.73,13.30,0.57,190.72,1,-67,-5,39,15,63,1,27771909,271,23,4.00,17.76,40.00,-4.06,1720
