time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.18,1545283552,110.18,51.449035,7.488418,253.89,12.35,0.56,181.44,1,-99,-9,3,10,41,7,28371201,66,0,4.00,2.98,40.00,1815
20.48,1545283562,243.71,51.447835,7.487995,258.59,13.06,-0.51,192.42,1,-107,-11,-1,8,31,9,27771909,66,1,1.00,6.22,382.00,1815
29.89,1545283571,364.41,51.446738,7.488004,259.16,14.02,-0.02,165.00,1,-103,-8,2,5,37,9,27771909,271,2,5.00,11.56,43.00,1815
39.92,1545283581,511.62,51.445528,7.479498,264.54,15.24,0.04,135.98,1,-104,-9,4,6,34,9,27771909,271,3,5.00,2.96,37.00,1815
52.75,1545283594,689.60,51.444723,7.491306,272.43,7.09,-0.95,126.65,1,-108,-9,3,7,29,13,28371201,66,4,8.00,10.65,639.00,1815
59.92,1545283601,728.06,51.443246,7.494510,276.15,6.20,-0.10,153.86,1,-98,-8,7,14,41,6,27771907,272,5,8.00,19.05,39.00,1815
69.94,1545283611,828.33,51.443678,7.490891,272.71,15.19,0.77,215.17,1,-79,-5,33,15,59,6,27771907,272,6,3.00,22.84,37.00,1815
79.93,1545283621,998.47,51.443246,7.494510,272.10,16.73,-0.31,216.39,1,-69,-4,22,12,63,6,27771907,272,7,1.00,19.80,39.00,1815
89.91,1545283632,1156.42,51.441422,7.487881,277.29,15.44,0.12,229.30,1,-73,-5,30,15,63,6,27771907,272,8,1.00,9.89,37.00,1815
99.88,1545283641,1320.02,51.443246,7.494510,279.61,16.73,-0.06,233.47,1,-82,-7,15,6,56,1,27771908,270,9,2.00,13.84,37.00,1815
109.89,1545283651,1485.89,51.439656,7.484060,283.17,16.16,-0.06,233.10,1,-68,-4,25,15,63,1,27771908,270,10,0.50,8.03,59.00,1815
119.93,1545283661,1645.62,51.436094,7.477380,290.58,16.81,0.39,240.54,1,-83,-5,30,15,52,1,27771908,270,11,2.00,6.27,124.00,1815
129.92,1545283671,1813.40,51.438140,7.479872,293.54,16.35,-0.72,242.19,1,-100,-7,22,9,35,1,27771908,270,12,9.00,9.45,36.00,1815
139.89,1545283682,1970.32,51.436094,7.477380,293.75,14.79,-0.29,242.29,1,-107,-8,7,6,31,1,27771908,270,13,3.00,12.69,39.00,1815
149.92,1545283691,2091.83,51.437226,7.476203,291.51,8.31,-0.07,310.26,1,-100,-7,18,8,38,1,27771908,270,14,8.00,30.03,53.00,1815
159.98,1545283701,2199.02,51.436094,7.477380,289.99,15.36,0.75,53.07,1,-80,-4,38,15,56,1,27771908,270,15,0.10,22.22,39.00,1815
169.92,1545283711,2392.21,51.438987,7.479523,291.51,21.45,0.12,56.80,1,-88,-5,29,15,50,1,27771908,270,16,0.10,5.52,43.00,1815
179.91,1545283721,2607.98,51.436094,7.477380,287.20,22.05,0.11,47.73,1,-84,-6,23,12,52,1,27771908,270,17,1.00,18.26,37.00,1815
190.61,1545283732,2861.94,51.442010,7.484269,280.14,23.57,-0.41,29.85,1,-88,-9,13,15,52,1,27771908,270,18,5.00,26.35,60.00,1815
199.91,1545283741,3068.92,51.445528,7.479498,276.21,20.69,-0.94,22.14,1,-83,-5,27,15,54,1,27771909,271,19,3.00,25.00,40.00,1815
209.90,1545283752,3231.43,51.444763,7.486784,269.00,13.06,0.02,90.19,1,-78,-5,30,15,59,1,27771909,271,20,6.00,25.16,35.00,1815
219.91,1545283761,3363.97,51.445528,7.479498,265.31,13.70,0.11,238.38,1,-80,-6,32,14,54,1,27771909,271,21,10.00,31.91,71.00,1815
229.90,1545283772,3528.17,51.443689,7.484738,264.36,20.40,1.45,268.74,1,-79,-5,30,15,57,1,27771909,271,22,6.00,17.73,181.00,1815
239.91,1545283781,3775.80,51.443606,7.480863,263.53,25.35,0.06,265.49,1,-87,-5,23,12,48,1,27771909,271,23,6.00,20.61,81.00,1815
