time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.66,1547702768,98.58,51.449201,7.488460,251.24,12.07,0.28,180.04,1,-113,-8,10,2,13,72,13067273,288,0,5.00,4.35,169.00,1865
23.17,1547702780,269.70,51.447628,7.487920,256.34,13.60,-0.34,190.85,1,-110,-15,-1,6,23,9,13415170,315,1,0.10,0.20,1390.00,860
33.83,1547702791,408.94,51.446402,7.488234,257.97,14.42,0.20,159.61,1,-112,-17,-5,4,24,22,13415426,265,2,10.00,2.54,1336.00,860
43.53,1547702801,560.32,51.445368,7.489778,263.81,15.71,-0.02,129.46,1,-106,-13,4,9,27,13,13415170,315,3,2.00,0.77,1825.00,860
55.34,1547702813,709.41,51.444644,7.491509,272.93,5.25,-1.14,126.54,1,-109,-15,-3,5,21,24,13417219,440,4,9.00,1.76,3851.00,860
63.37,1547702821,719.91,51.444611,7.491593,273.05,0.00,0.00,128.54,1,-109,-16,-2,5,24,24,13417219,440,5,10.00,2.07,3361.00,860
72.89,1547702830,745.85,51.444304,7.491583,276.91,9.10,0.99,214.22,1,-107,-13,-1,4,26,24,13417219,440,6,9.00,1.73,1478.00,860
85.53,1547702843,927.06,51.442938,7.490002,275.59,16.50,-0.58,216.10,1,-107,-15,-1,6,26,24,13417219,440,7,6.00,1.17,2865.00,860
93.92,1547702851,1053.82,51.442016,7.488884,277.98,16.34,0.13,218.60,1,-97,-14,5,8,35,24,13417219,440,8,9.00,3.76,1855.00,860
102.22,1547702859,1192.91,51.441231,7.487412,277.56,14.03,-0.59,232.29,1,-96,-14,6,12,37,24,13417219,440,9,8.00,2.95,1412.00,860
112.52,1547702869,1339.60,51.440435,7.485672,281.60,15.43,0.15,232.63,1,-94,-14,6,9,38,24,13417219,440,10,7.00,4.50,980.00,860
121.96,1547702879,1473.92,51.439662,7.484035,282.18,15.95,1.49,233.17,1,-98,-13,7,6,35,24,13417219,440,11,3.00,5.56,970.00,860
130.51,1547702888,1612.03,51.438950,7.482268,285.60,16.48,-0.01,239.90,1,-95,-12,7,12,37,24,13417219,440,12,9.00,14.80,132.00,860
140.48,1547702898,1774.80,51.438200,7.480113,288.76,16.36,-0.04,239.67,1,-96,-6,6,9,32,24,13417219,440,13,7.00,12.26,111.00,860
150.42,1547702908,1922.49,51.437555,7.478104,289.71,13.93,-0.07,243.35,1,-89,-8,6,9,38,24,13417219,440,14,6.00,13.42,122.00,860
160.43,1547702918,2048.00,51.437166,7.476285,291.08,9.36,-1.61,286.17,1,-88,-7,8,12,40,19,13523715,6,15,3.00,14.94,120.00,860
170.42,1547702928,2156.25,51.437952,7.477019,288.68,15.87,0.84,52.47,1,-93,-7,12,15,33,19,13523715,6,16,3.00,12.76,105.00,860
180.42,1547702938,2354.18,51.438971,7.479491,285.65,23.29,-0.13,56.15,1,-103,-12,2,7,28,19,13523715,6,17,8.00,4.99,49.00,860
192.36,1547702949,2629.76,51.440522,7.482532,279.33,21.95,-0.27,41.99,1,-108,-15,-1,6,26,22,13417219,440,18,2.00,3.90,914.00,860
201.92,1547702959,2825.78,51.441928,7.484179,278.16,21.18,-0.41,28.89,1,-103,-12,0,8,27,22,13415426,265,19,8.00,0.38,875.00,860
213.57,1547702970,3070.56,51.443863,7.485647,274.26,18.21,-0.95,20.95,1,-108,-16,-5,4,26,22,13415426,265,20,4.00,0.33,2064.00,860
235.17,1547702993,3377.91,51.443747,7.486672,263.56,14.77,1.63,268.04,1,-112,-15,-9,3,21,25,13417219,440,21,2.00,0.38,6484.00,1865
244.06,1547703001,3537.95,51.443700,7.484207,264.40,23.04,1.36,269.10,1,-105,-18,-8,4,26,22,13415426,265,22,0.50,0.11,4057.00,860
247.34,1547703004,3606.76,51.443694,7.483199,264.49,22.89,0.02,267.89,1,-108,-17,-10,2,27,22,13415426,265,23,0.10,0.07,2877.00,860
255.24,1547703013,3797.22,51.443613,7.480464,260.07,24.31,-0.10,265.12,1,-108,-15,-6,4,27,22,13415426,265,24,10.00,1.28,2498.00,860
262.46,1547703020,3969.94,51.443416,7.477981,257.74,23.79,-0.44,262.63,1,-101,-13,-1,6,33,22,13415426,265,25,5.00,0.66,940.00,860
274.34,1547703031,4247.81,51.443008,7.474044,252.53,23.43,0.26,258.47,1,-105,-15,1,6,29,22,13415426,265,26,0.10,0.10,1768.00,860
282.63,1547703040,4456.88,51.442604,7.471034,247.19,29.60,0.61,257.91,1,-101,-16,1,9,34,22,13415426,265,27,5.00,0.44,1740.00,860
297.50,1547703054,4918.78,51.441832,7.464452,233.49,29.73,-0.07,262.09,1,-106,-16,-16,1,31,22,13415426,265,28,7.00,1.59,10134.00,860
304.53,1547703062,5134.19,51.441644,7.461339,230.64,32.63,0.59,265.84,1,-101,-13,-5,6,32,12,13415427,264,29,1.00,0.32,2271.00,860
312.86,1547703069,5390.43,51.441542,7.457672,227.32,29.68,-0.08,269.40,1,-96,-13,3,6,40,12,13415427,264,30,10.00,1.34,1484.00,860
321.76,1547703079,5657.03,51.441599,7.453847,225.76,29.86,-0.15,274.59,1,-97,-13,3,6,35,12,13415427,264,31,6.00,3.04,588.00,860
331.91,1547703089,5966.37,51.441918,7.449392,223.89,33.01,0.51,278.49,1,-102,-14,4,7,31,12,13415427,264,32,10.00,1.90,1129.00,860
342.74,1547703100,6345.07,51.442598,7.444023,221.54,35.64,0.29,284.10,1,-101,-15,6,7,33,12,13415427,264,33,5.00,1.54,1224.00,860
