time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
19.12,1544593330,237.16,51.447921,7.488022,260.12,13.93,-2.02,192.17,1,-124,-12,0,0,11,13,12918809,-1,1,0.50,10.13,35.00,20.81,1750
29.19,1544593340,365.94,51.446735,7.488050,261.09,13.21,-0.06,167.48,1,-100,-7,13,15,34,9,12918809,429,2,10.00,15.17,41.00,19.22,1750
39.17,1544593350,505.99,51.445681,7.489224,269.02,14.84,0.17,135.25,1,-97,-7,17,12,36,9,12918809,429,3,2.00,10.70,40.00,20.14,1750
49.18,1544593360,654.27,51.444913,7.490987,278.70,13.11,-0.58,127.12,1,-98,-6,11,15,34,9,12918809,429,4,6.00,8.88,45.00,19.78,1750
59.12,1544593370,712.93,51.444649,7.491586,279.43,0.00,0.00,127.88,1,-105,-12,9,8,33,9,12918809,429,5,0.50,7.89,45.00,21.30,1750
69.17,1544593380,712.93,51.444649,7.491586,279.54,0.00,0.00,127.88,1,-105,-7,11,4,29,9,12918809,429,6,2.00,10.38,52.00,21.25,1750
79.15,1544593390,712.93,51.444649,7.491586,279.62,0.00,0.00,127.88,1,-104,-7,13,13,29,9,12918809,429,7,0.50,8.06,37.00,21.67,1750
89.13,1544593400,739.89,51.444222,7.491442,280.00,11.03,1.18,215.90,1,-87,-6,20,15,45,9,12918809,429,8,0.10,4.40,40.00,15.53,1750
99.16,1544593410,876.42,51.443201,7.490254,277.11,15.51,0.11,216.62,1,-88,-6,23,15,45,9,12918809,429,9,9.00,20.84,33.00,16.34,1750
109.19,1544593420,1025.59,51.442100,7.488940,279.59,15.20,-0.32,218.39,1,-80,-7,13,15,52,9,12918809,429,10,7.00,17.85,35.00,8.50,1750
119.15,1544593429,1178.86,51.441146,7.487238,276.04,15.68,-0.16,232.04,1,-79,-7,29,15,54,4,12918810,431,11,2.00,16.39,34.00,-1.57,1750
129.25,1544593440,1331.43,51.440342,7.485450,278.48,16.00,0.47,232.98,1,-83,-8,10,12,51,4,12918810,431,12,7.00,19.29,37.00,-8.48,1750
139.19,1544593450,1484.05,51.439521,7.483678,281.86,14.65,-0.24,235.78,1,-77,-6,36,15,54,2,12918811,430,13,9.00,20.06,42.00,2.17,1750
149.17,1544593460,1641.10,51.438772,7.481582,287.42,15.50,-0.20,241.07,1,-95,-6,16,15,38,2,12918811,430,14,6.00,6.77,41.00,17.45,1750
159.16,1544593470,1798.68,51.438086,7.479600,286.35,15.67,0.52,241.07,1,-108,-12,2,8,29,2,12918811,430,15,5.00,2.70,37.00,21.03,1750
170.22,1544593481,1968.71,51.437342,7.477381,288.38,14.51,-0.36,241.69,1,-114,-14,-4,6,26,2,12918811,430,16,2.00,3.24,1038.00,21.25,1750
179.14,1544593489,2069.92,51.437407,7.476169,287.90,8.38,0.20,2.48,1,-104,-9,6,8,32,2,12918811,430,17,2.00,16.61,47.00,20.42,1750
189.12,1544593500,2198.11,51.438192,7.477636,292.65,18.87,1.12,55.44,1,-84,-5,36,15,47,2,12918811,430,18,0.10,4.73,37.00,13.67,1750
199.16,1544593510,2417.34,51.439311,7.480337,294.59,25.36,0.76,54.69,1,-94,-6,25,12,37,2,12918811,430,19,10.00,19.38,58.00,16.56,1750
209.21,1544593520,2663.52,51.440794,7.482970,292.12,24.52,-0.05,40.78,1,-81,-6,18,15,51,2,12918811,430,20,7.00,19.36,41.00,12.00,1750
219.17,1544593530,2909.38,51.442669,7.484811,280.46,24.25,-0.18,25.06,1,-74,-8,19,12,61,2,12918811,430,21,10.00,18.93,40.00,0.91,1750
229.16,1544593540,3120.37,51.444372,7.485980,277.43,15.22,-0.96,24.16,1,-69,-5,30,15,63,2,12918809,429,22,7.00,19.59,34.00,-7.94,1750
239.15,1544593550,3256.39,51.444412,7.487452,270.42,13.72,0.09,155.38,1,-64,-6,27,15,63,2,12918809,429,23,6.00,20.07,36.00,-5.27,1750
249.14,1544593560,3398.65,51.443738,7.486174,263.90,16.58,0.73,265.94,1,-76,-6,30,15,56,2,12918809,429,24,3.00,17.12,45.00,1.38,1750
259.18,1544593570,3593.57,51.443715,7.483285,261.18,21.31,-0.29,267.81,1,-86,-9,13,11,48,2,12918809,429,25,7.00,17.33,40.00,-1.47,1750
269.13,1544593580,3811.05,51.443572,7.480148,262.12,22.63,0.29,263.63,1,-90,-6,20,11,42,4,12918811,430,26,1.00,13.31,52.00,15.66,1750
279.18,1544593590,4051.92,51.443291,7.476711,259.43,25.18,0.37,261.76,1,-86,-6,18,13,45,4,12918811,430,27,10.00,18.76,39.00,12.03,1750
289.45,1544593601,4325.39,51.442807,7.472762,252.76,31.13,0.91,258.48,1,-105,-8,5,6,28,13,12935194,397,28,4.00,3.27,48.00,19.39,1750
299.56,1544593610,4640.74,51.442230,7.468309,245.69,31.38,-0.23,258.64,1,-105,-7,4,7,27,14,12918811,430,29,7.00,3.37,402.00,21.27,1750
311.57,1544593622,5027.35,51.441710,7.462834,236.59,32.57,0.11,264.25,1,-108,-11,1,7,28,31,12897050,118,30,8.00,8.85,968.00,21.38,1750
319.44,1544593630,5291.36,51.441564,7.459054,233.29,32.50,0.04,268.44,1,-99,-8,0,6,34,16,14301721,72,31,10.00,18.70,359.00,18.16,1750
329.18,1544593640,5610.52,51.441595,7.454494,232.86,29.86,0.11,272.60,1,-87,-6,20,9,45,16,14301721,72,32,7.00,17.83,44.00,17.36,1750
339.15,1544593650,5918.18,51.441871,7.450080,232.56,29.91,-0.03,278.10,1,-79,-5,28,15,52,16,14301721,72,33,5.00,18.56,35.00,2.83,1750
349.13,1544593660,6236.24,51.442387,7.445529,231.43,34.52,0.54,283.11,1,-67,-4,32,15,63,16,14301721,72,34,1.00,13.42,45.00,-8.31,1750
359.13,1544593670,6595.32,51.443253,7.440553,225.40,36.02,-0.27,287.88,1,-77,-6,5,6,54,1,14301723,74,35,0.10,3.16,46.00,6.30,1750
369.15,1544593680,6948.43,51.444357,7.435794,217.37,35.50,0.07,292.85,1,-81,-6,9,12,50,1,14301723,74,36,1.00,12.70,35.00,4.52,1750
379.18,1544593690,7307.26,51.445893,7.431284,202.21,35.17,-0.48,305.75,1,-83,-5,24,15,48,1,14301723,74,37,7.00,13.50,41.00,16.45,1750
389.26,1544593700,7648.12,51.447968,7.427695,190.79,33.72,0.11,319.03,1,-99,-6,13,10,33,1,14301723,74,38,1.00,3.90,35.00,20.12,1750
399.18,1544593710,7990.16,51.450544,7.425023,172.87,34.64,0.05,333.08,1,-88,-16,-7,6,50,15,13806082,70,39,7.00,5.23,131.00,11.89,880
409.64,1544593721,8337.97,51.453464,7.423351,160.90,35.24,0.09,343.45,1,-82,-13,-3,6,57,18,12897027,230,40,6.00,12.92,170.00,1.30,880
419.21,1544593730,8691.39,51.456488,7.421845,152.22,35.13,-0.04,339.68,1,-73,-6,11,9,59,10,13806082,70,41,10.00,15.40,58.00,-2.25,880
429.19,1544593740,9049.33,51.459409,7.419614,148.54,36.44,0.10,329.54,1,-83,-9,0,8,52,20,12897027,230,42,1.00,9.18,53.00,-4.12,880
439.13,1544593750,9418.75,51.462074,7.416473,148.84,37.55,0.16,318.81,1,-72,-6,20,15,60,7,13806081,69,43,1.00,12.62,35.00,2.08,880
449.22,1544593760,9801.65,51.464424,7.412505,151.28,38.66,0.12,309.13,1,-90,-8,2,8,44,7,13806081,69,44,10.00,6.75,36.00,16.70,880
460.08,1544593771,10220.77,51.466765,7.407742,155.22,36.62,-0.29,308.95,1,-95,-17,-2,4,46,30,13884419,386,45,0.10,1.72,981.00,14.44,880
469.81,1544593781,10553.75,51.468713,7.404106,158.43,37.92,0.19,312.39,1,-100,-15,-5,6,41,30,13884419,386,46,8.00,1.22,1349.00,17.05,880
480.66,1544593792,10967.04,51.471338,7.399910,165.91,33.26,-1.18,317.55,1,-97,-13,-4,7,40,41,13507073,57,47,3.00,0.49,4449.00,20.03,880
490.90,1544593802,11279.22,51.473469,7.397045,166.61,28.38,-0.70,321.11,1,-111,-17,-8,4,32,37,13507073,57,48,5.00,2.53,2195.00,21.30,880
502.14,1544593813,11592.68,51.475743,7.394488,170.40,23.56,0.16,333.02,1,-104,-15,-4,5,35,38,13565441,431,49,9.00,2.80,5370.00,21.44,880
511.66,1544593823,11791.36,51.477319,7.393248,171.98,19.39,-0.65,339.61,1,-104,-15,-5,5,37,38,13565441,431,50,9.00,4.70,1242.00,20.17,880
523.07,1544593834,11993.92,51.479020,7.393706,176.26,13.24,-1.04,29.50,1,-98,-20,-13,1,47,38,13565441,431,51,0.50,5.56,109.00,17.77,880
529.32,1544593840,12065.89,51.479606,7.393752,180.93,11.64,0.17,341.08,1,-80,-9,15,12,55,10,13884163,392,52,10.00,11.35,254.00,12.97,880
539.15,1544593850,12167.53,51.480365,7.393785,185.14,11.94,1.06,54.56,1,-85,-6,14,11,47,10,13884163,392,53,5.00,16.85,37.00,7.94,880
549.18,1544593860,12323.39,51.481130,7.395734,196.10,17.32,0.01,60.03,1,-82,-9,17,7,53,10,13884163,392,54,5.00,14.48,46.00,11.83,880
559.27,1544593870,12486.37,51.481891,7.397711,194.16,14.47,-0.35,54.82,1,-90,-9,9,9,45,10,13884163,392,55,9.00,16.78,44.00,16.48,880
569.18,1544593879,12624.20,51.482766,7.399066,194.59,12.69,0.21,37.37,1,-84,-7,2,6,49,8,13884162,52,56,10.00,20.13,35.00,14.58,880
