time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
19.54,1545283556,233.51,51.447976,7.488041,254.30,13.46,0.04,193.36,1,-99,-6,19,10,32,10,12918809,429,1,7.00,17.94,47.00,1845
29.53,1545283567,365.57,51.446758,7.488004,257.95,14.23,0.20,169.80,1,-99,-6,14,15,33,10,12918809,429,2,6.00,9.88,61.00,1845
39.54,1545283576,510.41,51.445636,7.489202,261.38,14.95,-0.15,136.46,1,-96,-6,22,13,35,10,12918809,429,3,9.00,19.01,52.00,1845
49.52,1545283586,660.62,51.444862,7.490957,265.39,12.63,-1.42,127.80,1,-97,-6,11,13,34,10,12918809,429,4,0.10,3.76,40.00,1845
59.55,1545283596,730.45,51.444502,7.491727,274.14,6.44,0.03,158.89,1,-100,-7,14,10,33,10,12918809,429,5,10.00,23.75,41.00,1845
69.55,1545283606,830.26,51.443709,7.490901,275.04,15.26,0.85,215.91,1,-81,-5,17,15,50,10,12918809,429,6,9.00,30.68,37.00,1845
79.55,1545283616,1000.46,51.442484,7.489452,273.83,16.35,-0.25,216.82,1,-82,-7,14,11,51,10,12918809,429,7,3.00,7.33,37.00,1845
89.53,1545283626,1155.51,51.441450,7.487890,274.23,15.39,0.06,229.64,1,-79,-9,9,9,58,2,12918810,429,8,3.00,14.04,47.00,1845
99.53,1545283636,1317.82,51.440580,7.485988,281.00,16.46,0.35,233.29,1,-77,-6,23,15,54,2,12918810,431,9,8.00,14.32,40.00,1845
109.52,1545283646,1481.75,51.439678,7.484082,284.18,15.96,0.13,231.66,1,-76,-6,28,15,56,3,12918811,430,10,10.00,21.48,40.00,1845
119.54,1545283656,1639.79,51.438903,7.482094,289.74,16.51,0.13,240.90,1,-91,-6,32,11,38,3,12918811,430,11,10.00,17.98,41.00,1845
129.54,1545283666,1808.30,51.438158,7.479895,288.10,16.43,-0.65,240.95,1,-106,-8,16,7,27,3,12918811,430,12,10.00,7.47,103.00,1845
140.02,1545283677,1981.11,51.437424,7.477671,287.01,13.54,-0.85,242.34,1,-112,-13,0,6,26,3,12918811,430,13,2.00,3.53,379.00,1845
149.54,1545283686,2087.85,51.437242,7.476207,289.47,7.83,-0.93,294.12,1,-103,-7,11,4,30,3,12918811,430,14,9.00,14.05,37.00,1845
159.53,1545283697,2193.79,51.438035,7.477182,290.06,15.83,1.00,53.38,1,-88,-6,24,11,44,3,12918811,430,15,5.00,13.77,40.00,1845
169.53,1545283706,2387.33,51.438981,7.479571,291.11,21.19,-0.10,56.79,1,-95,-6,21,12,38,3,12918811,430,16,6.00,13.57,42.00,1845
179.54,1545283716,2602.16,51.440143,7.482094,284.58,21.71,-0.38,48.12,1,-88,-6,22,7,44,3,12918811,430,17,6.00,13.34,94.00,1845
189.54,1545283726,2832.48,51.441808,7.484125,279.65,24.00,-0.27,30.39,1,-78,-6,25,15,53,3,12918811,430,18,7.00,13.80,38.00,1845
199.53,1545283736,3065.61,51.443667,7.485538,274.26,20.58,-1.90,22.89,1,-85,-10,2,10,51,2,12918809,430,19,2.00,13.22,41.00,1845
209.52,1545283746,3227.05,51.444713,7.486803,268.22,13.13,-0.05,90.97,1,-78,-5,29,15,53,2,12918809,429,20,4.00,13.37,36.00,1845
219.56,1545283756,3360.93,51.443832,7.487184,265.10,12.56,-1.31,225.47,1,-67,-5,34,15,63,2,12918809,429,21,1.00,16.91,40.00,1845
229.55,1545283766,3520.83,51.443680,7.484783,264.49,20.60,2.84,267.13,1,-85,-7,25,12,48,2,12918809,429,22,7.00,15.16,39.00,1845
239.52,1545283776,3762.80,51.443635,7.481216,263.61,25.32,-0.42,266.25,1,-88,-7,10,6,44,4,12918811,430,23,10.00,32.04,45.00,1845
249.57,1545283786,4021.99,51.443363,7.477477,260.69,28.46,0.59,262.26,1,-85,-6,20,12,47,4,12918811,430,24,3.00,6.05,35.00,1845
259.54,1545283796,4303.08,51.442929,7.473479,255.97,29.01,0.45,258.46,1,-99,-8,5,12,33,4,12918811,430,25,10.00,3.86,46.00,1845
272.30,1545283809,4715.82,51.442167,7.467671,243.10,32.99,-0.03,258.77,1,-108,-9,3,6,27,4,12918811,430,26,0.50,0.53,1609.00,1845
280.95,1545283817,4973.89,51.441781,7.464014,235.05,31.51,-0.07,262.19,1,-102,-14,0,6,37,12,12935170,448,27,3.00,2.39,273.00,850
290.25,1545283827,5294.78,51.441545,7.459413,233.97,31.89,-1.06,267.79,1,-91,-9,5,9,45,12,12935171,449,28,10.00,19.62,350.00,850
299.50,1545283836,5579.86,51.441546,7.455330,232.27,30.96,-0.24,271.55,1,-86,-6,23,12,48,15,14301697,54,29,9.00,31.66,36.00,850
309.52,1545283846,5875.28,51.441765,7.451125,231.02,27.33,-0.72,277.16,1,-73,-6,34,12,58,15,14301697,54,30,1.00,3.69,35.00,850
319.54,1545283856,6141.30,51.442135,7.447348,229.43,27.41,0.06,281.24,1,-66,-6,32,15,63,15,14301697,54,31,10.00,17.87,92.00,850
329.51,1545283866,6422.70,51.442701,7.443389,226.69,29.04,-0.20,284.71,1,-56,-5,35,15,63,15,14301697,54,32,0.50,11.24,34.00,850
339.54,1545283876,6719.64,51.443496,7.439258,222.62,30.75,0.42,288.91,1,-63,-5,34,13,63,1,14301699,56,33,7.00,14.97,35.00,850
349.52,1545283886,7040.43,51.444565,7.434977,212.50,32.68,-0.14,294.26,1,-78,-5,25,15,53,1,14301699,56,34,10.00,12.93,39.00,850
359.52,1545283896,7365.39,51.446010,7.430979,197.17,32.14,0.10,306.70,1,-87,-6,30,12,44,1,14301699,56,35,8.00,17.65,31.00,850
369.51,1545283906,7687.85,51.447980,7.427624,184.08,32.29,0.04,318.64,1,-95,-6,-2,5,36,19,13806082,56,36,3.00,6.77,42.00,850
379.51,1545283916,8014.78,51.450451,7.425098,169.85,33.62,0.38,333.83,1,-94,-8,5,7,40,19,13806082,70,37,6.00,6.71,35.00,850
389.53,1545283926,8343.09,51.453203,7.423463,160.23,32.03,-0.19,342.80,1,-83,-7,10,11,49,19,12897027,230,38,5.00,8.47,35.00,850
399.51,1545283936,8652.25,51.455834,7.422236,154.13,30.00,-0.03,341.52,1,-73,-6,19,4,59,10,13806082,70,39,0.50,11.56,35.00,850
409.50,1545283946,8956.85,51.458361,7.420527,151.29,31.29,-0.09,333.04,1,-88,-11,21,6,49,10,13806082,70,40,0.50,3.80,31.00,850
419.51,1545283956,9263.15,51.460693,7.418238,149.72,30.71,-0.03,324.17,1,-85,-10,3,6,51,7,13806081,69,41,4.00,15.97,43.00,850
