time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
9.87,1547529879,96.63,51.449276,7.488411,253.85,13.41,0.27,178.42,1,-102,-7,8,10,30,14,12918809,429,0,5.00,12.15,41.00,20.95,1750
19.87,1547529889,231.09,51.448065,7.488019,251.59,13.87,0.17,193.82,1,-98,-7,15,15,32,14,12918809,429,1,5.00,12.57,46.00,18.05,1750
29.80,1547529899,369.84,51.446837,7.487950,255.57,13.56,-0.17,170.40,1,-96,-6,11,14,35,14,12918809,429,2,0.10,4.49,43.00,19.97,1750
39.82,1547529909,507.58,51.445754,7.489006,259.51,14.35,0.23,138.93,1,-93,-6,16,12,36,14,12918809,429,3,1.00,9.24,42.00,17.80,1750
49.81,1547529918,654.36,51.444949,7.490749,266.05,13.66,-0.58,126.62,1,-100,-7,14,9,32,14,12918809,429,4,1.00,7.80,39.00,20.58,1750
59.87,1547529928,727.09,51.444607,7.491541,268.02,2.35,-0.01,127.89,1,-101,-7,17,7,32,14,12918809,429,5,5.00,9.97,42.00,20.48,1750
69.89,1547529939,730.76,51.444597,7.491565,268.17,0.00,0.00,127.24,1,-99,-7,16,10,34,14,12918809,429,6,10.00,11.29,69.00,20.22,1750
79.87,1547529948,730.76,51.444496,7.491671,270.86,5.71,0.00,169.21,1,-100,-8,10,8,34,14,12918809,429,7,10.00,19.78,36.00,19.36,1750
89.82,1547529959,835.78,51.443662,7.490792,273.69,14.09,0.14,215.80,1,-75,-5,27,14,59,14,12918809,429,8,1.00,13.86,36.00,-4.47,1750
99.84,1547529969,981.28,51.442621,7.489571,273.51,14.48,0.30,216.52,1,-81,-6,22,15,51,14,12918809,429,9,5.00,18.13,36.00,8.34,1750
109.82,1547529979,1131.40,51.441588,7.488130,275.43,15.24,-0.20,227.45,1,-76,-8,14,10,56,14,12918809,429,10,3.00,18.18,38.00,-9.77,1750
119.87,1547529989,1279.75,51.440805,7.486424,277.23,14.17,-0.11,232.32,1,-77,-6,29,15,53,2,12918810,431,11,9.00,20.04,40.00,2.44,1750
129.85,1547529999,1425.52,51.439988,7.484727,278.71,14.57,-0.09,232.23,1,-74,-6,8,6,59,2,12918811,430,12,7.00,20.14,38.00,0.16,1750
139.85,1547530009,1574.06,51.439222,7.482956,279.05,13.88,-1.26,238.60,1,-82,-6,16,7,49,2,12918811,430,13,0.50,10.34,40.00,9.30,1750
149.85,1547530018,1722.99,51.438557,7.481003,276.37,15.17,-0.13,239.12,1,-105,-7,10,12,27,2,12918811,430,14,1.00,7.44,41.00,20.25,1750
159.89,1547530029,1875.37,51.437881,7.479071,277.25,13.91,-1.08,240.60,1,-109,-11,4,6,27,2,12918811,430,15,10.00,4.13,47.00,21.55,1750
171.53,1547530040,2044.69,51.437182,7.476868,280.11,13.16,-0.41,247.28,1,-113,-12,0,7,23,2,12918811,430,16,8.00,7.87,913.00,21.11,1750
180.23,1547530050,2138.06,51.437632,7.476378,284.75,11.73,0.95,47.90,1,-96,-7,15,14,39,2,12918811,430,17,1.00,13.86,357.00,20.08,1750
189.88,1547530059,2286.58,51.438451,7.478189,282.77,21.90,1.42,56.12,1,-83,-6,30,15,45,2,12918811,430,18,9.00,16.63,42.00,11.58,1750
199.81,1547530069,2529.16,51.439687,7.481066,277.10,24.10,-0.44,51.65,1,-94,-5,14,14,35,2,12918811,430,19,1.00,13.36,37.00,17.34,1750
209.82,1547530078,2756.28,51.441128,7.483310,276.04,22.49,0.35,37.69,1,-82,-5,23,15,50,2,12918811,430,20,2.00,16.55,38.00,10.98,1750
219.86,1547530089,2988.90,51.442935,7.484955,271.38,21.84,-0.58,23.73,1,-74,-9,18,14,62,2,12918811,430,21,5.00,13.90,43.00,-12.61,1750
