time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.34,1545197190,120.20,51.448804,7.488380,255.29,14.95,0.42,185.95,1,-97,-6,13,15,33,13,12918809,429,0,10.00,21.99,45.00,1845
20.41,1545197200,266.62,51.447517,7.487887,253.46,14.28,0.12,188.49,1,-95,-7,8,15,36,13,12918809,429,1,6.00,8.57,40.00,1845
30.35,1545197210,413.14,51.446263,7.488357,262.08,14.74,-0.04,155.71,1,-93,-5,17,10,38,13,12918809,429,2,4.00,16.99,43.00,1845
40.36,1545197220,565.84,51.445266,7.490050,268.04,16.00,0.19,128.47,1,-99,-6,15,8,34,13,12918809,429,3,6.00,12.28,46.00,1845
50.36,1545197230,697.08,51.444640,7.491486,271.99,5.08,-2.06,126.61,1,-101,-6,27,15,30,13,12918809,429,4,6.00,18.07,54.00,1845
60.35,1545197239,706.66,51.444608,7.491564,272.15,0.00,0.00,125.08,1,-101,-6,10,10,30,13,12918809,429,5,4.00,6.45,40.00,1845
70.38,1545197249,706.66,51.444608,7.491564,272.31,0.00,0.00,125.08,1,-99,-6,12,3,32,13,12918809,429,6,0.10,7.21,46.00,1845
80.37,1545197260,706.66,51.444608,7.491564,272.53,0.00,0.00,125.08,1,-99,-6,14,10,34,13,12918809,429,7,5.00,10.89,40.00,1845
90.36,1545197269,753.07,51.444098,7.491322,278.58,11.77,0.76,215.67,1,-88,-5,24,15,41,13,12918809,429,8,1.00,15.53,38.00,1845
100.35,1545197280,894.15,51.443058,7.490106,276.76,15.50,-0.08,216.17,1,-90,-7,22,11,41,13,12918809,429,9,5.00,22.09,47.00,1845
110.37,1545197289,1048.10,51.441942,7.488770,277.09,14.45,-0.44,220.44,1,-85,-9,11,12,48,13,12918809,429,10,8.00,15.22,46.00,1845
120.35,1545197299,1189.36,51.441132,7.487187,280.83,14.95,-0.06,233.31,1,-79,-5,29,15,51,2,12918810,431,11,0.10,7.08,41.00,1845
130.36,1545197310,1341.94,51.440320,7.485404,276.56,15.43,0.12,232.98,1,-77,-7,16,15,57,2,12918810,431,12,10.00,14.26,52.00,1845
140.36,1545197320,1498.06,51.439478,7.483573,278.53,15.74,-0.03,235.42,1,-75,-5,35,14,57,3,12918811,430,13,0.50,4.92,40.00,1845
150.39,1545197329,1651.31,51.438774,7.481515,282.99,16.03,0.39,241.34,1,-96,-7,16,13,35,3,12918811,430,14,2.00,3.18,46.00,1845
160.34,1545197340,1819.18,51.438033,7.479346,283.89,16.10,-0.00,241.34,1,-109,-10,-5,5,27,3,12918811,430,15,6.00,4.40,68.00,1845
170.84,1545197350,1976.93,51.437351,7.477343,284.76,15.04,-0.71,241.91,1,-114,-14,-2,6,26,3,12918811,430,16,5.00,4.34,579.00,1845
