time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.01,1547728857,122.32,51.509964,7.469154,149.97,11.79,0.66,66.71,1,-100,-8,10,9,24,9,12902921,323,0,2.00,14.25,96.00,1865
20.03,1547728867,245.48,51.510628,7.470714,147.32,13.19,0.44,45.99,1,-99,-10,9,5,27,9,12902921,323,1,9.00,11.43,52.00,1865
30.02,1547728877,386.72,51.511633,7.471985,139.83,15.05,0.53,38.75,1,-92,-10,7,8,36,7,13175298,60,2,2.00,22.73,81.00,860
40.05,1547728887,523.45,51.512691,7.472777,143.02,14.62,1.68,3.12,1,-92,-9,5,7,36,7,13175298,60,3,0.10,9.20,119.00,860
50.03,1547728897,675.29,51.514096,7.472896,151.30,14.92,-0.29,2.21,1,-85,-8,10,10,42,7,13175298,60,4,10.00,26.59,42.00,860
60.02,1547728907,823.65,51.515474,7.472943,145.71,14.10,0.00,1.89,1,-72,-8,12,12,55,7,13175298,60,5,10.00,25.15,48.00,860
70.00,1547728917,972.19,51.516468,7.471663,138.28,15.59,0.39,300.21,1,-83,-11,-3,9,48,7,13175298,60,6,2.00,45.98,45.00,860
80.10,1547728927,1128.30,51.516980,7.469522,137.45,15.29,0.27,291.08,1,-88,-8,0,8,38,5,13175299,62,7,8.00,14.47,66.00,860
91.20,1547728939,1296.17,51.517507,7.467233,143.13,12.53,-0.65,295.44,1,-91,-5,1,9,32,7,13175306,68,8,6.00,27.01,43.00,1865
101.10,1547728948,1436.15,51.517827,7.465193,139.25,15.34,-0.26,272.71,1,-85,-6,-4,15,40,2,13530894,345,9,6.00,18.48,57.00,2630
110.04,1547728957,1571.72,51.517573,7.463425,138.32,14.93,-0.59,251.58,1,-84,-6,7,15,41,4,13530894,345,10,2.00,63.24,43.00,2630
