time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci
0.09,1547727944,0.00,51.509767,7.468451,153.48,12.08,0.00,88.85,1,-87,-8,22,15,54,1,13403661,21
1.09,1547727945,12.09,51.509778,7.468606,153.46,11.27,-0.80,85.40,1,-88,-7,14,10,53,1,13403661,21
2.09,1547727946,23.36,51.509819,7.468766,153.52,11.72,0.45,70.69,1,-88,-7,14,10,53,1,13403661,21
3.10,1547727947,35.09,51.509866,7.468930,153.25,12.54,0.83,67.83,1,-92,-9,4,9,49,1,13403661,21
4.10,1547727948,47.64,51.509920,7.469095,152.61,12.97,0.42,65.28,1,-92,-9,4,9,49,1,13403661,21
5.09,1547727949,60.59,51.509982,7.469267,152.47,13.31,0.34,62.83,1,-92,-14,1,2,54,1,13403661,21
6.09,1547727950,73.90,51.510051,7.469444,152.29,13.84,0.53,60.99,1,-92,-14,1,2,54,1,13403661,21
7.10,1547727951,87.82,51.510119,7.469617,152.06,13.80,-0.04,59.90,1,-91,-9,-4,2,51,1,13403661,21
8.09,1547727952,101.54,51.510189,7.469786,152.10,13.86,0.07,59.02,1,-91,-9,-4,2,51,1,13403661,21
9.09,1547727953,115.40,51.510261,7.469955,152.12,13.93,0.07,58.30,1,-91,-9,-4,2,51,1,13403661,21
10.11,1547727954,129.54,51.510261,7.469955,152.12,13.93,0.00,58.30,1,-97,-11,-5,2,46,1,13403661,21
11.09,1547727955,143.25,51.510385,7.470264,154.26,11.77,-2.20,58.73,1,-97,-11,-5,2,46,1,13403661,21
12.10,1547727956,155.05,51.510447,7.470408,155.20,11.64,-0.13,56.53,1,-100,-9,-1,6,41,4,14345743,399
13.09,1547727957,166.67,51.510526,7.470591,156.96,11.64,0.00,57.45,1,-100,-9,-1,6,41,4,14345743,399
14.10,1547727958,178.32,51.510590,7.470721,158.90,10.17,-1.46,46.65,1,-103,-10,3,7,39,4,14345743,399
15.10,1547727959,188.49,51.510642,7.470824,160.24,8.12,-2.05,45.37,1,-103,-10,3,7,39,4,14345743,399
16.10,1547727960,196.63,51.510687,7.470878,159.88,6.31,-1.80,43.26,1,-104,-8,6,7,35,4,14345743,399
17.10,1547727961,202.93,51.510721,7.470915,158.50,5.02,-1.29,42.56,1,-104,-8,6,7,35,4,14345743,399
18.10,1547727962,207.96,51.510755,7.470948,156.75,4.72,-0.30,41.70,1,-105,-9,6,7,36,4,14345743,399
19.09,1547727963,212.66,51.510782,7.470971,156.58,3.43,-1.29,42.07,1,-105,-9,6,7,36,4,14345743,399
20.10,1547727964,216.09,51.510809,7.470997,156.43,3.01,-0.42,41.34,1,-101,-8,8,9,39,4,14345743,399
21.10,1547727965,219.10,51.510827,7.471016,156.23,2.50,-0.50,40.36,1,-101,-8,8,9,39,4,14345743,399
22.10,1547727966,221.60,51.510841,7.471030,156.02,1.94,-0.57,40.75,1,-103,-9,11,6,38,4,14345743,399
23.10,1547727967,223.54,51.510846,7.471038,155.85,1.05,-0.89,40.17,1,-103,-9,11,6,38,4,14345743,399
24.10,1547727968,224.59,51.510846,7.471038,155.83,0.00,-1.05,40.17,1,-103,-9,9,11,38,4,14345743,399
25.09,1547727969,224.59,51.510846,7.471038,155.80,0.00,0.00,40.17,1,-103,-9,9,11,38,4,14345743,399
26.10,1547727970,224.59,51.510846,7.471038,155.76,0.00,0.00,40.17,1,-104,-8,8,12,36,4,14345743,399
27.10,1547727971,224.59,51.510846,7.471038,155.71,0.00,0.00,40.17,1,-104,-8,8,12,36,4,14345743,399
28.10,1547727972,224.59,51.510846,7.471038,155.66,0.00,0.00,40.17,1,-104,-10,9,11,38,4,14345743,399
29.09,1547727973,224.59,51.510846,7.471038,155.61,0.00,0.00,40.17,1,-104,-10,9,11,38,4,14345743,399
30.10,1547727974,224.59,51.510846,7.471038,155.56,0.00,0.00,40.17,1,-104,-10,9,11,38,4,14345743,399
31.10,1547727975,224.59,51.510846,7.471038,155.52,0.00,0.00,40.17,1,-103,-9,10,8,38,4,14345743,399
32.10,1547727976,224.59,51.510846,7.471038,155.11,0.00,0.00,40.17,1,-103,-9,10,8,38,4,14345743,399
33.10,1547727977,224.59,51.510846,7.471038,154.71,0.00,0.00,42.56,1,-104,-10,8,11,38,4,14345743,399
34.10,1547727978,224.59,51.510846,7.471038,154.37,0.00,0.00,42.56,1,-104,-10,8,11,38,4,14345743,399
