time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.03,1547728853,123.80,51.509989,7.469158,151.60,12.49,0.19,60.37,1,-92,-7,12,2,46,2,13403661,21,0,4.00,24.45,58.00,19.50,2560
19.96,1547728863,232.16,51.510527,7.470537,151.31,12.35,1.46,52.78,1,-101,-10,4,7,40,6,14345743,399,1,7.00,17.94,170.00,20.67,2560
29.93,1547728873,371.05,51.511488,7.471908,142.44,14.45,-0.06,40.50,1,-101,-7,12,10,39,6,14345743,399,2,4.00,23.72,59.00,20.36,2560
39.95,1547728883,509.33,51.512559,7.472797,138.78,13.59,-0.30,6.37,1,-86,-5,23,13,51,6,14345743,399,3,5.00,27.99,63.00,13.36,2560
49.90,1547728893,659.62,51.513958,7.472935,142.10,15.61,-0.25,1.68,1,-98,-8,1,6,42,6,14345741,400,4,1.00,10.71,74.00,20.80,2560
59.90,1547728903,809.71,51.515289,7.473001,139.88,14.47,-0.05,358.96,1,-102,-9,11,8,38,6,14345741,400,5,1.00,11.06,55.00,20.27,2560
69.89,1547728913,957.00,51.516375,7.471922,134.97,14.89,-0.50,308.44,1,-104,-11,9,7,38,6,14345741,400,6,0.50,8.37,58.00,20.12,2560
79.82,1547728923,1114.29,51.516967,7.469819,132.92,15.46,0.01,292.27,1,-108,-8,4,7,32,6,14345741,400,7,9.00,1.84,57.00,21.45,2560
93.25,1547728936,1336.55,51.517687,7.466748,133.31,14.20,0.03,291.19,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,9.00,1.83,11119.00,17.67,880
160.60,1547729004,2035.17,51.516358,7.456838,135.77,7.48,-0.14,252.44,1,-80,-7,11,14,56,4,12899854,16,15,1.00,12.66,41.00,8.40,2560
170.60,1547729014,2136.13,51.515847,7.455540,131.14,8.75,-2.32,227.94,1,-77,-6,30,12,62,3,13404431,488,16,0.50,9.26,54.00,12.59,2560
180.64,1547729024,2215.55,51.515171,7.455124,131.26,9.32,0.60,181.60,1,-80,-9,32,15,61,3,13404431,488,17,9.00,30.37,61.00,10.34,2560
190.79,1547729034,2340.37,51.514045,7.455372,146.68,12.62,-0.35,171.36,1,-80,-6,21,11,57,3,13404431,488,18,8.00,21.86,68.00,9.86,2560
200.60,1547729044,2449.19,51.513106,7.456055,153.96,10.51,0.93,133.28,1,-83,-12,14,12,61,3,13404431,488,19,5.00,17.53,63.00,10.05,2560
210.59,1547729054,2560.94,51.512492,7.457402,153.53,14.16,1.28,128.15,1,-83,-6,25,15,55,2,13404429,486,20,0.50,10.05,74.00,7.06,2560
220.60,1547729064,2687.08,51.511855,7.458901,153.14,7.88,-1.43,128.81,1,-87,-7,13,11,52,2,13404429,486,21,2.00,19.05,51.00,16.98,2560
230.57,1547729074,2710.82,51.511754,7.459133,152.20,0.00,0.00,112.11,1,-88,-9,13,9,54,2,13404429,486,22,1.00,15.12,67.00,16.61,2560
240.62,1547729083,2710.82,51.511754,7.459133,152.19,0.00,0.00,112.11,1,-91,-8,1,8,50,2,13404429,486,23,3.00,24.29,54.00,14.45,2560
250.61,1547729094,2710.82,51.511754,7.459133,152.46,0.00,0.00,112.11,1,-87,-8,14,9,55,2,13404429,486,24,5.00,22.23,66.00,17.64,2560
260.58,1547729104,2710.82,51.511754,7.459133,153.09,0.00,0.00,112.11,1,-89,-9,14,9,52,2,13404429,486,25,1.00,16.26,54.00,15.89,2560
270.62,1547729114,2774.26,51.511177,7.460292,153.27,14.16,0.05,133.63,1,-88,-10,-1,7,55,2,13404429,486,26,6.00,29.39,55.00,17.75,2560
280.64,1547729124,2904.15,51.510338,7.461648,152.79,8.87,-1.21,133.96,1,-85,-8,8,10,56,2,13403661,21,27,6.00,30.26,53.00,3.81,2560
290.66,1547729134,2932.09,51.510202,7.461954,153.38,0.00,0.00,136.51,1,-88,-10,10,10,54,2,13403661,21,28,6.00,26.39,68.00,19.91,2560
300.61,1547729144,2932.09,51.510202,7.461954,153.63,0.00,0.00,136.51,1,-88,-9,10,8,53,2,13403661,21,29,6.00,28.05,82.00,19.91,2560
310.59,1547729154,2932.09,51.510202,7.461954,153.74,0.00,0.00,136.51,1,-87,-9,11,11,54,2,13403661,21,30,5.00,25.67,79.00,18.41,2560
320.65,1547729163,2937.07,51.510092,7.462181,154.33,3.31,0.00,128.67,1,-88,-9,11,10,53,2,13403661,21,31,3.00,20.03,64.00,19.55,2560
330.65,1547729174,3029.15,51.509913,7.463522,156.91,7.96,-1.27,92.23,1,-89,-9,10,9,52,2,13403661,21,32,7.00,29.33,58.00,16.47,2560
340.60,1547729184,3087.75,51.509893,7.464456,164.82,8.02,2.27,92.50,1,-89,-8,15,12,51,2,13403661,21,33,0.10,3.23,74.00,16.50,2560
