time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.39,1547801780,130.81,51.510452,7.470345,143.92,13.49,-0.28,56.06,1,-96,-8,10,9,44,6,14345743,399,0,0.50,8.18,45.00,20.09,2560
20.41,1547801790,267.53,51.511411,7.471689,146.59,14.70,0.15,39.54,1,-95,-7,19,11,44,6,14345743,399,1,9.00,30.43,46.00,17.77,2560
30.38,1547801800,396.09,51.512323,7.472696,147.59,6.20,-2.45,13.70,1,-84,-6,21,15,54,6,14345743,399,2,0.50,10.75,47.00,12.66,2560
40.37,1547801810,410.38,51.512401,7.472714,147.05,0.00,0.00,15.66,1,-82,-7,29,15,57,6,14345743,399,3,2.00,23.95,47.00,10.81,2560
50.41,1547801819,410.38,51.512401,7.472714,146.85,0.00,0.00,15.66,1,-83,-7,29,15,55,6,14345743,399,4,9.00,35.71,45.00,12.64,2560
60.37,1547801830,410.38,51.512401,7.472714,146.52,0.00,0.00,15.66,1,-83,-9,24,15,59,6,14345743,399,5,1.00,16.91,46.00,8.89,2560
70.45,1547801840,443.48,51.512811,7.472732,137.63,10.05,0.35,4.06,1,-87,-10,18,11,56,6,14345743,399,6,7.00,25.48,52.00,15.38,2560
80.38,1547801850,535.07,51.513594,7.472808,135.48,3.36,-1.44,3.63,1,-101,-13,-1,7,45,6,14345743,399,7,2.00,12.06,40.00,20.33,2560
90.38,1547801860,581.57,51.514060,7.472842,136.30,7.26,0.91,1.40,1,-102,-9,11,11,40,5,14345741,400,8,1.00,14.60,56.00,20.78,2560
100.41,1547801870,622.77,51.514452,7.472907,137.40,8.82,1.20,4.60,1,-96,-8,18,12,45,5,14345741,400,9,7.00,23.44,50.00,16.73,2560
110.42,1547801880,742.08,51.515541,7.472859,139.76,12.26,-1.13,341.11,1,-101,-10,16,9,41,5,14345741,400,10,4.00,23.34,53.00,20.66,2560
120.48,1547801890,879.18,51.516514,7.471577,133.86,14.18,-0.18,299.61,1,-104,-12,10,12,40,5,14345741,400,11,3.00,18.35,55.00,20.33,2560
130.36,1547801899,1024.70,51.516984,7.469688,127.54,10.34,-1.41,290.39,1,-109,-9,5,5,31,5,14345741,400,12,2.00,14.04,38.00,20.98,2560
140.40,1547801910,1147.68,51.517361,7.467922,125.48,15.82,0.12,292.29,1,-89,-17,-6,3,53,6,14343450,127,13,3.00,7.19,48.00,15.58,1750
150.66,1547801921,1294.89,51.517836,7.466009,126.85,13.31,-0.43,283.86,1,-77,-11,11,11,59,7,14343451,128,14,3.00,5.03,197.00,5.86,1750
161.10,1547801930,1433.89,51.517784,7.463973,135.02,13.26,0.40,257.41,1,-66,-11,17,11,63,7,14343451,128,15,0.10,0.12,589.00,-7.00,1750
170.93,1547801940,1555.51,51.517400,7.462307,131.99,13.45,0.09,247.97,1,-84,-18,1,3,60,2,13402395,348,16,10.00,12.76,68.00,-0.64,1750
180.40,1547801949,1695.09,51.516943,7.460431,131.88,14.81,0.66,253.21,1,-63,-11,9,9,63,2,13402395,348,17,0.10,5.67,40.00,-11.78,1750
190.46,1547801960,1845.12,51.516614,7.458352,132.34,15.14,-0.37,258.37,1,-72,-6,-1,9,61,2,13402395,348,18,9.00,14.60,39.00,4.55,1750
200.46,1547801970,1946.88,51.516422,7.456986,133.38,2.46,-0.59,254.54,1,-81,-6,15,11,56,5,12899854,16,19,10.00,31.31,40.00,7.64,2560
210.41,1547801980,1950.38,51.516418,7.456969,133.42,0.00,0.00,254.54,1,-87,-7,14,11,52,5,12899854,16,20,5.00,29.24,43.00,19.91,2560
220.49,1547801990,2002.90,51.516112,7.455891,131.13,11.42,0.13,238.14,1,-78,-8,11,12,62,5,12899854,16,21,7.00,32.50,31.00,4.36,2560
230.43,1547802000,2123.35,51.515173,7.455127,137.72,12.51,0.48,180.22,1,-78,-6,21,15,61,3,13404431,488,22,6.00,33.29,47.00,6.14,2560
240.43,1547802010,2261.61,51.513883,7.455465,143.94,13.77,0.28,170.68,1,-75,-7,6,8,63,3,13404431,488,23,6.00,25.76,55.00,-4.97,2560
250.42,1547802020,2400.75,51.512862,7.456665,141.59,14.82,0.13,126.50,1,-78,-8,5,6,62,1,13404429,486,24,6.00,28.99,46.00,7.62,2560
260.40,1547802030,2554.08,51.512044,7.458498,145.30,15.39,0.28,126.72,1,-80,-11,27,15,63,1,13404429,486,25,6.00,30.04,37.00,9.47,2560
270.42,1547802040,2701.03,51.511216,7.460158,145.07,14.02,-0.82,130.96,1,-89,-9,11,8,52,1,13404429,486,26,6.00,28.85,48.00,17.02,2560
280.47,1547802050,2837.57,51.510366,7.461588,144.08,7.11,-1.98,133.42,1,-84,-10,11,12,58,2,13403661,21,27,10.00,29.73,83.00,12.78,2560
290.39,1547802060,2856.27,51.510272,7.461766,145.36,0.00,0.00,130.11,1,-88,-11,8,15,55,2,13403661,21,28,0.10,4.60,39.00,13.50,2560
300.40,1547802070,2916.23,51.509937,7.462835,148.38,11.12,0.48,111.27,1,-86,-11,5,9,57,2,13403661,21,29,0.10,3.25,78.00,1.52,2560
310.42,1547802080,2999.47,51.509844,7.464057,150.62,8.43,1.68,102.99,1,-88,-10,12,11,54,2,13403661,21,30,10.00,27.92,48.00,14.80,2560
