time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
9.95,1547802468,115.70,51.509883,7.469025,147.05,13.18,0.21,71.97,1,-93,-12,1,2,53,3,13403661,21,0,9.00,22.66,38.00,18.00,2560
19.72,1547802478,255.21,51.510632,7.470689,147.18,10.86,-2.15,51.63,1,-99,-7,6,8,40,6,14345743,399,1,5.00,23.64,40.00,20.44,2560
29.74,1547802488,298.44,51.510860,7.471005,146.46,0.00,0.00,41.61,1,-101,-8,19,11,38,6,14345743,399,2,4.00,21.46,54.00,16.89,2560
39.81,1547802498,298.44,51.510860,7.471005,146.03,0.00,0.00,41.61,1,-100,-7,10,8,39,6,14345743,399,3,2.00,17.84,40.00,19.97,2560
49.69,1547802508,313.65,51.511073,7.471277,142.64,8.71,0.98,40.55,1,-97,-7,18,10,43,6,14345743,399,4,1.00,16.56,56.00,20.23,2560
59.70,1547802518,422.76,51.511869,7.472291,138.57,11.49,0.08,38.31,1,-94,-6,17,15,45,6,14345743,399,5,2.00,24.35,46.00,17.56,2560
69.76,1547802528,537.56,51.512816,7.472840,137.00,11.74,0.10,5.80,1,-83,-11,26,15,60,6,14345743,399,6,8.00,23.20,48.00,10.72,2560
79.76,1547802538,657.83,51.513922,7.472909,133.10,12.26,-0.41,3.01,1,-95,-11,-4,6,48,6,14345741,400,7,7.00,25.57,46.00,18.58,2560
89.84,1547802547,757.67,51.514774,7.472954,129.19,3.97,-1.12,4.09,1,-100,-11,18,10,42,6,14345741,400,8,6.00,24.29,54.00,19.12,2560
99.70,1547802558,765.89,51.514816,7.472962,129.40,0.00,0.00,4.44,1,-100,-9,20,10,42,6,14345741,400,9,0.50,11.36,50.00,21.11,2560
109.76,1547802568,765.89,51.514816,7.472962,129.56,0.00,0.00,4.44,1,-99,-11,18,11,44,6,14345741,400,10,5.00,26.92,57.00,18.69,2560
119.74,1547802578,765.89,51.514816,7.472962,129.77,0.00,0.00,4.44,1,-100,-11,12,10,43,6,14345741,400,11,8.00,26.92,40.00,19.61,2560
129.75,1547802588,765.89,51.514927,7.472987,132.64,7.28,0.00,4.72,1,-99,-7,19,10,40,6,14345741,400,12,0.50,9.64,58.00,20.25,2560
139.75,1547802598,884.41,51.516011,7.472631,133.67,14.89,0.28,326.58,1,-103,-8,13,7,37,6,14345741,400,13,4.00,19.77,38.00,21.02,2560
149.77,1547802608,1010.71,51.516652,7.471137,129.41,9.22,-0.02,294.82,1,-104,-9,10,12,38,6,14345741,400,14,9.00,18.69,39.00,20.84,2560
159.68,1547802618,1107.89,51.516986,7.469832,126.76,8.88,-0.78,290.22,1,-109,-12,5,5,35,6,14345741,400,15,0.10,1.62,61.00,20.03,2560
170.83,1547802628,1241.83,51.517361,7.467983,128.17,12.51,-0.54,293.15,1,-93,-14,-4,4,47,13,12903169,15,16,2.00,3.19,38.00,14.20,880
179.81,1547802638,1360.20,51.517786,7.466405,127.99,12.71,-0.49,287.83,1,-94,-20,-11,1,52,13,12903169,15,17,7.00,5.86,27.00,20.12,880
190.34,1547802648,1468.48,51.517862,7.464863,130.42,8.68,-0.12,267.97,1,-89,-14,-3,6,51,11,13420546,139,18,1.00,2.02,260.00,11.17,880
201.56,1547802660,1560.30,51.517661,7.463476,128.66,13.02,1.10,251.83,1,-87,-13,3,5,52,11,13420546,139,19,1.00,1.58,1498.00,11.86,880
210.43,1547802668,1668.16,51.517275,7.462048,129.37,11.64,0.28,250.56,1,-99,-13,2,6,45,10,13404431,488,20,6.00,6.18,410.00,21.39,2560
229.72,1547802688,1885.12,51.516699,7.459050,135.01,10.38,0.15,257.49,1,-93,-10,12,10,49,4,12899854,16,22,2.00,16.99,48.00,16.09,2560
239.77,1547802698,1968.54,51.516565,7.457892,137.95,5.64,-0.59,257.50,1,-84,-7,14,11,56,4,12899854,16,23,9.00,30.61,31.00,17.11,2560
249.73,1547802707,1981.78,51.516545,7.457742,138.88,0.00,0.00,261.24,1,-84,-8,14,11,56,4,12899854,16,24,7.00,27.96,38.00,17.25,2560
259.75,1547802718,2026.66,51.516400,7.456820,135.94,8.39,0.62,253.46,1,-77,-8,17,15,63,4,12899854,16,25,8.00,27.25,47.00,6.12,2560
269.74,1547802728,2113.12,51.516022,7.455673,133.91,8.27,0.42,237.19,1,-79,-11,16,10,63,3,13404431,488,26,3.00,26.09,47.00,5.61,2560
279.70,1547802738,2213.18,51.515182,7.455112,134.34,12.27,0.28,174.18,1,-80,-7,18,12,60,3,13404431,488,27,1.00,15.21,40.00,-3.70,2560
289.68,1547802748,2343.54,51.513972,7.455449,138.92,9.77,-0.08,172.28,1,-75,-7,21,11,63,3,13404431,488,28,3.00,6.86,48.00,-3.33,2560
