time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.18,1547802915,131.83,51.510007,7.469280,147.07,14.86,0.00,64.31,1,-86,-7,0,2,54,2,13403661,21,0,5.00,6.50,96.00,2680
20.02,1547802925,267.10,51.510713,7.470821,148.65,8.70,-0.90,47.39,1,-100,-8,8,8,41,5,14345743,399,1,1.00,8.81,56.00,2680
30.03,1547802934,295.39,51.510869,7.470995,147.94,0.00,0.00,40.57,1,-102,-6,11,10,37,5,14345743,399,2,0.50,3.88,38.00,2680
40.01,1547802945,295.39,51.510948,7.471081,145.16,4.46,0.00,42.06,1,-99,-9,9,9,41,5,14345743,399,3,5.00,17.68,48.00,2680
50.03,1547802955,338.89,51.511318,7.471521,138.76,9.97,1.64,39.62,1,-96,-7,17,12,43,5,14345743,399,4,0.50,9.69,60.00,2680
60.02,1547802965,442.29,51.512034,7.472488,136.19,10.48,0.02,39.26,1,-94,-7,22,11,46,5,14345743,399,5,3.00,16.18,39.00,2680
70.01,1547802975,551.81,51.512954,7.472860,134.16,11.85,-0.21,5.03,1,-93,-8,10,5,47,5,14345743,399,6,4.00,9.55,56.00,2680
80.06,1547802985,652.71,51.513817,7.472893,133.13,4.68,-2.10,2.56,1,-95,-12,0,6,49,5,14345741,400,7,4.00,12.13,38.00,2680
90.03,1547802995,664.39,51.513900,7.472887,133.20,0.00,0.00,3.19,1,-98,-12,28,9,46,5,14345741,400,8,7.00,11.93,39.00,2680
100.04,1547803005,664.39,51.513900,7.472887,133.00,0.00,0.00,3.19,1,-97,-11,12,12,46,5,14345741,400,9,3.00,9.14,47.00,2680
110.00,1547803015,664.39,51.513900,7.472887,132.72,0.00,0.00,358.86,1,-99,-11,2,9,44,5,14345741,400,10,1.00,5.54,87.00,2680
120.00,1547803024,725.07,51.514605,7.472898,132.89,8.54,-1.87,3.68,1,-100,-12,12,12,43,5,14345741,400,11,0.10,6.67,39.00,2680
129.99,1547803034,753.48,51.514809,7.472933,132.43,0.00,0.00,5.00,1,-99,-12,10,11,44,5,14345741,400,12,1.00,8.11,40.00,2680
140.02,1547803045,830.93,51.515648,7.472834,130.00,13.02,0.22,346.48,1,-96,-7,14,12,43,5,14345741,400,13,0.50,6.96,48.00,2680
150.05,1547803055,969.09,51.516561,7.471429,132.08,14.80,0.37,295.97,1,-104,-10,10,6,38,5,14345741,400,14,6.00,5.53,49.00,2680
160.05,1547803065,1110.22,51.517046,7.469545,134.05,13.76,-0.00,289.86,1,-113,-14,-1,6,34,5,14345741,400,15,10.00,1.40,40.00,2680
171.14,1547803076,1247.60,51.517470,7.467671,135.90,12.33,0.37,295.96,1,-80,-12,0,7,56,6,14343451,128,16,7.00,1.20,768.00,1845
181.28,1547803086,1371.00,51.517866,7.466084,133.93,10.50,-0.95,284.51,1,-75,-12,7,9,62,6,14343451,128,17,7.00,1.83,819.00,1845
191.84,1547803097,1487.27,51.517865,7.464353,135.91,11.82,-0.24,261.67,1,-69,-11,14,9,63,6,14343451,128,18,4.00,1.39,5704.00,1845
201.03,1547803106,1600.76,51.517525,7.462799,131.78,11.19,0.11,246.62,1,-83,-13,2,8,54,6,14343451,128,19,10.00,4.26,931.00,1845
210.91,1547803116,1704.49,51.517184,7.461431,134.48,11.17,-0.09,251.03,1,-71,-12,9,8,63,2,13402395,348,20,0.10,0.41,514.00,1845
220.97,1547803126,1801.86,51.516908,7.460138,132.49,8.20,-0.15,253.63,1,-59,-11,15,11,63,2,13402395,348,21,5.00,4.33,328.00,1845
230.30,1547803135,1882.23,51.516725,7.458976,133.87,7.18,0.35,258.99,1,-79,-13,5,6,59,2,13402395,348,22,9.00,2.99,302.00,1845
241.88,1547803146,1961.80,51.516580,7.457857,134.44,5.09,-0.70,258.74,1,-73,-13,1,6,63,2,13402395,348,23,7.00,3.35,1359.00,1845
251.72,1547803157,1984.78,51.516545,7.457602,133.93,0.00,0.00,257.99,1,-75,-15,-3,6,63,2,13402395,348,24,9.00,22.05,1288.00,1845
260.05,1547803164,1993.48,51.516509,7.457329,133.98,5.70,1.19,257.06,1,-86,-8,14,12,54,4,12899854,16,25,0.10,8.51,31.00,2680
270.01,1547803175,2076.17,51.516224,7.456137,130.55,9.24,-0.02,240.44,1,-77,-7,13,11,63,4,12899854,16,26,2.00,6.14,50.00,2680
280.06,1547803184,2183.66,51.515494,7.455096,134.36,11.46,-0.16,199.88,1,-73,-6,23,15,63,4,13404431,488,27,2.00,5.39,47.00,2680
290.01,1547803195,2312.08,51.514314,7.455265,135.61,10.21,-3.63,171.78,1,-70,-5,25,15,63,4,13404431,488,28,0.50,7.65,37.00,2680
300.01,1547803205,2335.67,51.514171,7.455307,135.81,0.00,0.00,170.44,1,-74,-5,18,15,63,4,13404431,488,29,3.00,17.25,54.00,2680
310.02,1547803215,2335.67,51.514171,7.455307,135.40,0.00,0.00,170.44,1,-74,-5,14,15,63,4,13404431,488,30,0.50,7.09,47.00,2680
320.02,1547803225,2335.67,51.514171,7.455307,134.55,0.00,0.00,170.44,1,-75,-8,17,10,63,4,13404431,488,31,7.00,16.98,38.00,2680
330.04,1547803235,2335.67,51.514171,7.455307,133.99,0.00,0.00,170.44,1,-75,-5,20,12,63,4,13404431,488,32,0.10,4.62,36.00,2680
340.04,1547803245,2335.67,51.514171,7.455307,134.07,0.00,0.00,170.44,1,-75,-5,22,12,63,4,13404431,488,33,2.00,7.26,47.00,2680
350.05,1547803255,2335.67,51.514171,7.455307,134.30,0.00,0.00,170.44,1,-75,-5,11,12,63,4,13404431,488,34,4.00,6.61,52.00,2680
360.02,1547803265,2372.15,51.513708,7.455404,140.33,12.54,1.14,168.93,1,-80,-8,7,10,60,4,13404431,488,35,2.00,6.38,39.00,2680
370.01,1547803275,2492.52,51.512880,7.456508,141.67,12.61,0.18,128.99,1,-77,-6,21,12,62,1,13404429,486,36,9.00,20.25,61.00,2680
380.03,1547803285,2603.61,51.512279,7.457797,144.07,9.19,0.31,125.20,1,-80,-6,26,14,60,1,13404429,486,37,6.00,21.84,52.00,2680
390.03,1547803295,2698.23,51.511746,7.458967,146.20,12.08,0.09,129.28,1,-83,-7,7,8,57,1,13404429,486,38,6.00,13.39,48.00,2680
