time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.42,1547802117,126.06,51.510073,7.469475,147.74,14.20,-0.26,60.24,1,-96,-13,5,2,45,7,26379013,199,0,1.00,5.67,48.00,2650
20.31,1547802127,267.97,51.510886,7.471046,143.91,14.64,0.53,44.00,1,-89,-6,23,12,47,4,27256325,372,1,7.00,23.17,48.00,2650
30.44,1547802138,416.05,51.511930,7.472357,139.89,14.44,-0.39,38.91,1,-85,-6,13,15,51,4,27256325,372,2,1.00,9.17,48.00,2650
40.32,1547802148,550.64,51.513065,7.472863,139.07,13.85,0.15,5.06,1,-91,-6,16,10,44,4,27256325,372,3,4.00,6.45,37.00,2650
50.34,1547802157,681.58,51.514243,7.472895,138.18,12.55,0.26,2.72,1,-91,-6,22,15,45,10,29398276,358,4,5.00,12.37,38.00,2650
60.36,1547802167,804.42,51.515342,7.472947,138.88,12.10,0.18,356.80,1,-92,-6,17,12,44,10,29398276,358,5,5.00,16.31,39.00,2650
70.35,1547802178,936.38,51.516379,7.471998,133.43,13.66,0.70,304.25,1,-95,-7,12,10,42,10,29398276,358,6,9.00,15.09,122.00,2650
80.36,1547802188,1074.62,51.516892,7.470169,128.48,12.36,-0.51,291.86,1,-91,-6,12,11,45,10,29398276,358,7,5.00,13.85,78.00,2650
90.34,1547802197,1139.04,51.517032,7.469335,128.88,0.00,0.00,293.04,1,-93,-5,14,11,42,12,27256325,372,8,6.00,12.04,36.00,2650
100.31,1547802207,1139.04,51.517032,7.469335,128.58,0.00,0.00,293.04,1,-94,-6,6,11,43,12,27256325,372,9,4.00,13.17,39.00,2650
110.33,1547802217,1139.04,51.517032,7.469335,128.36,0.00,0.00,293.04,1,-94,-5,10,10,42,12,27256325,372,10,1.00,7.41,37.00,2650
120.34,1547802227,1139.04,51.517032,7.469335,128.25,0.00,0.00,293.04,1,-93,-5,16,11,43,12,27256325,372,11,4.00,14.97,36.00,2650
130.33,1547802237,1139.04,51.517032,7.469335,128.18,0.00,0.00,293.04,1,-94,-6,14,8,42,12,27256325,372,12,7.00,24.12,37.00,2650
140.34,1547802247,1139.04,51.517032,7.469335,128.26,0.00,0.00,293.04,1,-94,-6,15,9,42,12,27256325,372,13,8.00,15.23,37.00,2650
150.32,1547802257,1215.53,51.517325,7.467928,129.17,15.22,-0.20,292.29,1,-92,-6,23,10,45,9,29398276,358,14,5.00,13.25,37.00,2650
160.32,1547802267,1368.90,51.517833,7.465962,127.02,12.84,-1.76,282.56,1,-92,-7,4,6,45,11,26376708,470,15,0.50,8.26,33.00,2650
170.31,1547802278,1416.08,51.517867,7.465367,127.65,0.00,0.00,274.99,1,-95,-8,14,6,43,11,26376708,470,16,5.00,22.06,37.00,2650
180.35,1547802287,1416.08,51.517867,7.465367,128.52,0.00,0.00,270.76,1,-95,-9,22,7,43,11,26376708,470,17,10.00,14.77,37.00,2650
190.33,1547802297,1484.57,51.517758,7.464161,128.32,9.93,0.38,256.01,1,-90,-8,10,7,49,13,26796291,24,18,1.00,15.53,39.00,2650
200.31,1547802308,1588.77,51.517448,7.462731,130.44,11.07,0.00,248.55,1,-84,-7,2,6,54,7,26378754,443,19,1.00,8.64,38.00,2650
210.36,1547802318,1709.35,51.517088,7.461092,130.90,11.65,-0.41,252.10,1,-87,-6,17,10,49,7,26378754,443,20,5.00,14.00,74.00,2650
220.35,1547802327,1833.41,51.516746,7.459324,128.22,13.34,-0.05,256.62,1,-78,-6,21,15,58,7,26378754,443,21,0.50,8.99,54.00,2650
230.32,1547802337,1954.20,51.516528,7.457632,130.16,9.19,-0.98,257.97,1,-87,-7,10,12,49,7,26378754,443,22,7.00,16.28,37.00,2650
240.31,1547802347,1992.23,51.516444,7.457151,131.43,0.00,0.00,253.51,1,-87,-6,14,10,51,10,27029251,331,23,0.10,5.19,39.00,2650
250.32,1547802357,1998.49,51.516401,7.456937,132.33,0.00,0.00,253.32,1,-88,-6,15,7,49,10,27029251,331,24,4.00,23.88,38.00,2650
260.36,1547802368,2057.91,51.516090,7.455948,132.72,9.76,0.13,236.40,1,-88,-6,7,6,48,3,26378754,443,25,9.00,18.84,39.00,2650
270.34,1547802377,2162.79,51.515280,7.455029,130.64,12.41,1.12,176.36,1,-80,-7,12,11,57,2,26796291,24,26,2.00,13.58,36.00,2650
280.34,1547802388,2303.31,51.513919,7.455440,139.72,13.75,0.08,171.49,1,-68,-7,18,11,63,2,26796291,24,27,1.00,9.39,86.00,2650
290.33,1547802397,2440.55,51.512886,7.456547,142.82,14.77,0.10,127.65,1,-88,-9,6,7,52,1,26796290,25,28,5.00,18.89,37.00,2650
300.32,1547802407,2578.82,51.512158,7.458274,141.92,12.57,-0.24,124.87,1,-87,-6,25,9,50,2,26378755,441,29,2.00,10.51,42.00,2650
310.31,1547802417,2723.67,51.511376,7.459915,142.65,12.27,-2.43,128.71,1,-89,-7,26,9,48,2,26378755,441,30,5.00,15.27,37.00,2650
320.33,1547802428,2860.01,51.510490,7.461455,141.61,12.86,-0.78,133.50,1,-87,-7,21,12,50,2,26378755,441,31,3.00,12.90,54.00,2650
330.35,1547802437,2986.25,51.509910,7.463067,143.99,12.93,-0.16,103.09,1,-82,-5,13,10,54,5,27299332,326,32,2.00,14.80,58.00,2650
