time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.62,1547801784,122.69,51.510403,7.470188,143.64,14.10,-0.85,56.78,1,-97,-10,-1,2,42,7,27256324,374,0,1.00,8.96,36.00,2650
20.52,1547801794,259.83,51.511309,7.471564,140.77,14.62,0.33,39.21,1,-86,-6,24,15,49,5,27256325,372,1,3.00,14.71,39.00,2650
30.52,1547801803,394.91,51.512248,7.472641,139.28,8.10,-2.87,19.88,1,-81,-6,19,15,54,5,27256325,372,2,10.00,15.27,140.00,2650
40.49,1547801814,416.09,51.512394,7.472740,138.53,0.00,0.00,15.12,1,-88,-6,15,10,48,5,27256325,372,3,5.00,14.05,35.00,2650
50.53,1547801824,416.09,51.512394,7.472740,138.54,0.00,0.00,15.12,1,-87,-6,19,11,48,5,27256325,372,4,5.00,14.54,44.00,2650
60.57,1547801833,416.09,51.512394,7.472740,138.66,0.00,0.00,15.12,1,-87,-6,17,10,47,5,27256325,372,5,3.00,11.53,40.00,2650
70.51,1547801844,433.17,51.512765,7.472763,141.33,9.50,0.44,3.50,1,-90,-6,13,10,46,5,27256325,372,6,6.00,13.09,38.00,2650
80.51,1547801854,530.20,51.513583,7.472848,135.33,4.84,-1.92,3.23,1,-92,-6,19,10,44,10,29398276,358,7,1.00,4.32,44.00,2650
90.53,1547801863,573.69,51.514001,7.472883,132.14,6.75,0.68,2.28,1,-90,-6,25,11,47,10,29398276,358,8,7.00,10.62,38.00,2650
100.56,1547801873,613.76,51.514382,7.472937,132.00,7.52,2.34,5.57,1,-92,-6,19,11,43,10,29398276,358,9,4.00,9.28,52.00,2650
110.47,1547801883,729.30,51.515460,7.472956,136.41,14.00,1.10,353.80,1,-91,-6,19,11,45,10,29398276,358,10,5.00,17.17,37.00,2650
120.47,1547801894,866.26,51.516451,7.471802,136.02,14.22,-0.17,299.67,1,-96,-8,14,12,41,10,29398276,358,11,7.00,19.61,35.00,2650
130.51,1547801904,1014.05,51.516951,7.469835,127.16,11.04,-3.25,290.31,1,-90,-7,9,10,47,10,29398276,358,12,9.00,18.24,37.00,2650
140.54,1547801914,1131.57,51.517297,7.468161,125.79,15.49,0.37,291.75,1,-92,-7,20,15,44,10,29398276,358,13,2.00,8.95,59.00,2650
150.53,1547801923,1279.47,51.517804,7.466199,125.04,13.37,-0.61,285.40,1,-98,-8,8,7,40,10,29398276,358,14,3.00,11.05,37.00,2650
160.52,1547801933,1406.84,51.517826,7.464338,127.52,12.64,-0.16,262.67,1,-89,-8,1,6,49,13,26796291,24,15,9.00,20.74,38.00,2650
170.49,1547801943,1539.93,51.517506,7.462426,130.10,13.48,0.85,252.61,1,-86,-6,8,10,49,13,26796291,24,16,1.00,7.51,39.00,2650
180.57,1547801953,1678.25,51.517027,7.460616,131.08,14.39,0.78,253.52,1,-84,-7,13,1,53,7,26378754,443,17,0.10,4.23,54.00,2650
190.49,1547801963,1826.92,51.516651,7.458540,127.37,15.35,-0.29,259.67,1,-77,-6,10,15,57,7,26378754,443,18,4.00,12.56,57.00,2650
200.50,1547801973,1939.33,51.516418,7.456981,131.10,2.33,-2.14,254.94,1,-87,-7,9,5,51,10,27029251,331,19,0.10,4.85,46.00,2650
210.49,1547801983,1944.56,51.516388,7.456891,131.07,0.00,0.00,223.17,1,-86,-6,19,8,51,10,27029251,331,20,0.10,3.33,37.00,2650
220.48,1547801993,1993.39,51.516157,7.456113,129.77,12.07,1.10,238.73,1,-86,-6,4,9,50,2,26378754,331,21,4.00,15.52,67.00,2650
230.50,1547802003,2108.88,51.515290,7.455095,132.28,12.05,-0.63,181.88,1,-80,-7,13,12,57,2,26796291,24,22,3.00,16.18,38.00,2650
240.47,1547802013,2246.82,51.514027,7.455428,140.22,13.88,0.45,171.88,1,-69,-7,22,12,63,2,26796291,24,23,6.00,15.66,39.00,2650
250.48,1547802023,2382.53,51.512903,7.456466,143.28,14.59,0.56,132.57,1,-88,-10,4,8,52,1,26796290,25,24,10.00,38.54,39.00,2650
260.54,1547802033,2534.71,51.512100,7.458319,142.71,15.29,0.05,125.57,1,-88,-7,12,15,51,2,26378755,441,25,0.50,8.25,53.00,2650
270.50,1547802043,2683.87,51.511301,7.460023,144.72,12.51,-1.86,128.13,1,-90,-7,10,11,48,2,26378755,441,26,2.00,13.40,35.00,2650
280.49,1547802053,2825.01,51.510406,7.461578,145.20,8.68,-2.86,134.37,1,-85,-7,13,14,53,2,26378755,441,27,5.00,15.95,59.00,2650
290.47,1547802063,2851.87,51.510268,7.461836,144.21,0.00,0.00,130.92,1,-90,-9,11,9,50,2,26378755,441,28,0.10,3.60,115.00,2650
300.50,1547802074,2899.58,51.509989,7.462641,135.93,10.99,0.83,113.68,1,-84,-7,12,12,53,4,27299332,326,29,6.00,16.37,39.00,2650
310.56,1547802083,2984.96,51.509879,7.463953,149.67,7.85,0.94,98.80,1,-83,-6,19,11,54,4,27299332,326,30,7.00,8.88,42.00,2650
