time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.00,1547802113,126.92,51.510073,7.469461,145.82,14.45,-0.16,59.51,1,-86,-9,-4,2,56,2,13403661,21,0,9.00,8.10,110.00,2680
19.78,1547802122,255.13,51.510766,7.470921,144.05,14.31,0.26,46.09,1,-101,-11,6,7,42,5,14345743,399,1,8.00,20.48,39.00,2680
29.78,1547802133,403.00,51.511841,7.472236,139.35,15.22,0.35,38.27,1,-93,-6,17,10,45,5,14345743,399,2,6.00,16.71,50.00,2680
39.80,1547802142,538.63,51.512934,7.472842,138.36,13.22,-0.36,5.70,1,-93,-7,11,13,46,5,14345743,399,3,5.00,10.00,52.00,2680
49.77,1547802153,669.10,51.514117,7.472906,139.62,12.01,0.25,1.66,1,-96,-12,9,13,48,6,14345741,400,4,0.50,8.20,47.00,2680
59.83,1547802163,792.20,51.515236,7.472982,135.64,11.77,-0.30,359.29,1,-100,-8,3,7,40,6,14345741,400,5,3.00,15.54,39.00,2680
69.80,1547802173,924.42,51.516318,7.472140,130.98,13.64,0.34,317.22,1,-104,-8,10,13,35,6,14345741,400,6,6.00,15.24,54.00,2680
79.82,1547802183,1063.80,51.516851,7.470343,131.59,12.84,-0.18,293.96,1,-107,-10,10,6,35,6,14345741,400,7,6.00,8.51,57.00,2680
89.82,1547802193,1140.65,51.517036,7.469332,131.94,0.00,0.00,280.99,1,-111,-9,2,6,30,6,14345741,400,8,2.00,4.72,58.00,2680
99.82,1547802203,1140.65,51.517036,7.469332,131.60,0.00,0.00,280.99,1,-110,-9,2,6,31,6,14345741,400,9,4.00,6.75,57.00,2680
109.82,1547802212,1140.65,51.517036,7.469332,131.26,0.00,0.00,280.99,1,-110,-9,4,8,31,6,14345741,400,10,0.50,4.15,56.00,2680
119.83,1547802223,1140.65,51.517036,7.469332,131.15,0.00,0.00,280.99,1,-110,-12,3,7,35,6,14345741,400,11,8.00,7.38,54.00,2680
129.83,1547802233,1140.65,51.517036,7.469332,131.03,0.00,0.00,280.99,1,-110,-13,2,7,35,6,14345741,400,12,6.00,8.95,49.00,2680
139.78,1547802243,1140.65,51.517036,7.469332,130.91,0.00,0.00,280.99,1,-112,-10,3,9,31,6,14345741,400,13,0.10,3.36,59.00,2680
149.78,1547802253,1202.45,51.517265,7.468197,122.34,15.56,0.74,292.40,1,-87,-14,-1,7,52,5,14343451,128,14,4.00,1.24,67.00,1845
161.39,1547802265,1384.40,51.517846,7.465758,127.52,10.60,-2.09,280.84,1,-77,-11,13,6,60,5,14343451,128,15,9.00,2.45,338.00,1845
174.10,1547802277,1418.73,51.517864,7.465367,128.22,0.00,0.00,275.04,1,-73,-12,8,12,62,5,14343451,128,16,0.10,0.13,1102.00,1845
180.73,1547802283,1418.73,51.517842,7.465222,128.89,3.75,0.00,268.23,1,-70,-12,10,11,63,5,14343451,128,17,1.00,0.90,1230.00,1845
190.88,1547802294,1491.49,51.517760,7.464149,127.83,9.64,0.35,257.58,1,-65,-12,16,11,63,5,14343451,128,18,9.00,1.84,659.00,1845
200.42,1547802303,1594.51,51.517440,7.462694,128.55,11.11,0.06,247.68,1,-77,-11,-6,6,60,1,13402395,348,19,6.00,5.96,421.00,1845
210.05,1547802313,1713.83,51.517069,7.461110,132.51,11.72,-0.32,253.72,1,-71,-12,6,8,63,1,13402395,348,20,3.00,1.01,551.00,1845
225.03,1547802328,1904.18,51.516627,7.458459,128.49,12.37,-0.03,257.77,1,-77,-13,4,8,60,1,13402395,348,21,4.00,5.00,5569.00,1845
230.56,1547802333,1961.66,51.516523,7.457649,129.80,9.44,-0.85,256.68,1,-75,-12,-2,6,62,1,13402395,348,22,4.00,10.50,165.00,1845
239.78,1547802343,1999.33,51.516439,7.457139,131.73,0.00,-0.83,255.30,1,-82,-8,14,15,58,4,12899854,16,23,10.00,18.01,55.00,2680
249.83,1547802353,2005.37,51.516396,7.456940,132.31,0.00,0.00,251.83,1,-81,-7,15,11,58,4,12899854,16,24,5.00,10.92,67.00,2680
259.81,1547802363,2058.34,51.516169,7.456038,132.46,9.07,-0.41,240.30,1,-88,-10,7,7,55,4,12899854,16,25,2.00,9.49,63.00,2680
269.83,1547802373,2166.80,51.515377,7.455048,129.93,10.89,0.25,194.93,1,-74,-6,24,14,63,3,13404431,488,26,5.00,18.18,39.00,2680
279.79,1547802383,2306.30,51.514065,7.455407,133.02,13.32,-0.93,172.17,1,-78,-7,22,15,61,3,13404431,488,27,9.00,11.59,55.00,2680
289.75,1547802392,2441.39,51.513006,7.456333,134.69,13.54,0.36,132.19,1,-78,-7,13,11,62,1,13404429,486,28,4.00,16.28,54.00,2680
299.74,1547802403,2584.97,51.512222,7.458096,141.05,13.15,-0.58,123.57,1,-80,-6,18,15,59,1,13404429,486,29,6.00,13.42,77.00,2680
