time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
9.78,1547729214,106.82,51.510031,7.470231,150.26,11.42,0.18,83.80,1,-93,-12,11,6,48,10,12902921,323,0,1.00,22.73,58.00,1865
19.78,1547729224,229.42,51.510412,7.470311,145.43,12.30,-0.68,56.10,1,-103,-8,22,5,21,10,12902921,323,1,10.00,13.32,53.00,1865
29.94,1547729234,310.87,51.511400,7.470743,147.77,1.42,-1.51,40.27,1,-96,-10,2,8,33,8,13175298,60,2,2.00,17.20,136.00,860
39.78,1547729244,312.29,51.510906,7.471078,147.63,0.00,0.00,40.27,1,-99,-12,1,6,31,8,13175298,60,3,1.00,12.90,75.00,860
49.79,1547729254,335.57,51.511559,7.471191,139.09,13.24,4.15,43.27,1,-95,-10,10,11,33,8,13175298,60,4,8.00,31.76,45.00,860
59.77,1547729264,472.20,51.512194,7.472674,138.83,9.51,-2.67,31.58,1,-94,-9,5,10,33,8,13175298,60,5,2.00,24.62,43.00,860
69.79,1547729274,603.19,51.513741,7.472736,143.09,15.47,0.67,3.93,1,-88,-8,19,9,39,8,13175298,60,6,0.50,9.80,50.00,860
79.77,1547729284,735.85,51.514652,7.472933,148.25,7.65,-0.31,4.36,1,-72,-7,27,10,55,8,13175298,60,7,7.00,52.68,45.00,860
89.76,1547729294,757.19,51.514738,7.472889,147.66,0.00,0.00,2.56,1,-60,-7,27,15,63,8,13175298,60,8,7.00,45.86,41.00,860
99.78,1547729304,757.19,51.514789,7.472942,148.11,0.00,0.00,2.56,1,-59,-6,15,12,63,8,13175298,60,9,4.00,64.39,46.00,860
109.74,1547729314,757.19,51.514759,7.473009,143.30,0.00,0.00,2.56,1,-60,-6,18,12,63,8,13175298,60,10,3.00,65.57,48.00,860
119.77,1547729324,757.19,51.514789,7.472942,149.42,0.00,0.00,2.56,1,-64,-5,29,15,52,2,13175305,66,11,2.00,41.56,48.00,1865
129.76,1547729334,766.12,51.514867,7.472864,131.30,8.93,0.00,0.08,1,-68,-5,10,12,57,2,13175305,66,12,4.00,42.16,112.00,1865
139.79,1547729344,887.00,51.516166,7.472304,146.20,14.27,0.24,319.28,1,-79,-6,6,6,50,3,13175306,68,13,2.00,78.05,44.00,1865
149.81,1547729354,1026.14,51.516509,7.470338,135.29,10.76,-1.27,295.03,1,-83,-5,22,12,39,3,13175306,68,14,6.00,65.93,62.00,1865
159.78,1547729364,1112.00,51.517018,7.469313,143.49,9.51,0.95,288.84,1,-93,-7,13,15,31,3,13175306,68,15,7.00,36.60,43.00,1865
170.99,1547729375,1235.54,51.517447,7.467625,132.47,11.67,-0.78,295.41,1,-88,-7,5,15,35,7,13175306,68,16,0.50,22.10,44.00,1865
180.82,1547729385,1340.41,51.517772,7.466205,132.65,10.98,0.16,282.23,1,-79,-6,3,11,46,3,13530894,345,17,2.00,27.07,69.00,2630
189.76,1547729394,1429.70,51.517649,7.464941,145.72,10.36,0.05,268.59,1,-83,-7,11,15,44,3,13530894,345,18,1.00,38.84,86.00,2630
199.76,1547729404,1533.12,51.517571,7.463470,134.61,10.15,-0.28,250.06,1,-82,-7,24,12,44,3,13530894,345,19,2.00,46.38,43.00,2630
209.76,1547729414,1632.53,51.517194,7.462217,145.70,11.74,1.12,249.78,1,-82,-7,16,11,45,3,13530894,345,20,2.00,24.02,43.00,2630
219.77,1547729424,1763.19,51.516853,7.460282,136.23,12.95,-0.68,253.05,1,-85,-7,5,11,41,5,13530638,105,21,6.00,27.57,53.00,2630
229.79,1547729434,1873.71,51.516629,7.458765,127.81,7.68,0.24,258.32,1,-89,-7,13,10,38,5,13530638,105,22,3.00,39.09,47.00,2630
241.00,1547729445,1957.30,51.516441,7.457517,142.31,3.39,-1.01,254.92,1,-88,-7,-10,9,39,5,13530638,105,23,6.00,8.79,54.00,2630
250.69,1547729455,1963.74,51.516434,7.457479,143.28,0.00,0.00,259.25,1,-80,-7,6,7,45,4,13406209,460,24,5.00,9.97,496.00,860
260.12,1547729464,2021.62,51.516179,7.456437,139.33,8.90,0.11,241.24,1,-70,-8,14,14,57,4,13406209,460,25,10.00,27.05,331.00,860
269.78,1547729474,2109.80,51.515875,7.455598,136.10,10.92,-0.48,209.70,1,-76,-11,19,12,54,4,13406209,460,26,2.00,30.30,47.00,860
279.78,1547729484,2229.54,51.514544,7.455290,141.40,14.89,0.63,173.87,1,-80,-8,11,11,46,4,13406209,460,27,8.00,14.92,62.00,860
