time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
9.96,1547801786,116.50,51.510393,7.470207,144.92,13.38,-1.50,57.90,1,-101,-7,10,2,23,10,12902921,323,0,6.00,9.71,39.00,19.72,1770
19.80,1547801795,251.78,51.511332,7.471563,143.67,14.61,0.72,39.98,1,-103,-8,16,11,25,8,13175310,203,1,4.00,21.02,26.00,21.22,2510
29.77,1547801805,384.81,51.512270,7.472669,136.40,7.11,-3.02,31.06,1,-101,-8,9,12,26,8,13175310,203,2,8.00,13.52,34.00,21.23,2510
39.76,1547801815,405.34,51.512416,7.472713,137.07,0.00,0.00,7.61,1,-102,-9,13,8,25,8,13175310,203,3,3.00,18.55,29.00,21.84,2510
49.76,1547801825,405.34,51.512416,7.472713,137.23,0.00,0.00,7.61,1,-101,-7,14,9,26,8,13175310,203,4,5.00,13.92,34.00,21.07,2510
59.75,1547801835,405.34,51.512416,7.472713,137.79,0.00,0.00,7.61,1,-101,-7,9,13,24,8,13175310,203,5,0.10,5.19,30.00,20.70,2510
79.79,1547801855,519.85,51.513593,7.472865,125.08,4.66,-1.87,2.92,1,-89,-6,32,10,36,8,13175310,203,7,10.00,37.74,36.00,10.36,2510
89.75,1547801865,564.81,51.514037,7.472913,121.77,6.66,0.55,1.59,1,-88,-7,8,8,38,4,13175310,203,8,5.00,21.94,30.00,19.03,2510
99.81,1547801875,604.92,51.514412,7.472899,129.52,7.48,1.99,5.45,1,-87,-7,24,10,38,4,13175310,203,9,8.00,31.87,25.00,16.39,2510
110.16,1547801885,732.97,51.515582,7.472889,131.49,13.30,-0.05,349.95,1,-85,-10,6,15,45,4,13175310,203,10,5.00,28.61,26.00,15.42,2510
119.76,1547801895,856.71,51.516581,7.471663,148.82,14.69,-0.17,313.97,1,-81,-7,19,11,48,3,13175311,202,11,4.00,29.17,44.00,7.86,2510
129.75,1547801905,1005.51,51.516944,7.469839,140.70,11.71,-2.33,289.79,1,-94,-7,10,7,31,3,13175311,202,12,1.00,16.36,31.00,17.70,2510
139.76,1547801915,1124.65,51.517306,7.468178,129.71,15.70,0.57,292.24,1,-87,-8,-4,6,44,3,13530893,347,13,3.00,25.50,28.00,19.56,2510
160.48,1547801936,1409.99,51.517814,7.464172,132.02,12.80,0.01,259.62,1,-99,-16,-11,2,50,11,13175306,68,15,6.00,12.95,34.00,8.75,2510
169.81,1547801945,1530.83,51.517477,7.462488,130.18,13.55,0.71,248.37,1,-87,-9,20,11,39,8,13406216,217,16,9.00,6.65,42.00,16.86,1770
180.73,1547801956,1686.03,51.517025,7.460381,127.96,14.85,0.20,252.12,1,-79,-8,7,10,43,6,13406216,217,17,4.00,6.92,36.00,10.89,1770
202.63,1547801978,1939.14,51.516426,7.456985,144.56,0.00,-1.32,252.55,1,-69,-7,18,6,57,4,13406209,460,19,3.00,9.58,37.00,6.30,2510
209.77,1547801985,1939.14,51.516426,7.456985,144.20,0.00,0.00,252.55,1,-69,-6,22,15,58,4,13406209,460,20,3.00,12.52,36.00,0.81,890
219.80,1547801995,1983.09,51.516194,7.456082,129.94,11.26,0.58,240.51,1,-71,-7,17,11,55,4,13406209,460,21,8.00,13.77,45.00,-4.88,890
229.77,1547802005,2099.03,51.515279,7.455113,135.62,11.94,-1.09,178.32,1,-76,-7,13,15,51,4,13406209,460,22,7.00,11.08,41.00,-4.05,890
239.81,1547802015,2234.92,51.514026,7.455416,141.26,14.00,0.91,171.96,1,-85,-8,14,15,42,4,13406209,460,23,7.00,10.07,37.00,14.77,890
249.78,1547802025,2373.43,51.512967,7.456442,145.15,13.99,0.47,130.62,1,-100,-11,3,7,33,4,13406209,460,24,1.00,3.12,52.00,18.11,890
259.80,1547802035,2519.98,51.512147,7.458337,143.65,14.45,1.70,126.10,1,-99,-13,-3,6,33,7,13830146,487,25,7.00,13.52,33.00,18.64,890
269.78,1547802045,2667.58,51.511350,7.460072,146.46,15.12,0.83,129.59,1,-94,-9,0,8,35,6,13830146,487,26,6.00,7.28,67.00,17.31,890
279.74,1547802055,2810.35,51.510440,7.461595,145.49,9.53,-2.60,131.95,1,-93,-11,3,9,39,5,13830145,486,27,0.50,8.28,55.00,16.36,890
290.00,1547802065,2838.93,51.510287,7.461872,146.65,0.00,0.00,128.88,1,-91,-14,14,8,43,5,13830145,486,28,0.50,7.75,51.00,14.34,890
299.78,1547802075,2891.64,51.509984,7.462709,149.92,9.49,-0.58,112.82,1,-75,-6,13,12,50,5,13830145,486,29,6.00,9.47,49.00,7.12,890
309.90,1547802085,2972.54,51.509833,7.463986,149.36,6.71,0.75,98.84,1,-99,-12,1,6,33,5,13830145,486,30,0.10,3.46,36.00,18.38,890
