time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.59,1547615852,112.55,51.449017,7.488454,255.57,14.42,0.69,182.54,1,-99,-10,12,11,30,6,13415170,315,0,7.00,2.12,107.00,17.81,890
24.56,1547615866,318.57,51.447158,7.487910,257.90,14.59,-0.14,179.12,1,-114,-17,-13,1,20,22,13415426,265,1,1.00,0.92,3869.00,18.80,890
31.33,1547615873,419.81,51.446299,7.488314,259.16,14.20,-0.40,157.03,1,-107,-13,-1,6,25,13,13415170,315,2,6.00,2.42,1031.00,19.00,890
41.81,1547615883,566.96,51.445352,7.489924,268.24,15.53,0.02,128.93,1,-104,-10,5,7,24,13,13415170,315,3,0.50,0.46,740.00,20.64,890
52.03,1547615894,713.51,51.444622,7.491610,275.50,3.40,-2.41,127.35,1,-111,-17,-5,7,28,24,13417219,440,4,10.00,1.93,421.00,20.59,890
62.75,1547615904,717.93,51.444619,7.491615,275.48,0.00,0.00,127.35,1,-109,-14,-2,9,24,24,13417219,440,5,4.00,1.05,1031.00,21.06,890
76.11,1547615918,717.93,51.444619,7.491615,275.39,0.00,0.00,127.35,1,-107,-9,4,8,23,24,13417219,440,6,7.00,1.20,2044.00,21.50,890
85.99,1547615928,717.93,51.444629,7.491599,275.41,0.00,0.00,127.35,1,-110,-10,3,8,20,24,13417219,440,7,0.50,0.41,2638.00,20.75,890
95.04,1547615937,717.93,51.444643,7.491578,274.97,0.00,0.00,127.35,1,-112,-11,-1,8,19,24,13417219,440,8,4.00,0.89,1765.00,21.55,890
103.63,1547615945,746.72,51.444174,7.491403,269.93,10.90,1.32,215.25,1,-110,-14,-4,5,23,24,13417219,440,9,10.00,1.62,1217.00,21.36,890
117.53,1547615959,949.03,51.442665,7.489685,270.25,15.66,0.01,217.35,1,-111,-13,-2,5,22,22,13417219,440,10,0.50,0.18,2623.00,19.98,890
128.50,1547615970,1118.25,51.441483,7.488087,276.23,14.85,0.57,227.34,1,-102,-20,-9,7,38,22,13417219,440,11,0.10,0.07,3073.00,19.94,890
137.55,1547615979,1253.16,51.440790,7.486562,279.58,14.91,-0.16,232.13,1,-116,-9,4,10,11,84,13067273,288,12,0.10,0.20,2250.00,20.45,1770
141.65,1547615984,1313.23,51.440477,7.485865,281.09,14.74,-0.22,232.75,1,-118,-9,4,6,8,21,13417219,288,13,9.00,3.69,1300.00,21.08,1770
151.91,1547615994,1459.03,51.439687,7.484139,284.67,13.75,-0.41,232.90,1,-100,-13,8,6,31,21,13417219,440,14,7.00,3.76,1072.00,20.05,890
161.58,1547616003,1606.94,51.438903,7.482155,286.11,15.67,0.01,240.53,1,-98,-12,8,8,33,21,13417219,440,15,6.00,4.90,1062.00,18.70,890
171.04,1547616012,1768.76,51.438230,7.480160,286.10,16.92,0.18,240.05,1,-96,-9,6,12,32,21,13417219,440,16,0.10,0.92,342.00,20.67,890
180.53,1547616022,1916.14,51.437607,7.478274,285.72,15.78,-0.29,241.92,1,-94,-8,10,8,32,21,13417219,440,17,2.00,6.56,63.00,17.69,890
190.50,1547616032,2059.06,51.437157,7.476417,287.66,9.51,-1.56,283.79,1,-92,-8,14,10,35,19,13523715,6,18,0.10,3.59,60.00,15.80,890
200.70,1547616042,2158.21,51.437895,7.476919,290.36,14.51,1.61,53.81,1,-97,-7,6,9,30,19,13523715,6,19,2.00,7.46,69.00,20.12,890
211.12,1547616053,2370.57,51.438994,7.479503,288.81,23.81,0.22,57.25,1,-103,-9,-3,9,24,19,13523715,6,20,10.00,4.11,93.00,20.55,890
223.22,1547616064,2665.26,51.440684,7.482780,286.15,24.58,-0.20,41.69,1,-113,-16,-5,5,22,22,13417219,440,21,7.00,1.06,1284.00,21.50,890
236.87,1547616079,2985.61,51.443118,7.485124,278.68,25.07,-0.08,23.63,1,-106,-18,-6,4,24,18,13415170,315,22,7.00,1.01,679.00,21.66,890
246.72,1547616088,3189.13,51.444684,7.486367,271.75,13.89,-0.84,47.41,1,-114,-8,1,9,12,80,13067273,288,23,7.00,1.09,1850.00,20.22,890
270.95,1547616112,3584.44,51.443671,7.483762,266.81,24.61,1.02,268.87,1,-106,-17,-6,4,23,21,13415426,265,24,7.00,1.68,2982.00,21.56,890
271.23,1547616113,3609.29,51.443673,7.483411,266.72,25.24,0.62,268.52,1,-112,-15,-7,4,21,21,13415426,265,25,0.10,0.08,2542.00,18.94,890
274.91,1547616116,3687.19,51.443663,7.482298,266.33,27.64,0.86,266.43,1,-110,-13,-5,4,19,21,13415426,265,26,1.00,0.64,2716.00,17.84,890
283.24,1547616125,3959.12,51.443447,7.478395,264.51,32.70,0.07,262.44,1,-106,-14,-5,4,26,21,13415426,265,27,0.50,0.41,1060.00,20.69,890
295.28,1547616137,4341.55,51.442878,7.472954,257.08,32.26,0.39,258.87,1,-98,-14,-3,14,33,21,13415426,265,28,5.00,1.31,919.00,20.44,890
304.04,1547616146,4637.62,51.442298,7.468726,248.84,34.94,0.33,258.19,1,-105,-12,5,13,27,21,13415426,265,29,10.00,1.54,813.00,20.52,890
