time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
19.12,1544593330,237.16,51.447921,7.488022,260.12,13.93,-2.02,192.17,1,-124,-12,0,0,11,13,12918809,-1,1,5.00,16.39,41.00,1845
29.16,1544593340,365.94,51.446735,7.488050,261.09,13.21,-0.06,167.48,1,-100,-7,13,15,34,9,12918809,429,2,1.00,3.04,37.00,1845
39.13,1544593350,505.99,51.445681,7.489224,269.02,14.84,0.17,135.25,1,-97,-7,17,12,36,9,12918809,429,3,0.50,10.53,43.00,1845
49.15,1544593360,654.27,51.444913,7.490987,278.70,13.11,-0.58,127.12,1,-98,-6,11,15,34,9,12918809,429,4,9.00,8.43,37.00,1845
59.09,1544593370,712.93,51.444649,7.491586,279.43,0.00,0.00,127.88,1,-105,-12,9,8,33,9,12918809,429,5,7.00,15.75,41.00,1845
69.11,1544593380,712.93,51.444649,7.491586,279.54,0.00,0.00,127.88,1,-105,-7,11,4,29,9,12918809,429,6,2.00,6.70,39.00,1845
79.10,1544593390,712.93,51.444649,7.491586,279.62,0.00,0.00,127.88,1,-104,-7,13,13,29,9,12918809,429,7,5.00,16.86,35.00,1845
89.11,1544593400,739.89,51.444222,7.491442,280.00,11.03,1.18,215.90,1,-87,-6,20,15,45,9,12918809,429,8,2.00,14.63,36.00,1845
99.13,1544593410,876.42,51.443201,7.490254,277.11,15.51,0.11,216.62,1,-88,-6,23,15,45,9,12918809,429,9,7.00,12.05,35.00,1845
109.15,1544593420,1025.59,51.442100,7.488940,279.59,15.20,-0.32,218.39,1,-80,-7,13,15,52,9,12918809,429,10,1.00,11.32,36.00,1845
119.11,1544593429,1178.86,51.441146,7.487238,276.04,15.68,-0.16,232.04,1,-79,-7,29,15,54,4,12918810,431,11,4.00,15.41,36.00,1845
129.19,1544593440,1331.43,51.440342,7.485450,278.48,16.00,0.47,232.98,1,-83,-8,10,12,51,4,12918810,431,12,0.10,5.41,65.00,1845
139.15,1544593449,1484.05,51.439521,7.483678,281.86,14.65,-0.24,235.78,1,-77,-6,36,15,54,2,12918811,430,13,9.00,14.31,35.00,1845
149.14,1544593460,1641.10,51.438772,7.481582,287.42,15.50,-0.20,241.07,1,-95,-6,16,15,38,2,12918811,430,14,3.00,2.70,36.00,1845
159.13,1544593470,1798.68,51.438086,7.479600,286.35,15.67,0.52,241.07,1,-108,-12,2,8,29,2,12918811,430,15,6.00,3.26,33.00,1845
170.82,1544593481,1968.71,51.437342,7.477381,288.38,14.51,-0.36,241.69,1,-114,-14,-4,6,26,2,12918811,430,16,3.00,4.60,1013.00,1845
179.12,1544593490,2069.92,51.437407,7.476169,287.90,8.38,0.20,2.48,1,-104,-9,6,8,32,2,12918811,430,17,2.00,10.34,42.00,1845
189.10,1544593500,2198.11,51.438192,7.477636,292.65,18.87,1.12,55.44,1,-84,-5,36,15,47,2,12918811,430,18,2.00,18.29,36.00,1845
199.14,1544593509,2417.34,51.439311,7.480337,294.59,25.36,0.76,54.69,1,-94,-6,25,12,37,2,12918811,430,19,5.00,7.94,45.00,1845
209.15,1544593520,2663.52,51.440794,7.482970,292.12,24.52,-0.05,40.78,1,-81,-6,18,15,51,2,12918811,430,20,7.00,14.43,37.00,1845
