time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.30,1547615851,106.21,51.449148,7.488421,247.45,13.96,0.61,180.00,1,-101,-7,10,9,30,13,12918809,429,0,2.00,3.31,42.00,1845
20.27,1547615860,253.22,51.447866,7.487972,254.02,14.62,-0.05,192.77,1,-99,-6,24,10,31,13,12918809,429,1,9.00,11.32,36.00,1845
30.31,1547615870,397.20,51.446546,7.488136,254.84,14.69,0.15,163.45,1,-96,-6,20,15,35,13,12918809,429,2,0.50,7.27,35.00,1845
40.24,1547615881,543.06,51.445507,7.489528,265.29,15.33,0.15,131.63,1,-99,-7,25,12,31,13,12918809,429,3,1.00,2.78,38.00,1845
50.29,1547615891,692.94,51.444746,7.491301,272.32,13.12,-0.71,126.90,1,-99,-7,24,15,33,13,12918809,429,4,0.50,4.65,68.00,1845
60.25,1547615900,725.76,51.444610,7.491618,273.82,0.00,0.00,128.22,1,-101,-8,14,12,32,13,12918809,429,5,0.10,5.06,43.00,1845
70.24,1547615910,725.76,51.444610,7.491618,273.85,0.00,0.00,128.22,1,-100,-6,25,12,31,13,12918809,429,6,1.00,8.20,37.00,1845
80.26,1547615920,725.76,51.444610,7.491618,274.01,0.00,0.00,128.22,1,-101,-7,23,10,28,13,12918809,429,7,0.10,4.94,37.00,1845
90.31,1547615931,726.13,51.444635,7.491625,274.14,0.08,-0.05,119.26,1,-100,-5,24,10,30,13,12918809,429,8,2.00,4.16,52.00,1845
100.26,1547615940,732.52,51.444478,7.491726,273.34,5.13,1.22,190.75,1,-96,-6,16,12,33,13,12918809,429,9,9.00,17.23,39.00,1845
110.27,1547615951,839.61,51.443592,7.490759,273.96,15.60,0.63,216.53,1,-77,-5,25,14,57,13,12918809,429,10,9.00,24.57,39.00,1845
120.25,1547615960,996.19,51.442445,7.489397,276.59,15.55,-0.18,215.94,1,-81,-7,25,12,51,13,12918809,429,11,4.00,20.94,41.00,1845
130.26,1547615971,1150.24,51.441456,7.487928,276.68,15.20,0.16,228.50,1,-81,-9,3,14,54,2,12918810,429,12,1.00,4.15,40.00,1845
140.27,1547615980,1299.87,51.440690,7.486213,275.32,15.05,0.09,232.64,1,-76,-6,26,15,55,2,12918810,431,13,4.00,5.87,44.00,1845
150.27,1547615990,1448.99,51.439880,7.484485,277.74,15.04,0.09,232.02,1,-75,-6,22,15,56,2,12918811,430,14,2.00,7.92,41.00,1845
160.26,1547616000,1600.35,51.439132,7.482638,281.14,15.48,-0.20,240.60,1,-87,-5,31,15,41,2,12918811,430,15,6.00,9.02,39.00,1845
170.27,1547616010,1758.11,51.438413,7.480579,284.80,16.57,0.35,240.67,1,-104,-7,22,8,26,2,12918811,430,16,7.00,3.10,96.00,1845
182.69,1547616022,1952.09,51.437576,7.478113,288.44,15.60,-0.14,241.93,1,-111,-12,-2,7,27,2,12918811,430,17,4.00,3.01,1444.00,1845
191.98,1547616032,2075.45,51.437179,7.476445,287.38,9.70,-1.54,281.20,1,-112,-13,1,5,26,2,12918811,430,18,6.00,14.86,1006.00,1845
200.27,1547616040,2161.76,51.437801,7.476724,288.45,13.18,1.07,52.30,1,-83,-6,27,12,44,2,12918811,430,19,3.00,6.77,37.00,1845
210.25,1547616050,2341.43,51.438759,7.478941,287.37,22.77,0.67,56.97,1,-89,-5,34,15,40,2,12918811,430,20,4.00,9.09,41.00,1845
220.24,1547616061,2583.75,51.440016,7.481777,284.84,24.38,0.09,51.45,1,-91,-5,26,12,40,2,12918811,430,21,2.00,20.00,40.00,1845
230.26,1547616070,2829.68,51.441737,7.484021,281.23,24.36,-0.14,32.15,1,-78,-5,36,15,52,2,12918811,430,22,7.00,22.08,39.00,1845
240.24,1547616080,3077.19,51.443691,7.485524,278.07,22.38,-1.73,22.52,1,-71,-6,30,15,61,2,12918809,429,23,0.50,9.88,39.00,1845
250.29,1547616090,3246.98,51.444730,7.486928,268.00,13.55,0.17,99.63,1,-81,-5,31,15,49,2,12918809,429,24,10.00,15.22,98.00,1845
260.28,1547616100,3389.23,51.443775,7.486921,263.87,14.82,0.07,252.36,1,-73,-4,30,15,53,2,12918809,429,25,0.50,14.55,39.00,1845
270.29,1547616111,3573.95,51.443695,7.484150,261.53,23.96,0.75,268.39,1,-83,-6,26,14,47,2,12918809,429,26,2.00,3.34,37.00,1845
