time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.02,1544593322,114.64,51.448997,7.488428,258.56,13.51,0.39,183.21,1,-103,-9,4,7,36,6,28371201,66,0,8.00,7.02,31.00,1815
19.99,1544593332,240.40,51.447906,7.488041,260.41,13.97,-0.22,192.61,1,-106,-10,-2,6,33,9,27771909,271,1,9.00,9.70,35.00,1815
29.99,1544593342,372.67,51.446738,7.488050,263.18,13.14,0.03,167.76,1,-107,-12,1,5,34,9,27771909,271,2,4.00,7.88,39.00,1815
40.01,1544593352,527.11,51.445576,7.489442,269.28,15.06,0.22,132.98,1,-105,-10,7,9,33,9,27771909,271,3,10.00,4.79,32.00,1815
51.50,1544593364,686.79,51.444763,7.491285,278.01,9.95,-2.48,127.03,1,-106,-9,-1,6,31,7,27771907,272,4,5.00,2.66,730.00,1815
61.57,1544593374,719.82,51.444633,7.491625,278.60,0.00,0.00,127.23,1,-108,-10,-2,7,33,7,27771907,272,5,0.50,0.66,365.00,1815
71.76,1544593384,719.82,51.444633,7.491625,278.61,0.00,0.00,127.23,1,-108,-9,-2,5,34,7,27771907,272,6,3.00,3.19,746.00,1815
80.00,1544593392,719.82,51.444633,7.491625,278.63,0.00,0.00,127.23,1,-107,-9,-1,5,33,7,27771907,272,7,5.00,11.97,54.00,1815
90.03,1544593403,746.96,51.444151,7.491390,283.29,11.04,0.27,217.45,1,-89,-6,20,15,48,7,27771907,272,8,9.00,25.78,87.00,1815
100.00,1544593412,886.05,51.443088,7.490158,282.90,15.51,0.03,216.71,1,-91,-6,20,11,46,7,27771907,272,9,1.00,7.37,95.00,1815
110.00,1544593422,1038.61,51.441953,7.488818,283.28,15.24,-0.44,218.97,1,-63,-5,31,12,63,7,27771907,272,10,2.00,14.39,48.00,1815
120.02,1544593432,1191.68,51.441070,7.487061,285.15,15.50,-0.11,232.88,1,-83,-6,22,12,54,7,27771907,272,11,5.00,9.37,34.00,1815
130.04,1544593442,1344.83,51.440245,7.485291,285.86,15.76,-0.05,232.90,1,-77,-6,27,12,60,1,27771908,270,12,2.00,21.51,40.00,1815
139.99,1544593452,1483.35,51.439489,7.483684,291.08,15.92,0.29,234.25,1,-72,-5,32,1,63,1,27771908,270,13,9.00,29.15,34.00,1815
150.01,1544593462,1660.29,51.438612,7.481208,294.94,15.21,-0.68,240.13,1,-93,-5,22,11,40,1,27771908,270,14,0.50,10.39,34.00,1815
160.00,1544593472,1816.82,51.437984,7.479387,294.42,15.66,-0.21,240.46,1,-103,-7,8,12,32,1,27771908,270,15,7.00,18.48,38.00,1815
170.03,1544593482,1972.01,51.437312,7.477393,296.43,14.28,-0.01,241.93,1,-109,-9,5,8,31,1,27771908,270,16,6.00,14.22,64.00,1815
180.03,1544593492,2079.94,51.437458,7.476180,294.50,8.61,0.85,26.80,1,-93,-5,22,12,43,1,27771908,270,17,1.00,7.00,34.00,1815
189.98,1544593502,2198.27,51.438230,7.477608,296.25,18.61,0.63,54.24,1,-77,-4,30,15,57,1,27771908,270,18,0.10,5.44,38.00,1815
200.00,1544593512,2443.07,51.439501,7.480596,293.79,25.08,-0.22,54.17,1,-87,-7,35,15,50,1,27771908,270,19,5.00,19.74,63.00,1815
210.01,1544593522,2690.28,51.440968,7.483149,285.12,24.41,-0.04,39.43,1,-83,-6,25,15,52,1,27771908,270,20,8.00,32.02,33.00,1815
219.98,1544593532,2909.23,51.442647,7.484806,275.01,24.15,-0.17,25.07,1,-83,-7,23,15,54,1,27771909,271,21,5.00,30.40,35.00,1815
229.99,1544593542,3119.82,51.444351,7.485955,271.58,15.02,-1.05,24.53,1,-69,-4,32,12,63,1,27771909,271,22,10.00,34.74,33.00,1815
240.01,1544593552,3268.10,51.444319,7.487535,268.68,13.05,0.06,170.05,1,-71,-6,28,12,63,1,27771909,271,23,0.50,11.49,38.00,1815
250.07,1544593562,3411.85,51.443742,7.485914,268.52,17.49,0.91,267.63,1,-80,-5,30,12,55,1,27771909,271,24,8.00,19.78,39.00,1815
259.99,1544593572,3592.56,51.443689,7.483262,267.44,21.37,-0.23,267.87,1,-75,-5,29,15,61,1,27771909,271,25,7.00,21.95,37.00,1815
270.00,1544593582,3832.81,51.443553,7.479800,262.88,22.87,0.19,263.12,1,-88,-5,22,14,47,1,27771909,271,26,5.00,18.38,34.00,1815
280.01,1544593592,4074.85,51.443268,7.476320,257.22,25.51,0.48,261.50,1,-85,-6,18,15,52,1,27771909,271,27,1.00,7.87,37.00,1815
290.02,1544593602,4355.16,51.442698,7.471859,251.16,31.38,0.35,258.52,1,-96,-6,7,15,34,10,30422273,155,28,5.00,6.69,40.00,1815
299.97,1544593612,4637.92,51.442242,7.468311,244.43,31.27,-0.01,258.75,1,-105,-8,4,11,30,10,30422273,155,29,0.10,2.48,33.00,1815
310.02,1544593622,4991.60,51.441728,7.463274,237.03,32.45,0.10,263.47,1,-102,-9,2,7,31,28,33527559,202,30,7.00,4.98,33.00,955
320.68,1544593632,5320.83,51.441553,7.458556,231.12,32.68,0.16,268.76,1,-95,-9,9,11,38,28,33527559,202,31,1.00,5.64,622.00,955
330.02,1544593642,5636.62,51.441622,7.453606,232.96,30.24,0.48,274.46,1,-80,-5,22,11,50,28,33527559,202,32,4.00,3.73,36.00,955
340.03,1544593652,5943.06,51.441914,7.449647,228.09,30.14,0.25,278.35,1,-71,-6,24,15,60,28,33527559,202,33,2.00,2.81,35.00,955
350.41,1544593663,6266.89,51.442470,7.445053,225.58,34.93,0.36,283.35,1,-65,-6,25,15,63,28,33527559,202,34,7.00,21.55,174.00,955
359.98,1544593672,6591.01,51.443246,7.440546,224.39,36.00,-0.28,287.53,1,-64,-4,22,15,63,28,33527559,202,35,0.10,5.56,35.00,955
370.06,1544593682,6979.76,51.444478,7.435328,214.46,35.79,-0.03,293.64,1,-68,-5,15,15,59,0,33527561,449,36,2.00,2.99,36.00,955
380.01,1544593692,7337.56,51.446076,7.430886,201.09,34.84,-0.41,306.48,1,-74,-7,23,14,57,0,33527561,449,37,5.00,11.59,41.00,955
390.01,1544593702,7677.68,51.448175,7.427390,188.77,33.82,0.03,320.62,1,-84,-6,11,11,45,0,33527561,449,38,0.50,2.98,32.00,955
400.95,1544593713,8019.82,51.450824,7.424803,175.32,34.21,-0.36,335.09,1,-96,-10,6,7,37,0,33527561,449,39,0.50,0.85,456.00,955
411.06,1544593723,8402.22,51.454062,7.423056,162.20,35.56,0.18,344.15,1,-94,-13,1,4,43,44,28365063,274,40,0.50,0.72,489.00,955
420.11,1544593732,8720.54,51.456788,7.421668,155.28,35.29,0.17,338.60,1,-84,-8,0,8,46,26,28368651,195,41,10.00,7.47,36.00,955
430.46,1544593743,9079.54,51.459671,7.419346,152.57,36.50,0.13,328.14,1,-78,-9,5,7,54,10,27770883,35,42,6.00,14.54,398.00,1815
440.00,1544593752,9449.25,51.462560,7.415729,154.06,37.76,0.28,316.49,1,-77,-6,18,12,55,8,27770883,35,43,2.00,11.04,35.00,1815
449.99,1544593762,9792.35,51.464426,7.412501,154.05,38.65,0.10,309.19,1,-76,-7,13,12,51,8,27770883,35,44,0.10,3.86,37.00,1815
460.01,1544593772,10213.69,51.466959,7.407340,157.66,36.43,-0.49,309.07,1,-92,-8,21,7,45,4,27770885,33,45,6.00,24.43,38.00,1815
470.01,1544593782,10583.73,51.468938,7.403702,159.73,38.14,0.26,312.57,1,-87,-10,7,7,52,20,27771140,375,46,9.00,31.13,47.00,1815
480.01,1544593792,10958.33,51.471533,7.399555,162.61,32.77,-1.61,318.22,1,-84,-7,16,10,53,20,27771140,375,47,4.00,9.20,36.00,1815
490.09,1544593802,11269.11,51.473640,7.396754,166.09,28.22,-0.83,321.46,1,-88,-8,14,11,51,20,27771140,375,48,10.00,17.97,41.00,1815
500.02,1544593812,11534.98,51.475366,7.394828,171.03,23.53,-0.62,329.92,1,-79,-7,27,14,57,20,27771140,375,49,7.00,26.67,33.00,1815
510.07,1544593822,11760.09,51.477310,7.393235,175.36,19.47,-1.12,340.07,1,-84,-8,21,7,53,20,27771140,375,50,0.10,3.33,54.00,1815
519.99,1544593832,11921.39,51.478511,7.393207,178.20,15.83,-0.91,25.40,1,-85,-6,22,10,52,4,27771139,377,51,5.00,16.66,34.00,1815
530.16,1544593842,12066.53,51.479684,7.393662,186.10,10.83,-0.55,338.94,1,-92,-9,23,10,46,4,27771139,377,52,5.00,12.20,47.00,1815
539.99,1544593852,12155.70,51.480386,7.393771,187.68,11.91,1.18,55.75,1,-84,-5,28,15,52,5,27771139,377,53,2.00,6.19,37.00,1815
550.04,1544593862,12329.03,51.481209,7.395939,190.96,17.63,0.29,60.70,1,-86,-6,13,10,51,6,27771139,377,54,6.00,13.33,43.00,1815
559.98,1544593872,12475.19,51.481895,7.397702,191.88,14.54,-0.25,54.90,1,-78,-6,25,14,58,6,27771139,377,55,0.50,9.28,35.00,1815
570.00,1544593882,12623.88,51.482869,7.399154,190.96,12.90,1.09,35.82,1,-86,-7,13,11,50,6,27771139,377,56,4.00,14.42,42.00,1815
580.01,1544593892,12771.26,51.483997,7.400349,192.29,15.96,0.00,36.62,1,-95,-7,11,12,41,9,28365058,223,57,4.00,14.21,35.00,1815
590.00,1544593902,12922.89,51.485007,7.401777,189.60,14.40,-0.11,42.01,1,-101,-9,6,7,38,9,28365058,223,58,0.50,9.03,34.00,1815
599.99,1544593912,13027.40,51.485656,7.402786,186.19,7.52,0.07,7.65,1,-88,-5,5,6,49,16,29391105,167,59,0.10,4.62,82.00,1815
610.00,1544593923,13138.88,51.486648,7.401912,184.29,12.82,0.62,336.80,1,-97,-9,2,6,40,14,33519104,128,60,2.00,17.32,37.00,1815
620.00,1544593932,13276.83,51.487912,7.401682,183.95,14.74,0.10,358.70,1,-88,-6,18,9,47,3,26385409,93,61,8.00,35.13,37.00,1815
