time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
9.79,1545283556,116.48,51.448431,7.488258,257.85,13.89,0.06,191.24,1,-107,-9,16,9,22,7,13415170,315,0,1.00,1.36,53.00,860
19.83,1545283565,251.64,51.447262,7.487864,260.53,13.63,0.39,183.71,1,-108,-17,-6,4,25,31,13246977,156,1,4.00,4.94,70.00,860
29.80,1545283575,393.24,51.446048,7.488575,268.71,14.77,0.30,149.50,1,-103,-8,7,11,24,12,13415170,315,2,6.00,6.47,86.00,860
39.77,1545283585,545.49,51.445144,7.490345,274.68,14.72,-0.60,127.91,1,-107,-15,3,6,26,12,13415170,315,3,0.50,1.98,54.00,860
49.91,1545283596,647.85,51.444662,7.491486,277.11,4.61,-0.04,127.36,1,-113,-10,-1,7,18,24,13417219,440,4,9.00,1.76,103.00,860
62.25,1545283607,756.06,51.443807,7.491032,277.09,14.22,0.94,215.40,1,-116,-12,5,7,15,81,13067273,288,5,8.00,2.41,2659.00,1865
71.26,1545283617,905.51,51.442721,7.489738,276.06,17.18,-0.42,215.43,1,-104,-16,-6,5,29,22,13417219,440,6,7.00,3.33,949.00,860
82.44,1545283628,1077.93,51.441531,7.488068,277.15,15.20,-0.05,228.20,1,-95,-15,0,9,38,22,13417219,440,7,4.00,3.96,1186.00,860
91.00,1545283636,1222.80,51.440757,7.486382,282.54,16.33,-0.27,233.12,1,-96,-14,8,10,37,22,13417219,440,8,5.00,8.90,664.00,860
99.75,1545283645,1354.42,51.440031,7.484825,283.61,16.19,-0.18,232.99,1,-91,-9,10,11,38,22,13417219,440,9,9.00,8.58,114.00,860
109.77,1545283655,1515.77,51.439184,7.482870,286.48,15.78,-0.44,238.20,1,-99,-14,3,8,34,22,13417219,440,10,2.00,19.80,61.00,860
119.80,1545283665,1681.78,51.438475,7.480724,291.55,17.13,0.20,241.04,1,-92,-6,4,9,34,22,13417219,440,11,1.00,10.31,97.00,860
129.75,1545283675,1846.55,51.437766,7.478621,290.02,15.54,0.52,241.84,1,-90,-8,1,8,39,22,13417219,440,12,5.00,13.32,97.00,860
