time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.35,1545110773,94.40,51.449218,7.488436,253.88,12.74,0.16,178.66,1,-95,-5,10,14,28,7,13415170,315,0,3.00,7.45,49.00,18.81,890
20.36,1545110784,230.78,51.447969,7.488051,255.43,13.55,-0.01,193.83,1,-111,-11,-1,8,19,7,13415170,315,1,5.00,2.72,61.00,21.05,890
32.54,1545110796,394.28,51.446539,7.488119,261.17,14.43,0.27,163.61,1,-113,-17,-5,4,22,12,13415170,265,2,1.00,2.97,703.00,19.05,890
40.36,1545110803,512.64,51.445647,7.489206,265.39,15.08,0.38,136.46,1,-101,-6,11,7,24,12,13415170,315,3,3.00,4.85,66.00,20.02,890
50.41,1545110813,661.22,51.444871,7.490970,271.47,14.03,-0.55,126.20,1,-106,-8,-1,8,22,12,13415170,315,4,9.00,3.80,66.00,20.94,890
61.81,1545110825,721.23,51.444625,7.491587,272.58,0.00,0.00,129.35,1,-111,-15,-1,6,22,24,13417219,440,5,4.00,2.37,833.00,20.98,890
72.07,1545110835,721.23,51.444625,7.491587,272.64,0.00,0.00,129.35,1,-109,-14,0,6,25,24,13417219,440,6,6.00,3.10,978.00,20.59,890
81.96,1545110845,721.23,51.444625,7.491587,272.57,0.00,0.00,131.80,1,-109,-14,0,6,25,24,13417219,440,7,1.00,1.14,1096.00,20.59,890
90.44,1545110853,767.62,51.444104,7.491344,272.78,12.15,0.88,215.44,1,-110,-16,-2,5,24,24,13417219,440,8,0.10,3.42,67.00,19.00,890
100.94,1545110864,912.85,51.443028,7.490089,274.54,15.16,-0.02,217.00,1,-120,-16,-4,3,17,22,13417219,142,9,8.00,2.97,60.00,21.56,890
121.21,1545110884,1210.68,51.441065,7.487078,278.66,15.19,0.09,232.90,1,-118,-10,3,6,11,85,13067273,288,11,0.50,0.61,1616.00,20.86,1770
130.88,1545110894,1349.72,51.440297,7.485425,281.40,15.72,-0.15,232.95,1,-119,-10,4,5,9,85,13067273,288,12,0.50,2.20,264.00,20.86,1770
140.38,1545110904,1503.96,51.439442,7.483604,287.85,15.61,0.14,234.87,1,-99,-8,5,7,28,20,13417219,440,13,9.00,10.96,57.00,17.09,890
150.38,1545110913,1658.66,51.438708,7.481513,291.67,16.55,0.73,242.47,1,-100,-7,10,10,26,20,13417219,440,14,7.00,9.06,65.00,19.31,890
160.39,1545110924,1833.41,51.437937,7.479281,291.67,17.09,-0.73,241.79,1,-97,-8,5,12,30,20,13417219,440,15,8.00,11.29,58.00,16.62,890
170.37,1545110933,1989.10,51.437282,7.477272,287.25,14.51,-1.05,243.32,1,-89,-6,16,12,36,19,13523715,6,16,3.00,12.36,71.00,19.66,890
180.42,1545110944,2097.77,51.437534,7.476225,288.35,9.59,0.51,41.68,1,-95,-7,13,11,31,19,13523715,6,17,4.00,8.70,106.00,19.59,890
190.69,1545110954,2239.24,51.438370,7.477959,290.26,19.78,1.01,55.02,1,-95,-7,-1,8,31,19,13523715,6,18,0.50,3.00,67.00,20.53,890
200.34,1545110964,2469.23,51.439577,7.480773,285.68,24.30,-0.73,52.60,1,-104,-8,8,7,24,22,13417219,440,19,0.50,4.29,56.00,20.42,890
210.34,1545110973,2707.37,51.441002,7.483236,275.97,23.65,-0.10,39.07,1,-105,-10,3,7,24,22,13415426,265,20,4.00,0.68,49.00,21.50,890
225.65,1545110989,3059.58,51.443748,7.485537,265.85,20.25,-1.17,21.53,1,-112,-22,-16,2,28,22,13415426,265,21,1.00,0.81,146.00,18.48,890
