time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
9.74,1545110775,93.46,51.449198,7.488450,251.34,13.14,0.01,177.46,1,-101,-9,11,9,39,7,28371201,66,0,5.00,5.43,45.00,1815
19.66,1545110785,229.15,51.447985,7.488016,251.08,13.53,-0.25,193.56,1,-106,-11,-4,6,34,9,27771909,271,1,10.00,18.13,37.00,1815
29.65,1545110795,362.65,51.446788,7.488009,253.95,14.14,0.13,167.50,1,-107,-10,4,10,35,9,27771909,271,2,0.50,3.82,42.00,1815
39.64,1545110805,509.19,51.445664,7.489176,261.39,14.75,0.15,136.52,1,-106,-11,1,8,36,9,27771909,271,3,8.00,8.93,37.00,1815
49.76,1545110815,657.76,51.444867,7.490947,268.53,14.03,-0.62,126.36,1,-108,-11,2,9,32,6,27771907,272,4,2.00,3.49,44.00,1815
59.66,1545110825,717.75,51.444598,7.491583,271.61,0.00,0.00,126.24,1,-111,-11,-5,5,37,6,27771907,272,5,8.00,13.35,78.00,1815
69.72,1545110836,717.75,51.444598,7.491583,271.42,0.00,0.00,126.24,1,-110,-10,1,6,32,6,27771907,272,6,8.00,8.11,37.00,1815
79.66,1545110846,717.75,51.444598,7.491583,271.25,0.00,0.00,126.24,1,-110,-12,-3,7,34,6,27771907,272,7,8.00,21.81,57.00,1815
89.71,1545110855,762.76,51.444117,7.491316,271.76,12.05,1.28,216.09,1,-91,-6,22,11,48,6,27771907,272,8,9.00,30.48,34.00,1815
99.69,1545110865,909.89,51.443030,7.490066,271.07,15.13,-0.03,216.77,1,-90,-6,28,11,47,6,27771907,272,9,3.00,11.40,79.00,1815
109.66,1545110875,1053.53,51.442004,7.488823,275.86,13.78,0.06,219.36,1,-65,-5,34,15,63,6,27771907,272,10,5.00,15.89,104.00,1815
119.75,1545110885,1196.93,51.441161,7.487243,280.33,15.26,-0.17,231.66,1,-78,-6,17,14,59,6,27771907,272,11,5.00,9.79,50.00,1815
129.66,1545110895,1353.10,51.440317,7.485400,280.82,15.64,-0.30,232.57,1,-79,-8,22,15,60,1,27771908,270,12,8.00,26.89,34.00,1815
139.68,1545110905,1510.19,51.439480,7.483562,280.50,14.85,-0.47,235.68,1,-74,-5,29,15,62,1,27771908,270,13,5.00,21.81,49.00,1815
