time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
9.68,1547702770,110.99,51.448607,7.488329,251.46,13.48,-0.01,190.53,1,-95,-6,15,5,36,12,12918809,429,0,10.00,15.69,42.00,1845
19.66,1547702780,246.87,51.447387,7.487888,254.01,13.74,0.07,186.04,1,-97,-6,21,10,35,12,12918809,429,1,8.00,8.62,107.00,1845
29.64,1547702791,388.83,51.446176,7.488459,256.81,14.45,-0.22,153.56,1,-93,-5,16,11,37,12,12918809,429,2,1.00,5.12,48.00,1845
39.65,1547702801,540.77,51.445236,7.490136,268.70,14.52,-0.48,127.95,1,-101,-7,18,10,31,12,12918809,429,3,4.00,5.62,40.00,1845
49.64,1547702811,661.74,51.444654,7.491535,273.95,5.21,-1.24,126.98,1,-102,-6,7,15,30,12,12918809,429,4,0.50,5.59,41.00,1845
59.65,1547702820,672.64,51.444624,7.491611,273.96,0.00,0.00,129.53,1,-97,-6,13,10,34,12,12918809,429,5,8.00,14.80,44.00,1845
69.65,1547702831,729.90,51.444059,7.491327,276.61,12.24,1.23,215.42,1,-85,-7,9,12,49,12,12918809,429,6,8.00,21.91,40.00,1845
79.69,1547702840,881.13,51.442941,7.490019,273.59,16.53,-0.47,216.29,1,-89,-6,22,13,43,12,12918809,429,7,7.00,13.48,50.00,1845
89.67,1547702850,1042.23,51.441811,7.488592,278.40,16.04,-0.20,222.76,1,-74,-7,16,11,58,12,12918809,429,8,6.00,10.77,41.00,1845
99.66,1547702860,1190.56,51.440978,7.486901,276.75,14.35,0.23,232.59,1,-76,-6,19,14,53,2,12918810,431,9,9.00,32.94,38.00,1845
109.65,1547702870,1341.12,51.440165,7.485133,275.44,15.66,0.32,233.58,1,-81,-10,13,12,55,2,12918810,431,10,1.00,3.89,42.00,1845
119.67,1547702880,1499.62,51.439311,7.483235,279.87,15.64,-0.68,237.70,1,-76,-4,29,15,54,4,12918811,430,11,3.00,15.62,39.00,1845
129.69,1547702890,1656.77,51.438602,7.481181,288.45,15.45,-0.10,239.64,1,-102,-7,18,9,29,4,12918811,430,12,9.00,4.23,49.00,1845
141.79,1547702902,1846.52,51.437760,7.478696,286.33,15.26,0.93,242.37,1,-109,-12,0,6,28,4,12918811,430,13,9.00,4.99,730.00,1845
152.08,1547702913,2000.29,51.437183,7.476697,291.39,11.42,-0.77,263.87,1,-106,-9,4,10,29,4,12918811,430,14,4.00,6.24,1211.00,1845
159.65,1547702920,2066.37,51.437559,7.476225,290.00,10.81,1.25,42.01,1,-96,-10,15,12,40,4,12918811,430,15,0.10,5.19,48.00,1845
169.65,1547702930,2217.91,51.438450,7.478119,287.16,19.84,0.06,55.48,1,-89,-6,21,15,43,4,12918811,430,16,4.00,20.74,49.00,1845
179.67,1547702941,2442.99,51.439606,7.480844,285.55,23.23,-0.07,51.90,1,-95,-6,14,12,35,4,12918811,430,17,9.00,24.97,55.00,1845
189.67,1547702950,2668.71,51.440999,7.483147,279.76,21.71,0.09,39.21,1,-82,-5,22,12,49,4,12918811,430,18,0.50,11.90,37.00,1845
199.66,1547702960,2883.68,51.442608,7.484736,274.84,20.60,-0.14,25.76,1,-77,-6,16,5,53,4,12918811,430,19,1.00,3.22,46.00,1845
209.66,1547702970,3078.79,51.444193,7.485831,274.97,17.09,-0.52,20.71,1,-69,-5,30,15,59,1,12918809,429,20,5.00,16.52,76.00,1845
219.70,1547702980,3222.59,51.444590,7.487358,269.62,12.43,-0.11,133.89,1,-80,-6,32,15,50,1,12918809,429,21,7.00,13.98,41.00,1845
229.67,1547702990,3352.47,51.443762,7.486682,263.80,14.91,1.17,267.74,1,-77,-7,29,13,55,1,12918809,429,22,0.50,3.91,79.00,1845
239.65,1547703000,3538.14,51.443705,7.483896,265.07,22.93,-0.15,268.39,1,-75,-6,19,15,56,1,12918809,429,23,5.00,13.38,41.00,1845
249.66,1547703011,3774.46,51.443607,7.480495,263.70,24.27,-0.11,265.35,1,-90,-7,8,12,42,5,12918811,430,24,4.00,11.93,40.00,1845
259.65,1547703020,4018.31,51.443323,7.477018,259.28,23.31,0.03,262.60,1,-85,-6,16,12,46,5,12918811,430,25,9.00,21.78,40.00,1845
269.66,1547703031,4249.76,51.442957,7.473762,252.77,23.74,0.48,258.41,1,-99,-8,8,9,33,5,12918811,430,26,5.00,11.20,54.00,1845
279.65,1547703040,4525.11,51.442436,7.469784,246.46,30.54,0.19,257.92,1,-111,-11,-2,5,25,13,12935194,397,27,8.00,2.52,37.00,1845
294.07,1547703055,4986.53,51.441720,7.463176,235.85,30.82,0.38,263.62,1,-90,-20,-7,3,49,12,12935170,448,28,4.00,2.79,1528.00,850
300.68,1547703062,5177.64,51.441579,7.460411,232.81,33.25,0.33,266.67,1,-103,-15,-4,4,37,12,12935170,448,29,3.00,4.51,382.00,850
309.65,1547703070,5457.69,51.441535,7.456437,231.70,29.17,-0.27,270.13,1,-83,-11,13,15,54,15,14301697,54,30,10.00,25.81,36.00,850
319.67,1547703081,5756.11,51.441686,7.452139,229.78,30.51,0.18,275.85,1,-78,-7,21,14,55,15,14301697,54,31,8.00,21.95,29.00,850
329.67,1547703090,6079.12,51.442122,7.447513,228.95,34.36,0.18,280.28,1,-71,-5,17,13,60,15,14301697,54,32,0.10,9.41,35.00,850
339.66,1547703100,6429.57,51.442850,7.442569,223.69,35.60,-0.05,285.63,1,-68,-6,29,12,63,15,14301697,54,33,7.00,17.91,41.00,850
349.67,1547703110,6792.83,51.443882,7.437570,217.03,37.16,-0.10,290.85,1,-63,-5,34,10,63,1,14301699,56,34,2.00,6.31,35.00,850
359.66,1547703120,7163.83,51.445262,7.432726,208.10,36.66,0.03,299.31,1,-84,-5,20,12,47,1,14301699,56,35,0.10,5.84,36.00,850
369.64,1547703130,7532.72,51.447280,7.428575,196.66,37.17,0.07,314.67,1,-95,-7,12,8,38,22,13806082,70,36,1.00,1.48,35.00,850
379.65,1547703140,7900.12,51.449930,7.425468,181.30,37.41,0.10,329.93,1,-94,-6,14,9,37,22,13806082,70,37,0.10,4.57,38.00,850
389.67,1547703150,8270.99,51.453009,7.423498,168.42,36.15,-0.50,343.05,1,-75,-5,21,12,56,19,12897027,230,38,8.00,15.24,62.00,850
399.71,1547703160,8621.79,51.456027,7.422122,160.42,33.78,-0.33,341.11,1,-76,-6,30,6,54,19,12897027,230,39,0.50,2.76,93.00,850
409.66,1547703171,8951.98,51.458735,7.420223,157.24,33.32,0.09,332.40,1,-83,-9,11,6,51,19,12897027,230,40,4.00,6.97,38.00,850
419.68,1547703180,9287.14,51.461248,7.417555,153.40,33.42,-0.29,322.57,1,-67,-4,20,15,62,7,13806081,69,41,0.50,12.16,37.00,850
429.67,1547703190,9620.30,51.463436,7.414309,153.68,32.06,-0.13,312.89,1,-86,-7,4,4,46,7,13806081,69,42,10.00,6.10,31.00,850
441.90,1547703203,10013.14,51.465679,7.409946,154.46,32.46,0.13,307.59,1,-101,-15,-2,5,39,7,13806081,69,43,7.00,3.96,453.00,850
450.11,1547703211,10308.28,51.467314,7.406631,155.78,31.46,-0.37,310.08,1,-92,-13,0,5,45,30,13884419,386,44,8.00,2.34,519.00,850
461.93,1547703223,10652.14,51.469389,7.402985,160.39,30.47,0.01,313.69,1,-102,-15,-2,4,38,17,13806081,69,45,10.00,1.76,1901.00,850
471.98,1547703232,10935.10,51.471206,7.400130,164.05,26.29,-0.03,317.16,1,-103,-11,-1,6,33,41,13507073,57,46,2.00,1.30,1961.00,850
482.34,1547703243,11232.96,51.473217,7.397304,167.42,26.49,-0.15,320.76,1,-106,-10,1,6,30,57,14301699,56,47,7.00,2.23,1615.00,850
495.83,1547703256,11583.94,51.475807,7.394392,174.89,26.16,-0.82,330.49,1,-112,-16,-3,5,29,42,13043481,120,48,10.00,6.27,1602.00,1845
501.28,1547703262,11732.64,51.476974,7.393452,177.40,22.77,-0.51,336.21,1,-107,-11,0,6,30,12,13884187,449,49,0.50,1.36,3515.00,1845
510.46,1547703272,11901.10,51.478416,7.393150,178.63,16.27,0.17,10.63,1,-101,-11,8,9,34,12,13884187,449,50,7.00,7.77,719.00,1845
519.95,1547703281,12033.75,51.479490,7.393796,180.94,13.92,0.01,338.42,1,-94,-6,12,11,36,12,13884187,449,51,3.00,9.74,2913.00,1845
529.94,1547703291,12157.60,51.480429,7.393937,185.78,13.77,1.46,59.29,1,-95,-6,15,13,35,12,13884187,449,52,6.00,6.71,254.00,1845
539.65,1547703301,12335.06,51.481253,7.396117,182.94,18.55,-0.24,59.38,1,-89,-5,15,13,43,12,13884187,449,53,2.00,3.47,39.00,1845
549.68,1547703311,12494.31,51.482039,7.397977,186.11,10.34,-1.32,52.63,1,-95,-7,18,15,36,12,13884187,449,54,8.00,11.44,48.00,1845
559.67,1547703320,12543.67,51.482296,7.398420,184.88,0.00,0.00,46.23,1,-91,-7,8,11,41,12,13884187,449,55,2.00,3.96,37.00,1845
569.67,1547703330,12582.33,51.482673,7.398918,188.21,9.74,0.27,37.54,1,-97,-10,5,9,36,12,13884187,449,56,0.50,3.95,38.00,1845
579.65,1547703340,12688.28,51.483500,7.399784,180.32,12.75,0.68,35.37,1,-92,-8,9,8,38,4,13884186,448,57,1.00,2.48,106.00,1845
589.64,1547703350,12824.80,51.484460,7.400932,178.28,14.20,0.43,39.92,1,-93,-7,8,11,38,4,13884186,448,58,6.00,14.35,37.00,1845
