time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
9.72,1547702771,110.99,51.448607,7.488329,251.46,13.48,-0.01,190.53,1,-95,-6,15,5,36,12,12918809,429,0,3.00,13.16,41.00,19.52,1750
19.72,1547702781,246.87,51.447387,7.487888,254.01,13.74,0.07,186.04,1,-97,-6,21,10,35,12,12918809,429,1,10.00,14.39,37.00,17.50,1750
29.68,1547702790,388.83,51.446176,7.488459,256.81,14.45,-0.22,153.56,1,-93,-5,16,11,37,12,12918809,429,2,2.00,13.33,42.00,17.52,1750
39.69,1547702800,540.77,51.445236,7.490136,268.70,14.52,-0.48,127.95,1,-101,-7,18,10,31,12,12918809,429,3,5.00,9.30,39.00,15.73,1750
49.67,1547702811,661.74,51.444654,7.491535,273.95,5.21,-1.24,126.98,1,-102,-6,7,15,30,12,12918809,429,4,2.00,10.40,48.00,20.70,1750
59.69,1547702821,672.64,51.444624,7.491611,273.96,0.00,0.00,129.53,1,-97,-6,13,10,34,12,12918809,429,5,1.00,10.75,50.00,19.36,1750
69.68,1547702830,729.90,51.444059,7.491327,276.61,12.24,1.23,215.42,1,-85,-7,9,12,49,12,12918809,429,6,0.10,5.00,35.00,2.16,1750
79.74,1547702840,881.13,51.442941,7.490019,273.59,16.53,-0.47,216.29,1,-89,-6,22,13,43,12,12918809,429,7,5.00,18.40,48.00,17.05,1750
89.72,1547702850,1042.23,51.441811,7.488592,278.40,16.04,-0.20,222.76,1,-74,-7,16,11,58,12,12918809,429,8,7.00,18.26,45.00,-4.22,1750
99.67,1547702861,1190.56,51.440978,7.486901,276.75,14.35,0.23,232.59,1,-76,-6,19,14,53,2,12918810,431,9,1.00,13.84,42.00,4.88,1750
109.70,1547702870,1341.12,51.440165,7.485133,275.44,15.66,0.32,233.58,1,-81,-10,13,12,55,2,12918810,431,10,7.00,17.91,37.00,11.38,1750
119.71,1547702880,1499.62,51.439311,7.483235,279.87,15.64,-0.68,237.70,1,-76,-4,29,15,54,4,12918811,430,11,8.00,19.54,43.00,0.33,1750
130.28,1547702891,1672.21,51.438520,7.480961,288.91,15.96,0.51,239.39,1,-102,-7,18,9,29,4,12918811,430,12,7.00,5.36,46.00,17.08,1750
141.08,1547702902,1846.52,51.437760,7.478696,286.33,15.26,0.93,242.37,1,-109,-12,0,6,28,4,12918811,430,13,7.00,3.77,669.00,21.34,1750
152.06,1547702913,2000.29,51.437183,7.476697,291.39,11.42,-0.77,263.87,1,-106,-9,4,10,29,4,12918811,430,14,1.00,1.98,1192.00,21.56,1750
159.69,1547702920,2066.37,51.437559,7.476225,290.00,10.81,1.25,42.01,1,-96,-10,15,12,40,4,12918811,430,15,0.50,9.66,40.00,20.08,1750
169.67,1547702930,2217.91,51.438450,7.478119,287.16,19.84,0.06,55.48,1,-89,-6,21,15,43,4,12918811,430,16,0.50,9.59,41.00,14.72,1750
