time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
19.58,1545283557,233.51,51.447976,7.488041,254.30,13.46,0.04,193.36,1,-99,-6,19,10,32,10,12918809,429,1,1.00,9.71,55.00,19.53,1750
29.52,1545283566,365.57,51.446758,7.488004,257.95,14.23,0.20,169.80,1,-99,-6,14,15,33,10,12918809,429,2,1.00,10.72,51.00,20.12,1750
39.54,1545283576,510.41,51.445636,7.489202,261.38,14.95,-0.15,136.46,1,-96,-6,22,13,35,10,12918809,429,3,0.10,5.03,41.00,19.20,1750
49.55,1545283586,660.62,51.444862,7.490957,265.39,12.63,-1.42,127.80,1,-97,-6,11,13,34,10,12918809,429,4,3.00,9.95,49.00,20.38,1750
59.54,1545283596,730.45,51.444502,7.491727,274.14,6.44,0.03,158.89,1,-100,-7,14,10,33,10,12918809,429,5,1.00,13.40,42.00,20.97,1750
69.57,1545283606,830.26,51.443709,7.490901,275.04,15.26,0.85,215.91,1,-81,-5,17,15,50,10,12918809,429,6,0.10,4.68,39.00,8.62,1750
79.58,1545283616,1000.46,51.442484,7.489452,273.83,16.35,-0.25,216.82,1,-82,-7,14,11,51,10,12918809,429,7,9.00,17.61,42.00,8.72,1750
89.59,1545283626,1155.51,51.441450,7.487890,274.23,15.39,0.06,229.64,1,-79,-9,9,9,58,2,12918810,429,8,6.00,19.47,45.00,11.59,1750
99.56,1545283636,1317.82,51.440580,7.485988,281.00,16.46,0.35,233.29,1,-77,-6,23,15,54,2,12918810,431,9,2.00,13.63,42.00,-4.61,1750
109.54,1545283646,1481.75,51.439678,7.484082,284.18,15.96,0.13,231.66,1,-76,-6,28,15,56,3,12918811,430,10,3.00,16.94,50.00,5.59,1750
119.56,1545283656,1639.79,51.438903,7.482094,289.74,16.51,0.13,240.90,1,-91,-6,32,11,38,3,12918811,430,11,2.00,10.51,41.00,10.61,1750
129.54,1545283666,1808.30,51.438158,7.479895,288.10,16.43,-0.65,240.95,1,-106,-8,16,7,27,3,12918811,430,12,0.50,3.49,49.00,20.38,1750
140.05,1545283677,1981.11,51.437424,7.477671,287.01,13.54,-0.85,242.34,1,-112,-13,0,6,26,3,12918811,430,13,1.00,2.31,379.00,19.97,1750
149.57,1545283686,2087.85,51.437242,7.476207,289.47,7.83,-0.93,294.12,1,-103,-7,11,4,30,3,12918811,430,14,6.00,14.23,49.00,21.83,1750
159.57,1545283696,2193.79,51.438035,7.477182,290.06,15.83,1.00,53.38,1,-88,-6,24,11,44,3,12918811,430,15,5.00,19.07,52.00,16.33,1750
169.59,1545283706,2387.33,51.438981,7.479571,291.11,21.19,-0.10,56.79,1,-95,-6,21,12,38,3,12918811,430,16,4.00,15.46,37.00,19.06,1750
179.56,1545283716,2602.16,51.440143,7.482094,284.58,21.71,-0.38,48.12,1,-88,-6,22,7,44,3,12918811,430,17,5.00,19.10,43.00,16.78,1750
189.57,1545283727,2832.48,51.441808,7.484125,279.65,24.00,-0.27,30.39,1,-78,-6,25,15,53,3,12918811,430,18,7.00,19.96,50.00,2.72,1750
199.57,1545283736,3065.61,51.443667,7.485538,274.26,20.58,-1.90,22.89,1,-85,-10,2,10,51,2,12918809,430,19,6.00,20.00,42.00,16.20,1750
209.57,1545283746,3227.05,51.444713,7.486803,268.22,13.13,-0.05,90.97,1,-78,-5,29,15,53,2,12918809,429,20,3.00,16.90,40.00,2.16,1750
219.59,1545283757,3360.93,51.443832,7.487184,265.10,12.56,-1.31,225.47,1,-67,-5,34,15,63,2,12918809,429,21,7.00,19.46,42.00,-8.50,1750
229.58,1545283766,3520.83,51.443680,7.484783,264.49,20.60,2.84,267.13,1,-85,-7,25,12,48,2,12918809,429,22,4.00,17.62,38.00,16.38,1750
239.54,1545283776,3762.80,51.443635,7.481216,263.61,25.32,-0.42,266.25,1,-88,-7,10,6,44,4,12918811,430,23,0.10,5.23,41.00,14.75,1750
249.60,1545283786,4021.99,51.443363,7.477477,260.69,28.46,0.59,262.26,1,-85,-6,20,12,47,4,12918811,430,24,9.00,20.54,38.00,10.38,1750
260.34,1545283797,4332.16,51.442877,7.473078,255.38,29.54,0.52,258.02,1,-99,-8,5,12,33,4,12918811,430,25,7.00,3.16,49.00,16.73,1750
272.15,1545283808,4715.82,51.442167,7.467671,243.10,32.99,-0.03,258.77,1,-108,-9,3,6,27,4,12918811,430,26,7.00,4.12,1562.00,21.55,1750
281.00,1545283817,5005.30,51.441745,7.463566,234.70,31.26,-0.25,262.86,1,-102,-14,0,6,37,12,12935170,448,27,10.00,7.43,303.00,20.59,880
290.19,1545283827,5294.78,51.441545,7.459413,233.97,31.89,-1.06,267.79,1,-91,-9,5,9,45,12,12935171,449,28,0.10,0.59,348.00,19.16,880
299.51,1545283836,5579.86,51.441546,7.455330,232.27,30.96,-0.24,271.55,1,-86,-6,23,12,48,15,14301697,54,29,0.10,4.52,40.00,13.08,880
309.55,1545283846,5875.28,51.441765,7.451125,231.02,27.33,-0.72,277.16,1,-73,-6,34,12,58,15,14301697,54,30,5.00,18.20,36.00,2.27,880
319.55,1545283856,6141.30,51.442135,7.447348,229.43,27.41,0.06,281.24,1,-66,-6,32,15,63,15,14301697,54,31,6.00,18.79,36.00,-4.41,880
329.53,1545283866,6422.70,51.442701,7.443389,226.69,29.04,-0.20,284.71,1,-56,-5,35,15,63,15,14301697,54,32,1.00,13.99,34.00,-13.00,880
339.57,1545283877,6719.64,51.443496,7.439258,222.62,30.75,0.42,288.91,1,-63,-5,34,13,63,1,14301699,56,33,7.00,19.77,40.00,-8.52,880
349.56,1545283887,7040.43,51.444565,7.434977,212.50,32.68,-0.14,294.26,1,-78,-5,25,15,53,1,14301699,56,34,9.00,18.47,40.00,2.27,880
359.56,1545283896,7365.39,51.446010,7.430979,197.17,32.14,0.10,306.70,1,-87,-6,30,12,44,1,14301699,56,35,3.00,13.66,37.00,16.53,880
369.57,1545283906,7687.85,51.447980,7.427624,184.08,32.29,0.04,318.64,1,-95,-6,-2,5,36,19,13806082,56,36,5.00,12.96,32.00,18.38,880
379.80,1545283916,8014.78,51.450451,7.425098,169.85,33.62,0.38,333.83,1,-94,-8,5,7,40,19,13806082,70,37,3.00,9.35,37.00,19.36,880
389.58,1545283926,8343.09,51.453203,7.423463,160.23,32.03,-0.19,342.80,1,-83,-7,10,11,49,19,12897027,230,38,6.00,14.46,36.00,17.31,880
399.53,1545283936,8652.25,51.455834,7.422236,154.13,30.00,-0.03,341.52,1,-73,-6,19,4,59,10,13806082,70,39,0.50,8.77,38.00,4.98,880
409.54,1545283947,8956.85,51.458361,7.420527,151.29,31.29,-0.09,333.04,1,-88,-11,21,6,49,10,13806082,70,40,1.00,8.68,33.00,13.59,880
419.52,1545283956,9263.15,51.460693,7.418238,149.72,30.71,-0.03,324.17,1,-85,-10,3,6,51,7,13806081,69,41,0.50,10.55,44.00,-2.98,880
429.58,1545283967,9579.15,51.462864,7.415273,149.00,33.80,0.37,314.87,1,-78,-6,9,10,54,7,13806081,69,42,6.00,16.75,38.00,0.25,880
439.58,1545283976,9924.60,51.464909,7.411511,152.46,34.16,-0.03,308.18,1,-90,-8,-1,5,44,7,13806081,69,43,3.00,5.71,48.00,19.62,880
449.59,1545283986,10271.19,51.466841,7.407583,152.47,34.59,-0.18,309.06,1,-95,-14,0,6,45,29,13884419,386,44,8.00,6.82,39.00,17.19,880
459.54,1545283996,10599.05,51.468751,7.404027,153.42,30.64,0.01,312.70,1,-96,-13,-1,6,43,17,13806081,69,45,3.00,4.16,45.00,19.98,880
470.96,1545284008,10936.19,51.470918,7.400643,158.28,28.66,-0.62,317.26,1,-98,-13,1,7,40,34,13884419,386,46,9.00,1.96,220.00,18.53,880
481.90,1545284019,11225.72,51.472829,7.397864,163.36,25.24,0.16,319.54,1,-96,-14,-3,6,39,57,14301699,56,47,9.00,2.02,1204.00,20.09,880
490.02,1545284026,11454.76,51.474426,7.395824,167.22,23.87,-0.48,323.74,1,-97,-5,12,6,34,61,14301723,74,48,6.00,1.46,296.00,21.33,880
500.80,1545284038,11701.87,51.476329,7.393970,169.34,24.93,-0.66,332.51,1,-115,-18,-10,4,29,42,13043481,120,49,1.00,1.06,399.00,19.31,1750
509.94,1545284046,11897.85,51.477963,7.393068,172.97,18.47,-0.01,354.66,1,-104,-12,2,7,33,12,13884187,449,50,6.00,4.01,390.00,20.44,1750
519.96,1545284056,12067.90,51.479363,7.393848,179.68,13.54,0.07,0.43,1,-95,-7,12,11,37,12,13884187,449,51,9.00,12.50,246.00,17.94,1750
529.57,1545284066,12190.29,51.480323,7.393685,184.15,11.45,0.68,57.77,1,-94,-5,28,15,38,12,13884187,449,52,10.00,18.00,45.00,16.61,1750
539.55,1545284076,12345.81,51.481081,7.395644,187.43,18.38,0.01,59.44,1,-85,-6,21,13,46,12,13884187,449,53,0.50,9.09,47.00,10.58,1750
549.56,1545284086,12519.67,51.481901,7.397733,187.07,14.45,-1.41,54.73,1,-98,-9,3,8,37,12,13884187,449,54,1.00,10.31,46.00,20.39,1750
559.56,1545284096,12600.00,51.482348,7.398538,186.11,1.59,-0.83,44.16,1,-96,-9,11,10,39,12,13884187,449,55,1.00,10.17,49.00,16.81,1750
569.52,1545284106,12602.21,51.482354,7.398542,186.13,0.00,0.00,44.16,1,-98,-11,5,6,39,12,13884187,449,56,0.10,4.02,41.00,15.80,1750
579.61,1545284116,12602.21,51.482354,7.398542,186.07,0.00,0.00,44.16,1,-98,-10,7,8,37,12,13884187,449,57,10.00,12.57,40.00,18.38,1750
589.55,1545284126,12624.30,51.482597,7.398850,184.00,9.84,1.27,37.93,1,-98,-12,3,6,39,6,13884186,448,58,2.00,13.79,40.00,17.89,1750
599.60,1545284136,12752.98,51.483596,7.399912,188.84,15.62,0.29,35.30,1,-90,-9,3,10,42,6,13884186,448,59,8.00,15.07,40.00,17.38,1750
609.56,1545284146,12915.12,51.484722,7.401380,190.12,15.88,-0.25,41.98,1,-94,-9,1,8,40,6,13884186,448,60,2.00,9.76,32.00,18.17,1750
619.58,1545284156,13052.99,51.485581,7.402770,185.49,8.81,-0.17,44.95,1,-93,-6,14,10,38,6,13884186,448,61,5.00,15.99,39.00,19.25,1750
629.65,1545284166,13152.36,51.486362,7.402119,183.91,13.58,0.81,330.07,1,-94,-6,21,11,37,6,13884186,448,62,6.00,9.29,39.00,17.53,1750
639.62,1545284176,13291.66,51.487592,7.401668,180.51,14.64,0.03,355.56,1,-90,-8,14,9,42,16,12895513,313,63,4.00,15.61,57.00,19.23,1750
649.57,1545284186,13428.21,51.488781,7.401713,176.51,9.86,-1.13,0.49,1,-85,-5,22,11,46,3,13828123,451,64,4.00,18.78,43.00,11.36,1750
659.54,1545284196,13471.72,51.489127,7.401730,175.32,0.00,0.00,0.71,1,-84,-7,14,12,49,3,13828123,451,65,2.00,16.81,53.00,7.64,1750
669.63,1545284206,13488.02,51.489404,7.401837,172.36,6.33,0.93,50.39,1,-87,-9,14,12,47,3,13828123,451,66,4.00,13.34,38.00,16.88,1750
679.60,1545284217,13598.55,51.489433,7.403478,168.81,14.01,-0.35,90.62,1,-83,-7,18,4,49,2,13828121,450,67,4.00,16.42,36.00,11.20,1750
