time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.23,1545025376,106.77,51.449121,7.488435,248.89,13.48,0.20,180.80,1,-102,-8,10,11,24,7,13415170,315,0,3.00,2.67,54.00,860
20.21,1545025387,246.70,51.447877,7.488006,250.14,13.81,-0.59,191.74,1,-115,-15,-2,5,19,7,13415170,315,1,9.00,0.58,45.00,860
31.98,1545025398,396.91,51.446518,7.488167,257.54,13.77,0.55,163.08,1,-111,-12,-9,6,24,13,13415170,315,2,3.00,1.53,978.00,860
42.97,1545025409,556.28,51.445415,7.489717,268.28,15.26,-0.05,130.29,1,-105,-14,2,1,29,13,13415170,315,3,10.00,0.92,1308.00,860
50.73,1545025417,667.37,51.444871,7.491051,273.58,11.94,-0.59,126.49,1,-112,-7,7,8,14,79,13067273,288,4,9.00,0.70,332.00,1865
66.92,1545025433,721.65,51.444633,7.491583,274.35,0.00,0.00,127.73,1,-110,-15,-7,6,28,23,13417219,440,5,4.00,0.51,3735.00,860
75.75,1545025442,721.65,51.444633,7.491583,274.25,0.00,0.00,127.73,1,-112,-14,-9,7,22,23,13417219,440,6,6.00,0.64,3472.00,860
85.96,1545025452,721.65,51.444618,7.491633,274.17,0.00,0.00,123.10,1,-109,-15,-9,5,26,23,13417219,440,7,7.00,0.86,2322.00,860
95.42,1545025461,791.46,51.443902,7.491123,273.58,13.42,1.48,214.99,1,-107,-17,-5,3,26,23,13417219,440,8,1.00,0.18,4321.00,860
106.60,1545025472,966.67,51.442634,7.489609,273.96,16.07,0.11,216.01,1,-107,-14,-7,6,24,22,13417219,440,9,5.00,1.68,3372.00,860
115.96,1545025481,1110.46,51.441621,7.488261,276.04,16.27,0.17,225.43,1,-100,-19,-11,4,37,22,13417219,440,10,6.00,1.94,1347.00,860
