time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.28,1544765083,118.36,51.448885,7.488384,252.05,12.98,-0.18,186.28,1,-96,-5,26,13,37,14,12918809,429,0,5.00,12.85,36.00,15.58,1750
20.24,1544765094,256.90,51.447655,7.487888,255.40,13.73,-0.67,190.97,1,-97,-6,8,14,35,14,12918809,429,1,3.00,13.30,41.00,19.20,1750
30.29,1544765104,396.55,51.446365,7.488219,263.24,14.48,0.20,160.07,1,-96,-6,13,12,37,14,12918809,429,2,5.00,14.59,47.00,17.55,1750
40.25,1544765113,547.27,51.445389,7.489769,266.84,14.58,-0.77,129.81,1,-96,-6,10,9,36,14,12918809,429,3,0.10,4.47,39.00,19.97,1750
50.25,1544765124,676.08,51.444758,7.491246,274.70,7.76,-1.20,126.66,1,-100,-7,14,9,33,14,12918809,429,4,0.50,7.14,37.00,21.31,1750
60.29,1544765133,702.97,51.444614,7.491606,275.28,3.81,0.00,126.68,1,-101,-7,25,12,31,14,12918809,429,5,0.10,4.28,39.00,16.80,1750
70.26,1544765144,775.50,51.444032,7.491246,275.33,10.42,-0.19,214.47,1,-87,-6,25,15,45,14,12918809,429,6,0.50,11.27,37.00,15.14,1750
80.29,1544765154,896.31,51.443140,7.490195,276.20,13.61,0.25,216.63,1,-91,-7,15,11,42,14,12918809,429,7,9.00,20.68,31.00,17.42,1750
90.26,1544765164,1033.43,51.442149,7.489011,280.19,14.01,0.39,217.12,1,-86,-8,11,11,49,14,12918809,429,8,3.00,18.00,41.00,16.72,1750
100.30,1544765174,1176.54,51.441263,7.487458,279.70,15.23,0.07,231.85,1,-79,-6,37,12,54,2,12918810,431,9,7.00,19.68,44.00,9.28,1750
110.33,1544765184,1323.19,51.440493,7.485779,280.24,14.61,-0.07,232.04,1,-75,-7,17,5,59,2,12918810,431,10,9.00,18.50,46.00,-4.72,1750
120.25,1544765194,1472.07,51.439693,7.484069,284.51,14.91,-0.10,233.33,1,-76,-8,27,13,58,2,12918811,430,11,0.50,11.30,43.00,-3.12,1750
130.28,1544765204,1619.10,51.438984,7.482232,286.62,14.89,0.12,240.61,1,-90,-6,28,11,39,2,12918811,430,12,0.50,9.22,38.00,10.69,1750
140.46,1544765214,1770.23,51.438323,7.480275,285.65,15.68,0.32,241.44,1,-101,-6,16,10,31,2,12918811,430,13,3.00,3.58,51.00,20.22,1750
150.39,1544765224,1918.85,51.437687,7.478371,284.90,14.23,-0.13,242.56,1,-110,-10,-3,6,25,2,12918811,430,14,0.50,2.10,32.00,20.67,1750
160.24,1544765233,2055.62,51.437184,7.476520,285.01,11.15,-0.83,270.14,1,-108,-9,3,9,26,2,12918811,430,15,0.10,4.12,38.00,20.00,1750
170.28,1544765243,2155.71,51.437856,7.476826,285.26,14.58,1.22,51.10,1,-91,-6,25,12,42,2,12918811,430,16,5.00,19.07,36.00,16.36,1750
180.28,1544765253,2339.84,51.438799,7.479105,287.67,21.78,-0.04,57.01,1,-91,-6,24,12,41,2,12918811,430,17,4.00,16.33,50.00,16.72,1750
190.31,1544765263,2566.35,51.439995,7.481774,284.78,23.05,-0.04,49.76,1,-89,-6,21,12,43,2,12918811,430,18,5.00,19.19,41.00,17.02,1750
200.32,1544765274,2796.99,51.441595,7.483890,278.53,23.10,-0.10,32.20,1,-76,-5,35,15,55,2,12918811,430,19,7.00,20.33,34.00,1.09,1750
