time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.53,1545025377,106.77,51.449121,7.488435,248.89,13.48,0.20,180.80,1,-102,-8,10,11,24,7,13415170,315,0,1.00,1.38,61.00,20.38,890
20.32,1545025386,246.70,51.447877,7.488006,250.14,13.81,-0.59,191.74,1,-115,-15,-2,5,19,7,13415170,315,1,8.00,2.27,215.00,21.17,890
32.35,1545025398,410.70,51.446395,7.488258,258.47,14.12,0.35,159.47,1,-111,-12,-9,6,24,13,13415170,315,2,2.00,1.97,980.00,18.34,890
43.00,1545025409,571.69,51.445334,7.489903,268.52,14.87,-0.38,129.40,1,-109,-9,2,9,18,79,13067273,288,3,0.10,0.16,1287.00,20.55,890
52.27,1545025418,690.52,51.444764,7.491296,273.86,9.46,-1.74,127.69,1,-116,-13,4,7,14,79,13067273,288,4,9.00,1.27,257.00,21.19,1770
64.39,1545025430,721.65,51.444633,7.491583,274.37,0.00,0.00,127.73,1,-110,-15,-7,6,28,23,13417219,440,5,8.00,1.16,3656.00,20.94,890
76.80,1545025442,721.65,51.444633,7.491583,274.24,0.00,0.00,127.73,1,-112,-14,-9,7,22,23,13417219,440,6,0.10,0.06,3464.00,18.39,890
84.60,1545025450,721.65,51.444631,7.491597,274.16,0.00,0.00,126.83,1,-110,-13,-10,6,29,23,13417219,440,7,3.00,0.71,2271.00,20.89,890
93.41,1545025459,767.93,51.444103,7.491353,273.11,11.59,0.70,214.67,1,-111,-17,-4,6,22,23,13417219,440,8,3.00,0.96,4384.00,20.16,890
107.98,1545025474,982.58,51.442520,7.489472,274.08,15.85,-0.22,216.05,1,-107,-14,-7,6,24,22,13417219,440,9,7.00,1.89,2242.00,21.12,890
116.58,1545025483,1126.71,51.441524,7.488075,276.65,16.45,0.18,227.59,1,-100,-19,-11,4,37,22,13417219,440,10,1.00,0.88,1472.00,20.25,890
122.80,1545025488,1223.23,51.441019,7.486966,277.07,16.24,0.09,232.78,1,-97,-11,4,6,35,22,13417219,440,11,0.50,0.55,773.00,17.27,890
141.60,1545025507,1537.51,51.439333,7.483309,285.98,15.84,-0.52,236.68,1,-102,-13,2,6,31,22,13417219,440,13,8.00,6.27,1047.00,20.67,890
151.09,1545025517,1683.46,51.438670,7.481414,290.24,13.94,-0.30,241.82,1,-100,-13,8,11,31,22,13417219,440,14,10.00,9.86,359.00,20.05,890
160.47,1545025526,1816.84,51.438084,7.479683,289.06,15.09,-0.26,240.73,1,-101,-10,6,5,28,22,13417219,440,15,0.50,3.30,63.00,20.05,890
170.28,1545025536,1963.70,51.437455,7.477778,291.07,14.10,-0.07,243.09,1,-94,-8,8,9,31,22,13417219,440,16,5.00,13.18,65.00,16.88,890
180.38,1545025546,2086.29,51.437301,7.476154,289.37,8.06,-1.13,326.56,1,-91,-6,8,10,33,19,13523715,6,17,0.50,3.86,57.00,16.52,890
190.73,1545025556,2202.47,51.438134,7.477346,289.79,16.67,0.22,54.21,1,-94,-7,16,8,31,19,13523715,6,18,3.00,7.29,68.00,19.52,890
200.26,1545025566,2381.44,51.439003,7.479523,287.81,16.83,-0.19,56.94,1,-107,-13,2,7,26,19,13523715,6,19,2.00,3.61,59.00,19.81,890
210.44,1545025576,2549.21,51.439893,7.481472,278.76,18.44,0.71,52.03,1,-106,-8,5,6,21,22,13417219,440,20,0.10,2.22,61.00,20.19,890
220.69,1545025587,2760.34,51.441277,7.483522,275.65,21.98,-0.15,35.05,1,-106,-15,-3,6,27,22,13415426,265,21,5.00,0.83,531.00,21.22,890
235.74,1545025601,3058.36,51.443658,7.485480,273.09,18.19,-0.77,23.06,nan,nan,nan,nan,nan,nan,nan,nan,nan,22,5.00,0.66,876.00,20.94,890
300.85,1545025667,4336.44,51.442825,7.473059,256.90,28.07,-0.41,257.65,1,-104,-10,11,12,24,14,13415426,265,29,2.00,0.54,48.00,20.41,890
329.24,1545025695,5194.83,51.441572,7.460830,235.82,34.51,0.49,265.83,1,-105,-10,-16,1,23,14,13415427,264,30,2.00,0.69,864.00,19.78,890
331.89,1545025698,5264.38,51.441539,7.459819,235.33,35.59,0.52,267.35,1,-94,-16,-7,7,42,14,13415427,264,31,4.00,1.19,530.00,21.11,890
332.17,1545025698,5299.98,51.441527,7.459306,235.19,35.49,-0.10,268.14,1,-94,-16,-7,7,42,14,13415427,264,32,0.10,0.13,386.00,20.00,890
352.91,1545025719,6005.20,51.441926,7.449187,231.41,35.73,0.16,278.66,1,-105,-13,-1,6,26,14,13415427,264,34,4.00,0.89,529.00,21.22,890
365.14,1545025731,6462.82,51.442809,7.442735,225.73,35.15,0.01,285.08,1,-109,-16,-3,5,24,14,13415427,264,35,3.00,0.64,11300.00,21.34,890
372.53,1545025738,6709.88,51.443472,7.439348,221.63,34.84,0.07,288.78,1,-108,-16,-3,7,25,26,13246978,157,36,7.00,2.07,1451.00,20.97,890
393.45,1545025760,7445.67,51.446492,7.430023,207.26,33.96,-0.04,310.93,1,-108,-14,-9,4,23,32,13395457,111,38,0.50,1.26,565.00,20.59,890
400.52,1545025766,7685.93,51.448008,7.427568,198.26,34.82,0.34,319.82,1,-94,-10,9,12,35,32,13395457,111,39,1.00,3.90,8016.00,17.77,890
410.54,1545025777,8045.85,51.450753,7.424791,179.82,36.97,0.14,334.67,1,-97,-15,-3,5,36,32,13395457,111,40,8.00,6.59,168.00,12.42,890
420.52,1545025786,8408.43,51.453818,7.423147,163.55,36.19,0.09,343.62,1,-95,-12,-5,4,38,19,13395457,111,41,1.00,2.57,66.00,17.47,890
430.41,1545025796,8755.47,51.456779,7.421649,155.24,33.02,-0.15,338.53,1,-91,-9,-3,6,45,24,13177345,47,42,9.00,15.16,494.00,18.05,890
440.37,1545025807,9090.40,51.459465,7.419541,151.69,33.34,0.08,328.96,1,-96,-6,12,10,28,13,13395469,221,43,3.00,13.14,47.00,19.16,2510
450.26,1545025816,9432.72,51.461937,7.416613,155.15,35.58,0.25,319.13,1,-93,-7,7,15,33,13,13395469,221,44,5.00,16.69,69.00,16.20,2510
470.28,1545025836,10157.49,51.466258,7.408775,156.88,34.93,-0.01,308.44,1,-84,-12,-3,10,46,5,13395458,112,46,9.00,11.37,55.00,7.50,890
490.28,1545025856,10844.30,51.470345,7.401405,161.24,31.53,-0.72,317.10,1,-93,-6,7,6,41,17,13022465,205,48,7.00,7.20,57.00,15.97,890
500.23,1545025867,11116.72,51.472119,7.398813,169.61,24.22,-0.19,318.82,1,-90,-8,10,9,37,17,13022465,205,49,4.00,10.93,57.00,19.48,890
520.29,1545025886,11601.69,51.475587,7.394580,175.77,25.26,0.57,329.53,1,-72,-5,31,15,53,17,13022465,205,51,8.00,14.61,49.00,-1.38,890
530.27,1545025896,11838.16,51.477471,7.393147,175.19,19.59,-0.98,343.75,1,-72,-6,33,11,53,17,13022465,205,52,5.00,13.55,63.00,-1.52,890
550.29,1545025916,12161.64,51.480161,7.393454,184.93,9.90,-0.73,16.27,1,-95,-13,-10,12,37,17,13022465,205,54,8.00,9.55,52.00,19.66,890
560.28,1545025926,12290.52,51.480866,7.394991,185.01,17.03,0.99,57.79,1,-94,-10,10,8,34,12,13532162,198,55,7.00,12.08,60.00,16.08,890
570.26,1545025936,12465.54,51.481666,7.397149,186.06,17.30,-0.01,57.59,1,-98,-11,4,6,30,12,13532162,198,56,3.00,7.73,50.00,19.56,890
580.23,1545025946,12621.73,51.482568,7.398820,187.33,12.28,-0.52,41.20,1,-97,-9,5,9,31,10,13022465,205,57,2.00,13.10,58.00,20.23,890
590.34,1545025956,12740.19,51.483485,7.399808,183.36,14.24,0.77,33.69,1,-91,-8,5,9,36,8,13532163,200,58,10.00,9.62,63.00,15.83,890
600.37,1545025966,12880.85,51.484506,7.400989,187.85,13.13,-0.13,38.99,1,-97,-9,4,8,30,8,13532163,200,59,1.00,6.81,60.00,20.59,890
610.28,1545025976,12996.59,51.485264,7.402114,187.93,9.75,-0.23,44.76,1,-95,-7,10,9,30,8,13532163,200,60,10.00,11.93,64.00,21.02,890
620.29,1545025986,13076.02,51.485785,7.402723,185.05,8.54,0.77,335.10,1,-100,-9,4,6,28,8,13532163,200,61,9.00,6.83,51.00,19.05,890
631.55,1545025998,13190.41,51.486656,7.401882,185.35,10.41,-0.33,337.68,1,-104,-14,-2,5,28,13,13254913,38,62,4.00,4.20,339.00,21.06,890
641.07,1545026007,13296.69,51.487594,7.401653,183.36,10.73,0.17,358.04,1,-100,-14,-2,8,32,12,13254913,38,63,9.00,3.31,736.00,14.98,890
653.11,1545026019,13427.33,51.488792,7.401710,183.60,9.46,-0.85,359.44,1,-103,-13,-1,8,29,12,13254913,38,64,0.50,0.66,889.00,21.67,890
661.54,1545026027,13474.77,51.489178,7.401732,185.00,3.16,-0.10,1.80,1,-92,-17,2,12,43,11,13254913,38,65,4.00,6.59,226.00,14.55,890
670.27,1545026036,13479.51,51.489205,7.401739,184.97,0.00,0.00,3.21,1,-107,-7,13,9,19,14,13067528,356,66,5.00,9.08,78.00,21.07,1770
680.24,1545026046,13484.54,51.489375,7.401779,185.70,4.19,-0.89,19.80,1,-102,-6,4,9,21,14,13067528,356,67,0.10,4.44,60.00,20.73,1770
690.25,1545026056,13584.99,51.489436,7.403267,177.09,13.00,-0.40,91.14,1,-110,-9,7,7,16,14,13067528,356,68,2.00,5.38,58.00,20.27,1770
700.31,1545026066,13697.21,51.489402,7.404895,177.93,12.32,0.09,90.68,1,-111,-9,6,7,15,14,13067528,356,69,0.50,9.90,89.00,20.22,1770
710.31,1545026076,13820.23,51.489530,7.406646,176.53,13.20,0.30,78.40,1,-96,-7,14,15,24,70,13067274,289,70,10.00,15.09,60.00,17.75,1770
