time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
9.88,1544765084,109.88,51.448900,7.488399,255.23,13.39,0.01,185.36,1,-102,-11,2,9,39,7,28371201,66,0,6.00,6.11,36.00,21.16,1720
19.89,1544765094,252.30,51.447641,7.487913,256.11,13.52,-0.42,190.88,1,-104,-11,0,8,38,9,27771909,271,1,5.00,13.22,46.00,21.34,1720
29.90,1544765104,394.04,51.446424,7.488262,257.83,14.55,0.04,159.48,1,-106,-12,2,9,37,9,27771909,271,2,5.00,12.85,46.00,20.44,1720
39.87,1544765114,544.54,51.445392,7.489805,264.42,14.70,-0.60,129.68,1,-103,-10,-3,6,36,13,28371201,66,3,0.10,3.08,42.00,20.44,1720
49.91,1544765124,673.39,51.444758,7.491292,272.83,7.64,-1.33,126.74,1,-110,-11,1,5,30,6,27771907,272,4,6.00,6.45,38.00,21.19,1720
59.86,1544765134,700.29,51.444625,7.491608,273.10,3.78,0.00,127.86,1,-109,-10,-3,7,34,6,27771907,272,5,0.50,7.01,69.00,21.92,1720
69.90,1544765145,770.55,51.444012,7.491249,272.91,10.44,0.06,215.01,1,-88,-5,18,11,48,6,27771907,272,6,8.00,33.01,37.00,16.75,1720
79.86,1544765154,891.44,51.443140,7.490205,273.36,13.65,0.27,216.64,1,-90,-6,22,12,47,6,27771907,272,7,0.50,9.13,47.00,16.72,1720
89.90,1544765165,1028.12,51.442145,7.489037,275.00,13.81,0.32,218.48,1,-74,-5,27,12,61,6,27771907,272,8,8.00,33.74,37.00,1.00,1720
99.86,1544765174,1167.49,51.441264,7.487485,279.88,15.10,0.21,231.99,1,-76,-5,20,15,59,6,27771907,272,9,2.00,19.54,37.00,2.73,1720
109.85,1544765184,1314.57,51.440473,7.485764,285.69,14.54,-0.24,233.07,1,-79,-6,15,11,58,1,27771908,270,10,1.00,15.75,39.00,6.10,1720
119.90,1544765194,1459.76,51.439667,7.484074,286.70,14.11,-0.16,232.53,1,-68,-4,32,14,63,1,27771908,270,11,5.00,30.17,37.00,-8.53,1720
129.87,1544765204,1604.90,51.438927,7.482241,287.42,14.90,0.27,239.56,1,-82,-4,32,15,53,1,27771908,270,12,3.00,21.96,36.00,12.17,1720
139.87,1544765214,1754.70,51.438270,7.480288,287.29,15.67,0.40,240.41,1,-100,-6,11,1,36,1,27771908,270,13,2.00,9.18,38.00,20.27,1720
149.90,1544765224,1904.88,51.437622,7.478350,287.19,14.58,0.09,241.86,1,-104,-7,9,7,34,1,27771908,270,14,4.00,5.70,50.00,21.00,1720
159.91,1544765234,2043.36,51.437142,7.476510,288.85,11.23,-0.74,271.25,1,-104,-7,16,8,33,1,27771908,270,15,9.00,20.44,40.00,21.00,1720
169.91,1544765244,2143.22,51.437876,7.476794,290.13,14.72,0.91,49.92,1,-79,-4,30,1,56,1,27771908,270,16,8.00,35.42,48.00,2.83,1720
179.85,1544765254,2327.19,51.438843,7.479085,289.97,22.21,0.26,56.31,1,-83,-5,32,15,54,1,27771908,270,17,0.50,8.30,37.00,12.59,1720
189.90,1544765264,2554.05,51.440030,7.481738,287.42,23.18,0.12,50.23,1,-86,-6,12,15,51,1,27771908,270,18,8.00,31.27,39.00,12.73,1720
199.86,1544765274,2784.21,51.441592,7.483872,282.55,23.17,-0.18,32.47,1,-84,-5,16,12,50,1,27771908,270,19,2.00,9.38,45.00,11.81,1720
209.90,1544765284,3013.10,51.443410,7.485331,279.52,21.85,-0.25,23.03,1,-71,-5,22,15,63,1,27771909,271,20,9.00,28.99,38.00,-3.69,1720
219.91,1544765294,3188.67,51.444706,7.486505,270.49,12.68,-1.10,65.68,1,-79,-6,29,15,57,1,27771909,271,21,10.00,33.80,45.00,9.61,1720
229.86,1544765304,3321.56,51.443949,7.487350,265.89,13.97,0.15,217.69,1,-69,-5,25,15,63,1,27771909,271,22,0.50,7.45,36.00,-2.25,1720
239.87,1544765314,3483.20,51.443702,7.485021,262.31,20.69,0.22,265.39,1,-88,-6,20,12,49,1,27771909,271,23,4.00,29.91,37.00,18.70,1720
249.86,1544765324,3708.58,51.443644,7.481726,264.31,24.13,0.44,266.73,1,-84,-5,22,12,51,1,27771909,271,24,0.10,2.13,53.00,11.03,1720
259.88,1544765334,3961.83,51.443420,7.478129,262.15,25.63,-0.34,262.38,1,-87,-6,22,12,48,1,27771909,271,25,6.00,24.33,41.00,16.41,1720
269.98,1544765344,4214.86,51.443060,7.474556,258.02,25.02,-0.17,258.52,1,-105,-9,10,7,34,1,27771909,271,26,4.00,23.62,37.00,20.84,1720
279.89,1544765354,4462.30,51.442612,7.471068,249.09,24.25,-0.06,258.74,1,-106,-7,15,10,30,10,30422273,155,27,10.00,12.36,38.00,21.47,1720
289.88,1544765364,4727.31,51.442102,7.467307,243.37,30.14,0.58,258.85,1,-105,-7,0,6,32,27,31281409,195,28,6.00,14.51,33.00,21.30,1720
299.87,1544765374,5029.38,51.441699,7.462978,234.95,30.34,0.01,263.55,1,-104,-6,10,11,32,27,31281409,195,29,0.10,5.06,45.00,20.58,1720
309.90,1544765384,5334.57,51.441530,7.458607,233.39,29.93,-0.61,269.16,1,-102,-8,6,6,36,27,31281409,195,30,10.00,13.22,38.00,20.98,1720
319.88,1544765394,5637.97,51.441565,7.454212,232.54,32.92,0.68,273.33,1,-87,-8,5,10,48,16,33527552,376,31,4.00,29.52,40.00,19.02,1720
329.92,1544765404,5972.40,51.441895,7.449427,226.63,33.48,0.19,278.28,1,-79,-4,24,12,57,16,33527552,376,32,8.00,35.65,39.00,3.19,1720
339.88,1544765414,6306.94,51.442471,7.444694,225.11,33.66,0.21,283.50,1,-68,-6,28,15,63,16,33527552,376,33,2.00,23.29,39.00,-6.94,1720
349.84,1544765424,6661.44,51.443378,7.439799,217.91,36.55,0.14,288.29,1,-78,-5,25,13,60,16,33527552,376,34,0.50,10.44,37.00,6.89,1720
359.86,1544765434,7027.11,51.444587,7.434871,212.56,37.01,-0.10,293.90,1,-88,-6,8,12,48,1,33527554,375,35,2.00,20.57,37.00,13.78,1720
369.88,1544765444,7401.42,51.446345,7.430339,202.71,37.77,0.27,308.56,1,-79,-5,21,14,56,1,33527554,375,36,2.00,25.08,38.00,7.48,1720
379.89,1544765454,7778.64,51.448742,7.426645,191.66,37.19,-0.35,323.35,1,-91,-6,5,9,45,1,33527554,375,37,9.00,19.06,41.00,15.56,1720
389.86,1544765464,8142.41,51.451607,7.424232,180.34,35.37,-0.23,339.41,1,-103,-10,1,6,38,37,29568770,414,38,3.00,8.80,58.00,21.03,1720
399.84,1544765474,8498.20,51.454663,7.422756,164.07,34.47,-0.63,343.69,1,-97,-11,-1,6,42,16,27770883,35,39,0.10,4.04,41.00,18.86,1720
