time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.48,1545134378,106.78,51.490530,7.413928,160.87,13.20,0.25,78.14,1,-103,-12,-3,5,36,8,13828122,452,0,7.00,1.75,81.00,1845
22.10,1545134391,269.07,51.490692,7.416222,155.78,12.13,-1.00,93.45,1,-105,-19,-11,3,41,6,13416987,62,1,1.00,0.46,364.00,1845
32.73,1545134402,316.29,51.490590,7.416871,153.73,0.00,0.00,103.29,1,-98,-14,2,7,41,6,13416987,62,2,2.00,0.89,887.00,1845
41.90,1545134410,316.29,51.490590,7.416871,153.66,0.00,0.00,103.29,1,-99,-14,0,6,41,6,13416987,62,3,9.00,4.05,622.00,1845
51.95,1545134420,337.22,51.490373,7.417223,156.33,10.50,2.50,167.43,1,-100,-12,1,8,39,6,13416987,62,4,3.00,1.44,879.00,1845
60.88,1545134429,459.00,51.489274,7.417622,158.32,14.44,-0.10,168.28,1,-98,-12,3,6,41,6,13416987,62,5,9.00,3.54,333.00,1845
71.58,1545134441,620.07,51.487806,7.417673,152.93,15.09,-0.01,178.15,1,-102,-14,-2,6,38,5,13416986,61,6,0.50,0.43,613.00,1845
81.91,1545134450,762.88,51.486733,7.418645,147.65,14.73,1.23,153.24,1,-106,-14,-3,7,34,5,13416986,61,7,2.00,1.69,58.00,1845
92.07,1545134461,896.30,51.485562,7.418559,141.91,11.48,0.09,168.40,1,-105,-10,-2,7,32,5,13416986,61,8,0.10,0.83,800.00,1845
100.53,1545134469,990.86,51.484776,7.418955,148.72,12.78,0.10,180.96,1,-108,-13,-3,4,32,5,13416986,61,9,5.00,2.78,80.00,1845
110.97,1545134479,1129.20,51.483659,7.418080,146.65,14.31,-0.04,212.99,1,-107,-14,-6,6,33,19,13427483,146,10,4.00,5.36,291.00,1845
120.45,1545134489,1272.86,51.482536,7.417100,149.69,14.39,-0.14,202.43,1,-100,-8,2,6,34,19,13427483,146,11,10.00,6.81,62.00,1845
131.10,1545134499,1383.02,51.481667,7.416639,154.87,0.00,-0.53,201.86,1,-94,-13,-1,6,45,12,13495579,134,12,3.00,8.33,277.00,1845
140.49,1545134509,1383.02,51.481667,7.416639,154.89,0.00,0.00,201.86,1,-91,-13,5,6,47,10,13884185,27,13,1.00,1.39,98.00,1845
150.47,1545134519,1383.02,51.481667,7.416639,154.88,0.00,0.00,201.86,1,-91,-10,7,6,44,10,13884185,27,14,0.10,2.25,56.00,1845
160.47,1545134528,1383.02,51.481523,7.416614,156.55,1.05,0.00,165.42,1,-95,-11,0,6,42,13,13495579,134,15,10.00,5.36,130.00,1845
171.96,1545134540,1486.23,51.481597,7.418488,157.65,15.72,0.60,84.34,1,-92,-15,-1,7,48,9,13884185,27,16,7.00,7.13,1355.00,1845
180.69,1545134549,1642.05,51.481697,7.420729,148.19,17.74,-0.13,83.12,1,-101,-19,-8,4,43,11,13495579,134,17,2.00,1.46,152.00,1845
191.90,1545134560,1842.93,51.482065,7.423537,140.41,17.98,-0.05,77.43,1,-103,-16,-5,4,39,15,13884185,27,18,4.00,4.42,122.00,1845
230.13,1545134599,2353.53,51.482424,7.430898,141.28,7.19,-0.42,96.07,1,-93,-10,2,1,45,10,13823003,266,22,3.00,6.44,34.00,1845
240.16,1545134609,2467.39,51.482273,7.432596,143.17,14.92,0.63,96.50,1,-81,-7,22,8,52,10,13823003,266,23,10.00,10.13,34.00,1845
250.20,1545134618,2618.87,51.482117,7.434779,141.07,15.64,0.12,96.43,1,-82,-7,15,10,52,10,13823003,266,24,0.10,5.48,45.00,1845
260.20,1545134629,2752.77,51.481957,7.436611,142.78,5.84,-3.01,96.91,1,-75,-6,22,11,57,10,13823003,266,25,4.00,7.24,36.00,1845
270.17,1545134638,2820.18,51.481902,7.437634,144.55,8.06,0.01,96.21,1,-77,-6,25,12,56,10,13823003,266,26,9.00,14.01,67.00,1845
280.18,1545134648,2903.87,51.481814,7.438902,148.22,8.37,0.25,97.05,1,-67,-7,31,15,63,10,13823003,266,27,8.00,10.71,35.00,1845
290.15,1545134658,2993.96,51.481737,7.440178,147.29,7.94,-0.87,95.60,1,-76,-7,27,11,58,10,13823003,266,28,9.00,16.94,55.00,1845
300.17,1545134669,3027.35,51.481718,7.440644,147.85,3.96,0.98,95.51,1,-69,-6,21,11,63,10,13823003,266,29,3.00,9.24,35.00,1845
310.12,1545134679,3044.17,51.481707,7.440829,148.34,0.00,0.00,96.18,1,-75,-8,6,7,63,10,13823003,266,30,1.00,9.00,37.00,1845
320.15,1545134689,3049.82,51.481702,7.441056,155.94,6.51,0.84,97.94,1,-68,-9,21,12,63,10,13823003,266,31,7.00,16.05,32.00,1845
