time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
9.95,1547474052,108.44,51.490583,7.414133,159.20,15.35,0.32,77.90,1,-102,-13,-1,4,35,7,13828122,452,0,10.00,5.12,48.00,20.72,1750
20.43,1547474062,268.51,51.490660,7.416385,156.77,11.79,-1.54,96.09,1,-93,-12,-4,6,41,6,13416987,62,1,1.00,1.63,381.00,15.19,1750
30.79,1547474072,309.50,51.490562,7.416888,156.75,0.00,0.00,103.49,1,-97,-13,2,6,41,6,13416987,62,2,0.50,0.51,1305.00,14.42,1750
40.39,1547474082,309.50,51.490562,7.416888,156.71,0.00,0.00,103.49,1,-97,-12,3,5,41,6,13416987,62,3,5.00,6.39,75.00,17.72,1750
50.74,1547474093,309.50,51.490562,7.416888,156.70,0.00,0.00,103.49,1,-97,-13,2,5,42,6,13416987,62,4,10.00,2.16,6944.00,18.33,1750
60.64,1547474102,309.50,51.490512,7.416958,156.54,0.00,0.00,103.49,1,-98,-14,2,6,39,6,13416987,62,5,4.00,5.93,789.00,9.61,1750
70.54,1547474112,311.61,51.490424,7.417171,156.72,3.96,1.84,136.51,1,-98,-13,2,5,40,6,13416987,62,6,7.00,2.65,701.00,18.66,1750
81.06,1547474123,444.40,51.489168,7.417693,154.90,15.72,0.12,168.71,1,-95,-12,3,6,42,6,13416987,62,7,4.00,0.73,1845.00,20.19,1750
92.29,1547474134,623.12,51.487585,7.417744,154.10,16.27,-0.04,174.14,1,-99,-13,-5,5,39,5,13416986,61,8,4.00,3.38,1173.00,21.47,1750
101.26,1547474143,763.50,51.486506,7.418726,145.12,14.49,-0.09,178.28,1,-103,-16,-7,4,39,5,13416986,61,9,6.00,3.22,969.00,20.86,1750
111.81,1547474153,889.18,51.485446,7.418664,146.04,12.17,0.15,155.76,1,-104,-14,-5,5,34,5,13416986,61,10,9.00,1.78,1089.00,15.59,1750
122.82,1547474165,1029.49,51.484246,7.418682,150.21,14.22,0.20,205.82,1,-108,-15,-7,4,33,5,13416986,61,11,9.00,3.11,1568.00,20.53,1750
130.28,1547474172,1149.48,51.483323,7.417733,149.97,14.95,-0.19,211.96,1,-106,-17,-8,5,36,43,12897049,306,12,3.00,1.09,210.00,19.52,1750
142.04,1547474184,1320.61,51.481920,7.416770,149.20,12.04,-1.31,200.36,1,-99,-14,0,6,39,18,13427483,146,13,2.00,1.43,1734.00,16.23,1750
150.30,1547474192,1360.92,51.481669,7.416628,151.92,0.00,0.00,178.77,1,-92,-11,0,7,44,12,13495579,134,14,3.00,6.76,1059.00,11.58,1750
159.70,1547474201,1360.92,51.481669,7.416628,152.01,0.00,0.00,178.77,1,-101,-14,-3,4,39,12,13495579,134,15,9.00,9.45,36.00,18.92,1750
169.82,1547474211,1374.50,51.481467,7.416631,154.62,4.18,0.69,135.43,1,-87,-12,1,6,50,9,13884185,27,16,8.00,12.85,79.00,16.16,1750
180.02,1547474221,1478.37,51.481529,7.418151,150.68,12.42,0.43,84.06,1,-92,-13,3,6,46,9,13884185,27,17,9.00,9.20,239.00,17.28,1750
189.82,1547474231,1597.78,51.481600,7.419945,147.16,14.57,0.10,85.54,1,-89,-11,-2,7,45,11,13495579,134,18,8.00,8.57,37.00,18.33,1750
201.74,1547474244,1774.81,51.481875,7.422478,145.75,14.67,-0.04,76.71,1,-105,-18,-5,3,38,11,13495577,135,19,1.00,1.09,435.00,18.81,1750
210.55,1547474252,1908.25,51.482146,7.424381,134.21,15.46,0.19,77.96,1,-94,-13,-2,6,43,13,13825561,339,20,5.00,7.04,703.00,18.55,1750
220.30,1547474262,2049.85,51.482420,7.426377,135.77,13.42,-0.28,76.64,1,-91,-11,5,7,45,13,13825561,339,21,7.00,3.49,1475.00,18.86,1750
229.87,1547474271,2148.12,51.482576,7.427808,139.09,10.18,1.59,81.44,1,-89,-12,3,6,47,13,13825561,339,22,5.00,9.30,211.00,16.92,1750
239.66,1547474282,2181.53,51.482578,7.428285,139.12,0.00,0.00,93.56,1,-85,-10,0,7,49,13,13823003,266,23,1.00,11.05,54.00,-3.28,1750
249.72,1547474291,2190.31,51.482587,7.428682,144.41,10.19,1.42,90.08,1,-84,-8,-2,6,48,13,13823003,266,24,10.00,10.99,57.00,12.95,1750
259.67,1547474301,2325.14,51.482443,7.430643,146.24,13.62,-0.30,96.72,1,-92,-12,4,7,44,13,13823003,266,25,0.50,6.42,60.00,15.80,1750
269.67,1547474311,2453.67,51.482264,7.432477,147.45,13.00,0.39,96.64,1,-80,-12,-3,11,55,13,13823003,266,26,1.00,11.98,56.00,10.25,1750
279.65,1547474321,2582.02,51.482121,7.434321,150.55,13.16,0.04,96.35,1,-83,-7,13,11,49,13,13823003,266,27,3.00,14.14,64.00,11.56,1750
289.72,1547474331,2700.42,51.481984,7.436042,151.95,9.90,-0.45,97.59,1,-84,-7,13,8,48,13,13823003,266,28,7.00,16.68,57.00,16.38,1750
299.72,1547474341,2801.29,51.481865,7.437500,154.66,10.09,0.01,96.15,1,-69,-6,24,15,56,13,13823003,266,29,2.00,15.21,51.00,-5.03,1750
309.68,1547474351,2852.18,51.481848,7.438278,154.17,2.22,0.84,95.63,1,-67,-6,31,14,63,13,13823003,266,30,5.00,17.17,68.00,-0.47,1750
319.66,1547474361,2896.12,51.481770,7.439033,155.37,9.33,1.25,95.67,1,-64,-5,25,12,63,13,13823003,266,31,3.00,15.88,60.00,-7.50,1750
329.72,1547474371,2987.01,51.481706,7.440291,155.15,7.58,-0.16,94.71,1,-71,-6,20,12,61,13,13823003,266,32,8.00,17.65,56.00,5.16,1750
