time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.34,1544535976,96.66,51.490579,7.413940,154.73,12.22,0.12,78.37,1,-119,-14,-2,6,12,64,13067274,289,0,8.00,2.92,73.00,21.20,1770
31.21,1544535997,314.13,51.490615,7.416971,153.14,1.72,-0.96,104.03,1,-109,-11,3,7,15,17,12806666,385,2,5.00,6.21,541.00,20.86,1770
40.22,1544536006,316.65,51.490608,7.416985,153.27,0.00,0.00,104.03,1,-107,-12,0,7,16,17,12806666,385,3,8.00,7.88,65.00,20.75,1770
50.24,1544536016,316.65,51.490608,7.416985,153.39,0.00,0.00,104.03,1,-108,-12,0,6,15,17,12806666,385,4,6.00,7.89,62.00,20.75,1770
60.20,1544536026,316.65,51.490606,7.416975,153.68,0.00,0.00,104.03,1,-110,-10,1,6,14,17,12806666,385,5,0.10,3.96,54.00,21.58,1770
70.31,1544536036,336.01,51.490369,7.417244,155.19,9.36,2.93,169.81,1,-113,-10,3,6,15,17,12806666,385,6,10.00,4.05,61.00,21.20,1770
81.16,1544536046,467.42,51.489162,7.417680,153.11,13.23,0.33,169.26,1,-111,-9,3,6,17,17,12806666,385,7,3.00,2.80,490.00,21.33,1770
91.07,1544536057,605.15,51.487935,7.417720,152.84,14.22,-0.13,180.15,1,-112,-11,5,6,17,17,12806666,385,8,10.00,3.47,314.00,20.88,1770
101.18,1544536067,743.94,51.486871,7.418598,145.26,13.66,-0.00,141.96,1,-119,-12,-1,5,12,17,12806666,385,9,7.00,4.23,563.00,21.52,1770
111.73,1544536077,864.03,51.485858,7.418535,143.17,9.74,-0.56,186.84,1,-98,-9,5,7,30,17,13532675,385,10,2.00,3.75,753.00,20.19,890
120.26,1544536086,955.51,51.485078,7.418947,148.43,10.35,-0.06,160.64,1,-97,-7,7,9,30,17,13532675,385,11,4.00,1.50,53.00,19.19,890
136.21,1544536102,1151.80,51.483455,7.417886,143.75,12.35,-0.18,213.27,1,-104,-13,6,7,31,15,13532419,390,12,10.00,5.76,724.00,16.94,890
150.60,1544536117,1317.32,51.482133,7.416930,148.86,9.62,-0.65,199.08,1,-88,-8,0,6,42,9,13532161,199,14,5.00,11.26,328.00,19.59,890
160.19,1544536125,1369.87,51.481744,7.416720,151.51,0.33,-0.42,202.55,1,-95,-11,-2,8,36,9,13532161,199,15,3.00,8.06,58.00,11.89,890
180.22,1544536146,1370.20,51.481744,7.416720,151.56,0.00,0.00,202.55,1,-94,-11,2,9,36,9,13532161,199,17,8.00,11.32,60.00,17.69,890
200.21,1544536165,1499.54,51.481588,7.418721,147.22,14.58,-0.02,86.10,1,-88,-8,18,9,40,9,13532161,199,19,8.00,10.66,49.00,15.70,890
221.56,1544536187,1797.27,51.481962,7.423070,134.30,14.00,0.49,77.64,1,-105,-10,-1,2,35,15,13532161,199,21,4.00,4.59,69.00,20.64,890
230.22,1544536196,1916.16,51.482214,7.424748,129.60,12.11,-0.23,77.72,1,-103,-11,2,10,27,15,13532161,199,22,6.00,6.66,47.00,20.41,890
240.85,1544536207,2035.91,51.482417,7.426381,128.45,11.13,-0.00,77.66,1,-101,-15,-6,7,38,15,13532161,199,23,0.50,2.42,51.00,19.41,890
250.20,1544536216,2152.90,51.482586,7.428073,131.34,7.20,-1.80,86.43,1,-91,-10,10,5,39,9,13532675,385,24,6.00,12.58,78.00,18.03,890
260.29,1544536226,2173.46,51.482588,7.428352,130.69,0.00,0.00,89.73,1,-93,-9,8,10,35,9,13532675,385,25,9.00,15.45,51.00,19.66,890
270.22,1544536235,2173.46,51.482588,7.428352,130.94,0.00,0.00,89.73,1,-93,-9,8,9,37,9,13532675,385,26,7.00,14.06,51.00,13.17,890
280.24,1544536246,2173.46,51.482588,7.428352,131.09,0.00,0.00,89.73,1,-93,-8,7,10,35,9,13532675,385,27,8.00,13.61,72.00,19.83,890
290.22,1544536256,2173.46,51.482588,7.428352,131.41,0.00,0.00,89.73,1,-92,-7,8,10,37,9,13532675,385,28,7.00,12.41,70.00,19.33,890
300.28,1544536266,2252.32,51.482504,7.429757,135.94,11.90,-0.56,96.34,1,-98,-10,-1,7,33,9,13532675,385,29,1.00,7.93,64.00,20.47,890
310.19,1544536276,2336.78,51.482410,7.430899,137.20,3.21,-0.35,95.90,1,-89,-7,12,10,38,9,13532675,385,30,0.50,7.78,53.00,16.03,890
320.21,1544536286,2406.53,51.482333,7.431935,139.50,8.32,-0.05,96.47,1,-98,-11,-1,7,34,9,13532675,385,31,0.50,7.60,63.00,17.11,890
330.17,1544536296,2502.72,51.482235,7.433334,143.13,9.87,-0.38,97.01,1,-81,-7,8,12,47,9,13532675,385,32,0.10,4.60,86.00,5.60,890
340.26,1544536306,2604.34,51.482120,7.434787,142.25,9.93,-0.30,100.92,1,-109,-9,1,6,21,7,13532687,197,33,0.50,5.38,48.00,21.52,2510
350.22,1544536316,2656.28,51.482064,7.435507,144.78,2.57,-0.22,102.45,1,-109,-10,5,11,21,11,12973581,58,34,7.00,8.84,52.00,21.58,2510
360.24,1544536326,2694.06,51.482048,7.436103,147.54,7.98,0.37,95.57,1,-107,-9,8,12,22,11,12973581,58,35,9.00,6.82,50.00,21.55,2510
